time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,31.04108458023694,68.6886961653398,0.0,0.0,0.0,0.0,0.0,0.0
11.0,29.932625190103433,68.77273693633289,0.0,0.0,0.0,0.0,0.0,0.0
12.0,46.24351942855474,152.6399237162678,94.63450893593453,7.634279519983946,0.07053367989832943,0.005,0.1,0.0
13.0,55.9452790399861,170.01462107682227,0.0,0.0,0.0,0.0,0.0,0.0
14.0,57.6924394470471,165.7186729490136,0.0,0.0,0.0,0.0,0.0,0.0
15.0,58.533268794823826,165.86889803364537,0.0,0.0,0.0,0.0,0.0,0.0
16.0,58.435693259825754,165.89430711092828,0.0,0.0,0.0,0.0,0.0,0.0
17.0,58.37067810444487,165.91208096925968,0.0,0.0,0.0,0.0,0.0,0.0
18.0,58.330758066167256,165.9228080476975,0.0,0.0,0.0,0.0,0.0,0.0
19.0,58.226173819347004,165.95045694191367,0.0,0.0,0.0,0.0,0.0,0.0
20.0,58.75137638571518,165.83732208547076,0.0,0.0,0.0,0.0,0.0,0.0
21.0,58.742357774139776,165.83908921766724,0.0,0.0,0.0,0.0,0.0,0.0
22.0,47.39709826898976,109.52495261333878,0.0,0.0,0.0,0.0,0.0,0.0
23.0,51.039123221371625,118.12719300967353,0.0,0.0,0.0,0.0,0.0,0.0
24.0,39.37564566283165,106.65411036351722,0.0,0.0,0.0,0.0,0.0,0.0
25.0,37.45400457430747,106.43359929408896,0.0,0.0,0.0,0.0,0.0,0.0
26.0,37.393273918023425,106.44704895232022,0.0,0.0,0.0,0.0,0.0,0.0
27.0,37.41648414548114,106.44153097946395,0.0,0.0,0.0,0.0,0.0,0.0
28.0,37.45891765107251,106.43206683552577,0.0,0.0,0.0,0.0,0.0,0.0
29.0,55.46013974207344,122.34936866079222,0.0,0.0,0.0,0.0,0.0,0.0
30.0,55.5814730715958,122.34932474513523,0.0,0.0,0.0,0.0,0.0,0.0
31.0,55.52140527635299,122.36989068043343,0.0,0.0,0.0,0.0,0.0,0.0
32.0,46.97270469627733,111.734640834356,0.0,0.0,0.0,0.0,0.0,0.0
33.0,32.219457298568805,67.16494862391599,0.0,0.0,0.0,0.0,0.0,0.0
