time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,27.515175466135346,72.89984682599632,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
11.0,27.446916865634243,72.91378950227661,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
12.0,27.744450337327052,72.87457749357691,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
13.0,27.77595151595281,72.87028774457765,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
14.0,27.537352451201027,72.91648812278152,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
15.0,27.230622105866782,72.98019122180047,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
16.0,26.8191703873241,73.05324422190745,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
17.0,26.332855016685663,73.007222093772,214.73160380237908,39.118217008998776,0.0,0.0,0.2,0.0
18.0,35.9957894363941,81.57077958623763,132.3939075585146,51.15500404955518,0.21999772726098785,0.051,0.7,0.0
19.0,39.4479849155406,74.70549523269818,127.18172358529453,52.863936081299094,0.3039588787977742,0.103,1.0,0.0
20.0,46.81862937095558,77.67069548799772,141.38785606223783,60.748938414964144,0.35902089075707,0.152,1.3,0.0
21.0,53.77088049468565,86.87173126527283,143.28961657856172,61.007456654454636,0.3711805490593493,0.165,1.3,0.0
22.0,60.63003316015447,95.71078903217669,142.9908137609941,61.54464361030688,0.35902089075707,0.152,1.3,0.0
23.0,60.93972809421571,95.56713487582688,142.9908137609941,61.54464361030688,0.35902089075707,0.152,1.3,0.0
24.0,61.44601156680965,95.3267997026882,142.9908137609941,61.54464361030688,0.35902089075707,0.152,1.3,0.0
25.0,61.95525028436894,95.06769423849927,143.29764489757815,61.619752879942375,0.35902089075707,0.152,1.3,0.0
26.0,62.12190472711976,94.98071501364488,143.29764489757815,61.619752879942375,0.35902089075707,0.152,1.3,0.0
27.0,62.39328332819411,94.84044306918562,143.42706834050557,62.41273168929044,0.35902089075707,0.152,1.3,0.0
28.0,50.75830347542303,89.85778755262348,167.64000206643374,68.51332397893452,0.293214938227915,0.095,0.7,0.0
