time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,44.50390285646962,104.30566283567511,185.3365715190991,43.9565013009191,0.20285709255532575,0.043,0.5,0.0
11.0,46.697808538065274,104.12225074874644,180.4466653086082,39.77529441344831,0.20285709255532575,0.043,0.5,0.0
12.0,47.86032677281736,103.93984591110637,170.71163277881132,37.0563501613577,0.14668333238647122,0.022,0.3,0.0
13.0,52.03365179685816,107.98206509594081,172.37420284108504,37.617750663265596,0.13999999999999999,0.02,0.3,0.0
14.0,49.916375090379034,107.86625384304106,172.37420284108504,37.617750663265596,0.13999999999999999,0.02,0.3,0.0
15.0,101.62628938927399,269.9572658750486,193.83770691953072,42.50242490282326,0.15304901175767194,0.024,0.7,0.0
16.0,115.42992045572156,274.5832663666423,224.52269806679078,88.01424163315912,0.099498743710662,0.01,0.5,0.0
17.0,116.78167074583605,274.7731909412028,246.10068777079798,81.16736168292124,0.11327400407860577,0.013,0.4,0.0
18.0,114.4371376123197,267.5864613609835,230.8816745619206,88.82442603303626,0.1088852607105296,0.012,0.6,0.0
19.0,114.07687297404368,267.70942248016496,231.66520398692285,89.20033733842892,0.10430244484191155,0.011,0.6,0.0
20.0,113.44052337588163,267.8525743474397,231.66520398692285,89.20033733842892,0.10430244484191155,0.011,0.6,0.0
21.0,111.38752269148469,268.42317518164305,231.66520398692285,89.20033733842892,0.10430244484191155,0.011,0.6,0.0
22.0,110.17468767755479,268.7839707775881,232.50396307154236,88.19677640170787,0.10430244484191156,0.011,0.6,0.0
23.0,107.93901891623547,267.8836719661319,226.61060313065641,84.25672110543769,0.14668333238647124,0.022,0.6,0.0
24.0,111.98227648039176,268.1301614584744,218.0649924069861,72.95392177488625,0.24296296014001803,0.063,0.8,0.0
25.0,59.735457362001746,108.44745308897255,216.0926600141548,84.4448457434434,0.24115555146004827,0.062,0.4,0.0
26.0,44.132730616148606,87.2188460609502,192.54243178147547,48.87650392123947,0.24115555146004827,0.062,0.4,0.0
27.0,40.36320613352537,85.16942301694766,182.5815086941037,34.27202936787213,0.21999772726098782,0.051,0.3,0.0
28.0,27.296962735463566,35.322610849286,176.8443611105084,35.88717434436341,0.25682484303509273,0.071,0.3,0.0
