time,respirationRate
0,16.400000000000002
1,16.6
2,16.8
3,17.15
4,17.5
5,18.15
6,18.8
7,19.35
8,19.9
9,20.550000000000004
10,21.200000000000006
11,21.650000000000006
12,22.1
13,22.46666666666667
14,22.83333333333334
15,23.200000000000006
16,23.9
17,24.099999999999998
18,24.3
19,24.5
20,24.700000000000006
21,24.800000000000004
22,24.9
23,24.866666666666667
24,24.833333333333332
25,24.8
26,24.5
27,24.3
28,24.1
29,23.950000000000003
30,23.8
31,23.950000000000003
32,24.1
33,24.1
34,24.1
35,24.1
36,24.4
37,24.4
38,24.4
39,24.5
40,24.6
41,24.75
42,24.9
43,24.966666666666665
44,25.033333333333335
45,25.1
46,25.3
47,25.1
48,25.05
49,25.0
50,24.95
51,24.9
52,24.7
53,24.5
54,24.5
55,24.45
56,24.4
57,24.7
58,25.0
59,25.200000000000006
60,25.366666666666674
61,25.53333333333334
62,25.700000000000006
63,25.8
64,26.000000000000004
65,26.200000000000006
66,26.400000000000006
67,26.6
68,26.6
69,26.6
70,26.733333333333334
71,26.866666666666667
72,27.0
73,27.3
74,27.4
75,27.5
76,27.35
77,27.200000000000006
78,27.35
79,27.5
80,27.56666666666667
81,27.633333333333336
82,27.700000000000006
83,28.200000000000006
84,28.450000000000006
85,28.700000000000006
86,28.750000000000004
87,28.8
88,28.85
89,28.9
90,28.933333333333334
91,28.966666666666665
92,29.0
93,28.5
94,28.466666666666665
95,28.433333333333334
96,28.4
97,28.3
98,28.05
99,27.8
100,27.7
101,27.6
102,27.5
103,26.8
104,26.500000000000004
105,26.200000000000006
106,25.950000000000006
107,25.700000000000006
108,25.500000000000004
109,25.3
110,25.033333333333335
111,24.766666666666666
112,24.5
113,24.200000000000006
114,24.100000000000005
115,24.0
116,23.9
117,23.3
118,23.05
119,22.8
120,22.533333333333335
121,22.266666666666666
122,22.0
123,21.6
124,21.46666666666667
125,21.33333333333334
126,21.200000000000006
127,21.200000000000006
128,21.050000000000004
129,20.9
130,20.9
131,20.9
132,20.9
133,20.6
134,20.433333333333334
135,20.26666666666667
136,20.1
137,19.6
138,19.35
139,19.1
140,18.96666666666667
141,18.833333333333332
142,18.7
143,18.3
144,18.15
145,18.0
146,17.700000000000003
147,17.400000000000002
148,17.3
149,17.2
150,17.133333333333333
151,17.066666666666666
152,17.0
153,16.8
154,16.933333333333334
155,17.066666666666666
156,17.2
157,17.900000000000006
158,18.200000000000003
159,18.5
160,18.766666666666666
161,19.033333333333335
162,19.3
163,20.1
164,20.333333333333336
165,20.566666666666666
166,20.8
167,21.700000000000006
168,21.950000000000006
169,22.200000000000006
170,22.366666666666674
171,22.53333333333334
172,22.700000000000006
173,23.1
174,23.3
175,23.5
176,23.55
177,23.6
178,23.75
179,23.9
180,24.0
181,24.100000000000005
182,24.200000000000006
183,24.200000000000006
184,24.200000000000006
185,24.200000000000006
186,24.35
187,24.5
188,24.6
189,24.700000000000006
190,24.66666666666667
191,24.633333333333336
192,24.6
193,24.9
194,24.85
195,24.8
196,24.750000000000004
197,24.700000000000006
198,24.500000000000004
199,24.3
200,24.1
201,23.900000000000006
202,23.700000000000006
203,23.4
204,23.15
205,22.9
206,22.5
207,22.1
208,21.900000000000006
209,21.700000000000006
210,21.66666666666667
211,21.633333333333336
212,21.6
213,21.3
214,21.000000000000004
215,20.700000000000006
216,20.550000000000004
217,20.4
218,20.300000000000004
219,20.200000000000006
220,20.133333333333336
221,20.06666666666667
222,20.0
223,19.8
224,19.700000000000003
225,19.6
226,19.5
227,19.4
228,19.35
229,19.3
230,19.166666666666668
231,19.03333333333333
232,18.9
233,18.8
234,18.766666666666666
235,18.733333333333334
236,18.7
237,18.7
238,18.5
239,18.3
240,18.3
241,18.3
242,18.3
243,18.55
244,18.8
245,19.3
246,19.55
247,19.8
248,19.933333333333337
249,20.06666666666667
250,20.200000000000006
251,20.9
252,21.099999999999998
253,21.3
254,21.5
255,21.700000000000006
256,22.000000000000004
257,22.3
258,22.333333333333332
259,22.366666666666667
260,22.4
261,22.6
262,22.35
263,22.1
264,21.700000000000006
265,21.400000000000006
266,21.1
267,21.0
268,20.900000000000002
269,20.8
270,19.9
271,19.73333333333333
272,19.566666666666666
273,19.4
274,19.3
275,19.05
276,18.8
277,18.8
278,18.8
279,18.8
280,18.4
281,18.25
282,18.1
283,17.8
284,17.5
285,17.5
286,17.5
287,17.433333333333334
288,17.366666666666667
289,17.3
290,17.3
291,17.233333333333334
292,17.166666666666668
293,17.1
294,16.900000000000002
295,16.950000000000003
296,17.0
297,16.933333333333334
298,16.866666666666667
299,16.8
300,16.900000000000002
301,17.1
302,17.3
303,17.5
304,17.7
305,17.7
306,17.7
307,17.7
