time,respirationRate
0,16.8
1,16.8
2,16.8
3,16.8
4,17.3
5,17.900000000000006
6,17.900000000000006
7,17.900000000000006
8,18.8
9,19.6
10,19.6
11,19.6
12,19.85
13,20.1
14,20.450000000000003
15,20.8
16,20.950000000000003
17,21.1
18,20.9
19,20.700000000000006
20,20.700000000000006
21,20.6
22,20.6
23,20.6
24,20.55
25,20.5
26,20.3
27,20.1
28,19.8
29,17.8
30,17.8
31,17.8
32,16.0
33,15.2
34,14.4
35,13.850000000000001
36,13.3
37,12.3
38,11.4
39,11.4
40,11.4
41,10.95
42,10.5
43,10.15
44,9.8
45,9.75
46,9.7
47,9.6
48,9.6
49,9.6
50,9.6
51,9.6
52,9.6
53,9.55
54,9.5
55,9.5
56,9.5
57,9.5
58,9.5
59,9.5
60,9.5
61,9.55
62,9.6
63,9.6
64,9.6
65,9.3
66,9.0
67,9.0
68,9.6
69,9.6
70,9.6
71,9.85
72,10.1
73,10.35
74,10.6
75,10.8
76,11.0
77,11.4
78,11.7
79,11.7
80,11.7
81,11.3
82,10.9
83,10.65
84,10.4
85,10.2
86,10.0
87,9.7
88,9.5
89,9.5
90,9.5
91,9.5
92,9.5
93,9.5
94,9.5
95,9.5
96,9.5
97,9.5
98,8.5
99,8.5
100,8.5
101,8.25
102,8.0
103,7.9
104,7.800000000000002
105,7.700000000000001
106,7.6
107,7.5
108,7.300000000000002
109,7.300000000000002
110,7.300000000000002
111,7.5
112,7.6
113,7.6
114,7.6
115,7.85
116,8.1
117,8.5
118,8.8
119,8.8
120,8.8
121,8.8
122,8.8
123,8.5
124,8.6
125,8.6
126,8.6
127,8.6
128,8.700000000000001
129,8.700000000000001
130,8.700000000000001
131,8.850000000000001
132,9.0
133,9.15
134,9.3
135,9.45
136,9.6
137,9.9
138,10.3
139,10.3
140,10.3
141,10.45
142,10.6
143,10.75
144,10.9
145,11.3
146,11.6
147,12.0
148,12.0
149,12.0
150,12.15
151,12.3
152,12.45
153,12.6
154,11.95
155,11.3
156,10.2
157,9.2
158,9.2
159,9.2
160,8.8
161,8.4
162,8.05
163,7.7
164,7.2
165,6.5
166,6.1000000000000005
167,6.1000000000000005
168,6.1000000000000005
169,6.1000000000000005
170,6.1000000000000005
171,6.25
172,6.4
173,6.550000000000001
174,6.7
175,6.9
176,7.1000000000000005
177,7.1000000000000005
178,7.1000000000000005
179,7.200000000000001
180,7.300000000000002
181,7.550000000000002
182,7.800000000000002
183,8.200000000000001
184,8.6
185,8.9
186,8.9
187,8.9
188,9.2
189,9.35
190,9.5
191,9.65
192,9.8
193,10.1
194,10.4
195,10.4
196,10.4
197,10.55
198,10.7
199,11.1
200,11.6
201,11.6
202,11.6
203,10.4
204,9.7
205,9.7
206,9.7
207,9.3
208,9.15
209,9.0
210,8.850000000000001
211,8.700000000000001
212,8.700000000000001
213,9.0
214,9.0
215,9.0
216,9.15
217,9.3
218,9.9
219,11.0
220,11.0
221,11.0
222,12.0
223,13.0
224,13.0
225,13.266666666666667
226,13.533333333333333
227,13.8
228,14.15
229,14.5
230,15.2
231,13.6
232,13.6
233,12.4
234,12.4
235,12.4
236,11.9
237,11.4
238,10.9
239,10.4
240,10.0
241,9.6
242,8.9
243,8.3
244,8.3
245,8.3
246,8.05
247,7.800000000000002
248,7.300000000000002
249,7.100000000000001
250,6.9
251,6.5
252,6.2
253,6.2
254,6.2
255,6.2
256,6.2
257,6.15
258,6.1000000000000005
259,6.1000000000000005
260,6.1000000000000005
261,6.1000000000000005
262,6.4
263,6.4
264,6.4
265,6.7
266,7.0
267,7.5
268,7.8500000000000005
269,8.200000000000001
270,8.200000000000001
271,10.1
272,10.1
273,10.1
274,10.1
275,10.649999999999999
276,11.2
277,11.85
278,12.5
279,13.2
280,13.9
281,15.5
282,16.7
283,16.7
284,16.7
285,17.05
286,17.400000000000002
287,18.0
288,18.3
289,18.3
290,18.3
291,18.6
292,18.5
