time,respirationRate
0,20.6
1,20.6
2,20.6
3,21.200000000000006
4,21.200000000000006
5,21.200000000000006
6,21.200000000000006
7,21.200000000000006
8,21.200000000000006
9,21.200000000000006
10,21.200000000000006
11,21.4
12,21.4
13,21.700000000000006
14,21.700000000000006
15,21.9
16,21.9
17,21.8
18,21.8
19,21.8
20,21.8
21,21.5
22,21.5
23,21.3
24,21.3
25,21.200000000000006
26,21.200000000000006
27,21.200000000000006
28,21.200000000000006
29,21.1
30,21.1
31,21.0
32,21.0
33,19.200000000000006
34,19.200000000000006
35,17.900000000000006
36,17.900000000000006
37,17.0
38,17.0
39,16.5
40,16.5
41,16.400000000000002
42,16.400000000000002
43,16.3
44,16.3
45,16.400000000000002
46,16.400000000000002
47,16.8
48,16.8
49,17.1
50,17.1
51,17.5
52,17.5
53,17.900000000000006
54,17.900000000000006
55,18.3
56,18.3
57,16.5
58,16.5
59,14.8
60,14.8
61,13.6
62,13.6
63,12.6
64,12.6
65,11.6
66,11.6
67,10.8
68,10.8
69,10.3
70,10.3
71,9.9
72,9.9
73,9.8
74,9.8
75,10.0
76,10.0
77,10.5
78,10.5
79,11.3
80,11.3
81,11.9
82,11.9
83,12.8
84,12.8
85,14.2
86,14.2
87,15.5
88,15.5
89,16.8
90,16.8
91,18.0
92,18.0
93,19.0
94,19.0
95,19.9
96,19.9
97,17.900000000000006
98,17.900000000000006
99,16.400000000000002
100,16.400000000000002
101,15.1
102,15.1
103,14.2
104,14.2
105,13.7
106,13.7
107,13.5
108,13.5
109,13.4
110,13.4
111,13.5
112,13.5
113,14.0
114,14.0
115,14.4
116,14.4
117,15.0
118,15.0
119,15.3
120,15.3
121,15.6
122,15.6
123,15.5
124,15.5
125,15.2
126,15.2
127,14.6
128,14.6
129,14.3
130,14.3
131,13.8
132,13.8
133,13.3
134,13.3
135,13.2
136,13.2
137,12.8
138,12.8
139,12.7
140,12.7
141,12.6
142,12.6
143,12.9
144,12.9
145,13.4
146,13.4
147,14.1
148,14.1
149,14.8
150,14.8
151,15.9
152,15.9
153,16.8
154,16.8
155,17.6
156,17.6
157,18.3
158,18.3
159,18.9
160,18.9
161,17.3
162,17.3
163,15.9
164,15.9
165,14.9
166,14.9
167,14.3
168,14.3
169,13.8
170,13.8
171,13.3
172,13.3
173,13.2
174,13.2
175,13.4
176,13.4
177,13.8
178,13.8
179,14.5
180,14.5
181,14.9
182,14.9
183,15.5
184,15.5
185,15.7
186,15.7
187,16.0
188,16.0
189,16.2
190,16.2
191,16.6
192,16.6
193,17.1
194,17.1
195,17.5
196,17.5
197,17.8
198,17.8
199,18.1
200,18.1
201,18.4
202,18.4
203,18.7
204,18.7
205,19.200000000000006
206,19.200000000000006
207,19.4
208,19.4
209,19.8
210,19.8
211,19.9
212,19.9
213,20.0
214,20.0
215,20.1
216,20.1
217,20.200000000000006
218,20.200000000000006
219,20.0
220,20.0
221,20.1
222,20.1
223,20.200000000000006
224,20.200000000000006
225,20.6
226,20.6
227,21.200000000000006
228,21.200000000000006
229,21.8
230,21.8
231,22.3
232,22.3
233,22.5
234,22.5
235,22.55
236,22.6
237,22.5
238,22.5
239,22.6
240,22.6
241,22.700000000000006
242,22.700000000000006
243,22.9
244,22.9
245,22.700000000000006
246,22.700000000000006
247,22.5
248,22.5
249,22.4
250,22.4
251,22.4
252,22.4
253,22.4
254,22.4
255,22.4
256,22.4
257,22.4
258,22.4
259,20.5
260,20.5
261,19.0
262,19.0
263,18.0
264,18.0
265,17.1
266,17.1
267,16.6
268,16.6
269,16.5
270,16.5
271,16.6
272,16.6
273,17.0
274,17.0
275,17.400000000000002
276,17.400000000000002
277,18.1
278,18.1
279,18.7
280,18.7
281,18.9
282,18.9
283,19.1
284,19.1
285,19.6
286,19.6
287,19.700000000000006
288,19.700000000000006
289,19.9
290,19.9
291,20.0
292,20.0
293,20.1
294,20.1
295,20.5
296,20.5
297,20.5
298,20.5
299,20.6
300,20.6
301,20.9
302,20.9
303,20.9
304,20.9
305,20.9
306,20.9
307,21.200000000000006
308,21.200000000000006
309,21.5
310,21.5
311,21.700000000000006
312,21.700000000000006
313,21.700000000000006
314,21.700000000000006
315,21.6
316,21.6
317,21.8
318,21.8
319,22.1
320,22.1
321,22.1
322,22.1
323,22.3
324,22.3
325,22.5
326,22.5
327,22.6
328,22.6
329,22.700000000000006
330,22.700000000000006
331,20.4
332,20.4
333,18.4
334,18.4
335,16.6
336,16.6
337,15.2
338,15.2
339,14.3
340,14.3
341,13.5
342,13.5
343,13.3
344,13.3
345,13.5
346,13.5
347,13.9
348,13.9
349,14.3
350,14.3
351,14.7
352,14.7
353,15.3
354,15.3
355,15.9
356,15.9
357,16.400000000000002
358,16.400000000000002
359,16.6
360,16.6
361,17.3
362,17.3
363,17.7
364,17.7
365,17.7
366,17.7
367,17.7
368,17.7
369,17.8
370,17.8
371,18.1
372,18.1
373,18.1
374,18.1
375,18.4
376,18.4
377,18.6
378,18.6
379,19.200000000000006
380,19.200000000000006
381,19.3
382,19.3
383,19.200000000000006
384,19.200000000000006
385,19.700000000000006
386,19.700000000000006
387,19.8
388,19.8
389,20.200000000000006
390,20.200000000000006
391,20.6
392,20.6
393,20.9
394,20.9
395,21.200000000000006
396,21.200000000000006
397,21.4
398,21.4
399,19.3
400,19.3
401,17.6
402,17.6
403,16.2
404,16.2
405,15.5
406,15.5
407,15.1
408,15.1
409,14.8
410,14.8
411,14.8
412,14.8
413,15.1
414,15.1
415,15.7
416,15.7
417,16.5
418,16.5
419,17.3
420,17.3
421,17.7
422,17.7
423,18.3
424,18.3
425,18.6
426,18.6
427,19.1
428,19.1
429,19.9
430,19.9
431,20.3
432,20.3
433,20.700000000000006
434,20.700000000000006
435,20.700000000000006
436,20.700000000000006
437,20.700000000000006
438,21.0
439,21.0
440,21.0
441,21.3
442,21.3
443,21.3
444,21.3
445,21.3
446,21.3
447,21.0
448,21.0
449,20.700000000000006
450,20.700000000000006
451,20.4
452,20.4
453,20.200000000000006
454,20.200000000000006
455,20.200000000000006
456,20.200000000000006
457,20.3
458,20.4
459,20.4
460,20.4
461,20.4
462,20.4
463,20.8
464,20.8
465,20.8
466,20.8
467,20.8
468,20.8
469,20.8
470,20.8
471,21.1
472,21.1
473,21.700000000000006
474,21.700000000000006
475,22.5
476,22.5
477,24.0
478,24.0
479,25.3
480,25.3
481,26.4
482,26.4
483,27.3
484,27.3
485,24.6
486,24.6
487,22.4
488,22.4
489,20.8
490,20.8
491,19.3
492,19.3
493,18.0
494,18.0
495,17.4
496,16.8
497,16.0
498,15.6
499,15.6
500,15.6
501,15.6
502,15.6
503,15.5
504,15.5
505,15.8
506,15.8
507,15.7
508,15.7
509,15.6
510,15.6
511,15.9
512,15.9
513,16.1
514,16.1
515,16.3
516,16.3
517,16.400000000000002
518,16.400000000000002
519,16.3
520,16.3
521,16.2
522,16.2
523,16.3
524,16.3
525,16.2
526,16.2
527,16.1
528,16.1
529,16.0
530,16.0
531,15.9
532,15.9
533,16.1
534,16.1
535,16.3
536,16.3
537,16.5
538,16.6
539,16.6
540,16.6
541,16.7
542,16.7
543,16.6
544,16.6
545,16.7
546,16.7
547,17.1
548,17.1
549,17.5
550,17.5
551,17.6
552,17.6
553,17.6
554,17.6
555,17.6
556,17.6
557,17.7
558,18.0
559,18.0
560,18.6
561,18.6
562,19.4
563,19.4
564,20.200000000000006
565,20.200000000000006
566,20.9
567,21.5
568,21.5
569,21.5
570,22.0
571,22.0
572,22.5
573,22.5
574,23.3
575,23.3
576,23.9
577,23.9
578,24.200000000000006
579,24.200000000000006
580,24.200000000000006
581,24.200000000000006
582,24.200000000000006
583,24.200000000000006
584,23.9
585,23.9
586,23.6
587,23.6
588,23.0
589,23.0
590,22.8
591,22.8
592,22.700000000000006
593,22.700000000000006
594,22.5
595,22.5
596,22.4
597,22.4
598,22.200000000000006
599,22.200000000000006
600,22.1
601,22.1
602,21.700000000000006
603,21.700000000000006
604,21.6
605,21.6
606,21.3
607,21.3
608,21.3
609,21.3
610,21.200000000000006
611,21.200000000000006
612,20.9
613,20.9
614,20.3
615,20.3
616,20.1
617,19.9
618,19.9
619,19.9
620,19.700000000000006
621,19.700000000000006
622,19.5
623,19.5
624,19.700000000000006
625,19.700000000000006
626,20.1
627,20.1
628,20.200000000000006
629,20.200000000000006
630,20.3
631,20.3
632,20.9
633,20.9
634,21.5
635,21.5
636,21.8
637,21.8
638,22.3
639,22.3
640,22.8
641,22.8
642,23.8
643,23.8
644,24.4
645,24.4
646,25.0
647,25.8
648,25.8
649,25.8
650,26.200000000000006
651,26.200000000000006
652,26.0
653,26.0
654,25.8
655,25.8
656,25.6
657,25.6
658,25.200000000000006
659,25.200000000000006
660,24.700000000000006
661,24.700000000000006
662,24.1
663,24.1
664,23.200000000000006
665,23.200000000000006
666,22.4
667,21.3
668,21.3
669,21.3
670,20.4
671,20.4
672,20.200000000000006
673,20.200000000000006
674,20.200000000000006
675,20.200000000000006
676,20.3
677,20.3
678,20.4
679,20.4
680,20.4
681,20.4
682,20.200000000000006
683,20.200000000000006
684,20.3
685,20.3
686,20.3
687,20.3
688,20.4
689,20.4
690,20.5
691,20.5
692,20.200000000000006
693,20.200000000000006
694,20.0
695,20.0
696,19.5
697,19.5
698,19.700000000000006
699,19.700000000000006
700,19.8
701,19.8
702,19.9
703,19.9
704,20.0
705,20.0
706,20.1
707,20.1
708,20.200000000000006
709,20.200000000000006
710,20.6
711,20.6
712,20.9
713,20.9
