time,respirationRate
0,16.0
1,16.0
2,16.2
3,16.400000000000002
4,16.5
5,17.0
6,17.1
7,17.2
8,17.6
9,17.6
10,17.6
11,17.900000000000006
12,17.900000000000006
13,17.900000000000006
14,18.2
15,18.5
16,18.8
17,19.0
18,19.4
19,19.4
20,19.4
21,19.700000000000006
22,19.8
23,18.1
24,16.6
25,16.6
26,14.6
27,13.7
28,13.2
29,13.2
30,13.2
31,13.2
32,13.7
33,17.1
34,19.700000000000006
35,20.8
36,20.8
37,22.0
38,22.5
39,22.5
40,22.5
41,22.700000000000006
42,22.8
43,22.9
44,23.0
45,23.0
46,22.8
47,22.6
48,23.200000000000006
49,23.33333333333334
50,23.46666666666667
51,23.6
52,23.9
53,23.9
54,24.200000000000006
55,24.200000000000006
56,24.35
57,24.5
58,24.700000000000006
59,24.76666666666667
60,24.833333333333336
61,24.9
62,24.9
63,25.1
64,25.1
65,25.0
66,25.0
67,24.6
68,24.200000000000006
69,24.100000000000005
70,24.0
71,23.9
72,23.9
73,23.6
74,23.650000000000006
75,23.700000000000006
76,23.700000000000006
77,23.4
78,23.5
79,23.400000000000002
80,23.300000000000004
81,23.200000000000006
82,23.200000000000006
83,23.0
84,23.0
85,22.9
86,22.8
87,22.9
88,23.0
89,23.0
90,23.0
91,22.8
92,22.8
93,22.3
94,22.3
95,22.1
96,21.9
97,21.5
98,21.200000000000006
99,21.100000000000005
100,21.0
101,20.9
102,20.9
103,20.6
104,20.3
105,20.0
106,20.0
107,19.200000000000006
108,18.2
109,18.0
110,17.8
111,17.6
112,17.6
113,17.3
114,17.3
115,17.05
116,16.8
117,16.6
118,16.2
119,16.2
120,16.2
121,16.1
122,16.1
123,15.7
124,15.7
125,15.6
126,15.6
127,15.8
128,16.1
129,16.1
130,16.1
131,16.2
132,16.2
133,16.400000000000002
134,16.400000000000002
135,16.650000000000002
136,16.900000000000002
137,17.6
138,18.5
139,18.7
140,18.900000000000002
141,19.1
142,19.1
143,19.8
144,19.8
145,20.200000000000003
146,20.6
147,21.200000000000006
148,21.650000000000006
149,22.1
150,22.5
151,22.9
152,22.9
153,23.3
154,23.3
155,23.3
156,23.3
157,22.8
158,22.3
159,22.166666666666668
160,22.03333333333333
161,21.9
162,21.9
163,21.200000000000006
164,21.200000000000006
165,20.3
166,20.3
167,19.200000000000006
168,17.900000000000006
169,17.900000000000006
170,17.900000000000006
171,17.0
172,17.0
173,16.2
174,16.2
175,15.85
176,15.5
177,14.9
178,14.5
179,14.5
180,14.5
181,14.1
182,14.1
183,12.7
184,12.05
185,11.4
186,11.4
