,intensity,pitch,voiceActivity,syllables,filledPauses,processingFeatures
60,0.07454991340637207,3.85280179977417,0.30323243141174316,0.3047208786010742,2.328179359436035,0.02219223976135254
61,0.07714271545410156,3.807621955871582,0.3212850093841553,0.3057866096496582,2.3831963539123535,0.02123427391052246
62,0.07631707191467285,4.041611194610596,0.3162503242492676,0.30413246154785156,2.327462673187256,0.02125692367553711
63,0.07833456993103027,3.8295962810516357,0.3175685405731201,0.3061485290527344,2.335502862930298,0.022583484649658203
64,0.07671761512756348,3.8611557483673096,0.31923580169677734,0.3038511276245117,2.3151073455810547,0.022075176239013672
65,0.07529950141906738,3.799886465072632,0.31607937812805176,0.3016324043273926,2.3063135147094727,0.02097320556640625
66,0.07456064224243164,3.7241058349609375,0.3164987564086914,0.30141353607177734,2.320478677749634,0.021118640899658203
67,0.07332491874694824,3.8372151851654053,0.3192875385284424,0.30460190773010254,2.346264362335205,0.0206449031829834
68,0.07456755638122559,3.7820589542388916,0.319612979888916,0.30289530754089355,2.343916416168213,0.020697355270385742
69,0.07464361190795898,3.7646758556365967,0.31800270080566406,0.3029656410217285,2.318178415298462,0.02121448516845703
70,0.07486152648925781,3.8906660079956055,0.3193650245666504,0.30316638946533203,2.3263890743255615,0.020992279052734375
71,0.07624626159667969,3.7753095626831055,0.3158836364746094,0.299823522567749,2.302090644836426,0.020801305770874023
72,0.07640719413757324,3.8164756298065186,0.31495046615600586,0.300029993057251,2.311448574066162,0.02049851417541504
73,0.0753934383392334,3.774397373199463,0.31656837463378906,0.29941654205322266,2.315182685852051,0.020881175994873047
74,0.07470059394836426,3.853916883468628,0.31681084632873535,0.30007338523864746,2.3001110553741455,0.020269393920898438
75,0.0752253532409668,3.740668535232544,0.3151578903198242,0.3019566535949707,2.305115222930908,0.02077317237854004
76,0.07356047630310059,3.8241214752197266,0.3189880847930908,0.3005521297454834,2.3191540241241455,0.020699024200439453
77,0.07594656944274902,3.7860352993011475,0.3155176639556885,0.298389196395874,2.306925058364868,0.021976709365844727
78,0.07331299781799316,3.8482260704040527,0.314835786819458,0.30022668838500977,2.3048112392425537,0.021609783172607422
79,0.07427048683166504,4.046276807785034,0.31949591636657715,0.3047447204589844,2.326535224914551,0.020968198776245117
80,0.07849407196044922,3.94637393951416,0.3171224594116211,0.30227112770080566,2.3396852016448975,0.021078824996948242
81,0.07616734504699707,3.7925102710723877,0.31850123405456543,0.30283546447753906,2.3197710514068604,0.021367788314819336
82,0.07595157623291016,3.713521718978882,0.31945109367370605,0.3038363456726074,2.3456623554229736,0.02096843719482422
83,0.07600712776184082,3.7280242443084717,0.31761932373046875,0.30437493324279785,2.345585823059082,0.02059149742126465
84,0.07663416862487793,3.7086944580078125,0.3204078674316406,0.3036010265350342,2.3356707096099854,0.0207366943359375
85,0.07659077644348145,3.72377610206604,0.3209362030029297,0.3042013645172119,2.335193157196045,0.02077484130859375
86,0.07701706886291504,3.670093059539795,0.3205220699310303,0.30347371101379395,2.3296139240264893,0.024211645126342773
87,0.07480788230895996,3.6490461826324463,0.31836724281311035,0.3045163154602051,2.3358278274536133,0.020708322525024414
88,0.07808184623718262,3.686824083328247,0.31443333625793457,0.29965829849243164,2.3108363151550293,0.021474123001098633
89,0.07509064674377441,3.6987829208374023,0.3172743320465088,0.30069994926452637,2.3076794147491455,0.020728588104248047
90,0.07651042938232422,3.6775734424591064,0.3187582492828369,0.30489349365234375,2.324158191680908,0.022010326385498047
91,0.07538151741027832,3.7249858379364014,0.318159818649292,0.3045666217803955,2.332233190536499,0.0201413631439209
92,0.07677912712097168,3.791080951690674,0.32052016258239746,0.3035142421722412,2.352267265319824,0.020954608917236328
93,0.07623052597045898,3.714890241622925,0.31746792793273926,0.3048102855682373,2.333371162414551,0.022118091583251953
94,0.07557082176208496,3.7521767616271973,0.31821250915527344,0.30174922943115234,2.3215878009796143,0.02086186408996582
95,0.07470917701721191,3.6309242248535156,0.3189826011657715,0.30193448066711426,2.3211936950683594,0.020482301712036133
96,0.07547402381896973,3.717164993286133,0.31575822830200195,0.3009934425354004,2.3692145347595215,0.020915985107421875
97,0.07596302032470703,3.7195799350738525,0.3155503273010254,0.2990567684173584,2.3097784519195557,0.0208892822265625
98,0.07525444030761719,3.739926338195801,0.31540441513061523,0.30059361457824707,2.314931869506836,0.020699262619018555
99,0.07512092590332031,3.7462687492370605,0.31839632987976074,0.30312514305114746,2.3165323734283447,0.020717859268188477
100,0.07527494430541992,3.836972236633301,0.31574225425720215,0.3056318759918213,2.3081390857696533,0.020993709564208984
101,0.07365798950195312,3.749069929122925,0.3169369697570801,0.30135273933410645,2.3142306804656982,0.02114725112915039
102,0.07498955726623535,3.739492177963257,0.3201446533203125,0.30280065536499023,2.3094217777252197,0.021182537078857422
103,0.07338905334472656,3.8510091304779053,0.3221261501312256,0.30615687370300293,2.3451619148254395,0.021320819854736328
104,0.07428121566772461,3.7559375762939453,0.32084107398986816,0.3044726848602295,2.344060182571411,0.020474672317504883
105,0.07776856422424316,3.7989394664764404,0.31859755516052246,0.30834507942199707,2.365208148956299,0.022017478942871094
106,0.0757756233215332,3.787059783935547,0.3194131851196289,0.3048095703125,2.318532943725586,0.020803213119506836
107,0.0775308609008789,3.8055665493011475,0.31900858879089355,0.30487966537475586,2.3071398735046387,0.020810842514038086
108,0.07681441307067871,3.7755286693573,0.31772613525390625,0.3031158447265625,2.319315195083618,0.021420717239379883
109,0.07655692100524902,3.7826919555664062,0.3205535411834717,0.30528736114501953,2.34458327293396,0.021886348724365234
110,0.07459664344787598,3.717341184616089,0.3200392723083496,0.3047211170196533,2.3393445014953613,0.021051883697509766
111,0.07591557502746582,3.7695419788360596,0.32314181327819824,0.30371737480163574,2.3268866539001465,0.021229267120361328
112,0.07468771934509277,3.746854305267334,0.32079482078552246,0.3083052635192871,2.325225353240967,0.021356582641601562
113,0.07456040382385254,3.694493055343628,0.31711292266845703,0.3023416996002197,2.3362045288085938,0.02121257781982422
114,0.07503056526184082,3.7099602222442627,0.32674503326416016,0.3009364604949951,2.3215088844299316,0.02064824104309082
115,0.07529354095458984,3.620750665664673,0.3159623146057129,0.2995297908782959,2.3061423301696777,0.020587921142578125
116,0.07652473449707031,3.6385343074798584,0.3169238567352295,0.30046582221984863,2.3142077922821045,0.02042531967163086
117,0.0761415958404541,3.585696220397949,0.3178682327270508,0.3009810447692871,2.3234829902648926,0.02097797393798828
118,0.07428908348083496,3.5949513912200928,0.31986093521118164,0.30115628242492676,2.3306334018707275,0.021782398223876953
119,0.07348036766052246,3.6431124210357666,0.31691837310791016,0.30097484588623047,2.3149991035461426,0.020513534545898438
120,0.07572031021118164,3.6753127574920654,0.32083940505981445,0.30402493476867676,2.357771635055542,0.02130913734436035
121,0.07581615447998047,3.7105913162231445,0.31883883476257324,0.3019556999206543,2.3182427883148193,0.02070450782775879
122,0.07676362991333008,3.6399974822998047,0.32343316078186035,0.30268239974975586,2.334660530090332,0.020672321319580078
123,0.07718873023986816,3.680732011795044,0.3369870185852051,0.3049149513244629,2.3487110137939453,0.02289724349975586
