time,Respiration Rate
0,21.9
1,21.7
2,21.6
3,21.5
4,21.1
5,20.8
6,20.7
7,20.7
8,20.7
9,20.7
10,20.7
11,20.6
12,20.5
13,20.3
14,20.2
15,20.0
16,19.8
17,19.6
18,19.4
19,19.1
20,18.9
21,18.8
22,18.4
23,18.0
24,17.8
25,18.1
26,18.3
27,18.6
28,19.0
29,19.4
30,19.6
31,19.7
32,19.9
33,20.2
34,20.6
35,20.6
36,20.9
37,21.4
38,21.8
39,22.2
40,22.7
41,23.0
42,23.0
43,23.0
44,22.9
45,22.5
46,22.1
47,21.8
48,21.6
49,21.5
50,21.4
51,21.0
52,20.4
53,20.0
54,19.6
55,19.3
56,18.9
57,18.5
58,18.1
59,17.8
60,17.6
61,17.4
62,17.3
63,17.1
64,17.0
65,16.8
66,16.4
67,16.3
68,16.2
69,16.2
70,16.2
71,16.2
72,16.2
73,16.1
74,15.9
75,15.8
76,16.0
77,16.1
78,16.2
79,16.5
80,16.8
81,17.0
82,17.8
83,18.4
84,19.2
85,19.9
86,20.5
87,20.9
88,21.3
89,21.5
90,21.8
91,21.8
92,21.9
93,21.9
94,22.0
95,22.0
96,21.9
97,21.8
98,21.8
99,21.6
100,21.4
101,21.2
102,21.1
103,21.1
104,21.0
105,20.9
106,20.8
107,20.7
108,20.7
109,20.7
110,20.8
111,20.9
112,21.0
113,21.9
114,22.6
115,22.8
116,22.7
117,22.6
118,22.4
119,22.0
120,21.6
121,21.6
122,21.8
123,21.9
124,22.0
125,22.1
126,22.1
127,22.2
128,22.2
129,22.3
130,22.3
131,22.2
132,22.1
133,22.1
134,22.2
135,22.2
136,22.2
137,22.1
138,22.0
139,21.7
140,21.4
141,21.2
142,21.0
143,20.9
144,20.8
145,20.6
146,20.3
147,20.1
148,19.9
149,19.3
150,18.8
151,18.3
152,18.0
153,17.5
154,16.9
155,16.4
156,16.2
157,16.1
158,16.2
159,16.3
160,16.4
161,16.4
162,16.7
163,17.1
164,17.4
165,17.6
166,17.9
167,17.9
168,17.9
169,18.0
170,18.1
171,18.2
172,18.3
173,18.4
174,18.3
175,18.3
176,18.2
177,18.2
178,18.2
179,18.1
180,18.1
181,18.0
182,17.9
183,17.8
184,17.8
185,17.7
186,17.5
187,17.1
188,16.9
189,16.7
190,16.7
191,16.7
192,17.0
193,17.2
194,17.4
195,18.2
196,18.8
197,19.5
198,20.4
199,21.2
200,22.0
201,22.6
202,23.2
203,23.6
204,23.9
205,24.2
206,24.3
207,24.4
208,24.5
209,24.5
210,24.4
211,24.4
212,24.4
213,24.4
214,24.4
215,24.3
216,24.3
217,24.3
218,24.3
219,24.2
220,24.0
221,23.8
222,23.6
223,23.3
224,23.0
225,22.8
226,22.5
227,22.2
228,22.0
229,21.8
230,20.9
231,20.2
232,19.6
233,19.6
234,19.6
235,19.6
236,20.0
237,20.3
238,20.5
239,20.6
240,20.7
241,20.9
242,21.3
243,21.7
244,22.3
245,22.7
246,23.1
247,23.4
248,23.5
249,23.5
250,23.7
251,23.8
252,24.0
253,24.1
254,24.0
255,24.0
256,24.1
257,24.2
258,24.3
259,24.2
260,24.1
261,23.8
262,23.4
263,23.1
264,22.7
265,22.2
266,21.9
267,21.8
268,21.8
269,22.0
270,22.1
271,22.3
272,22.4
273,22.5
274,22.6
275,22.6
276,22.6
277,22.6
278,22.5
279,22.4
280,22.2
281,22.0
282,21.9
283,21.7
284,21.3
285,21.0
286,20.7
287,20.7
288,20.3
289,19.8
290,19.4
291,19.2
292,19.3
293,19.3
294,19.7
295,20.0
296,20.5
297,21.2
298,21.8
299,22.5
300,23.1
301,23.6
302,23.9
303,24.0
304,24.2
305,24.3
306,24.3
307,24.2
308,24.2
309,24.2
310,23.8
311,23.4
312,23.1
313,22.4
314,21.9
315,21.4
316,21.2
317,20.9
318,20.8
319,20.8
320,21.0
321,21.1
322,21.1
323,21.2
324,21.3
325,21.3
326,21.3
327,21.3
328,21.3
329,21.3
330,21.3
331,21.2
332,21.1
333,21.1
334,21.0
335,21.0
336,21.0
337,21.0
338,20.6
339,20.1
340,19.6
341,19.4
342,19.3
343,19.2
344,19.2
345,19.2
346,19.2
347,19.1
348,19.1
349,19.1
350,19.0
351,19.0
352,19.0
353,19.0
354,19.0
355,19.0
356,19.0
357,18.8
358,18.7
359,18.6
360,18.5
361,18.4
362,18.4
363,18.2
364,18.0
365,17.9
366,17.9
367,17.9
368,18.0
369,18.1
370,18.2
371,18.1
372,18.0
373,17.9
374,18.0
375,18.1
376,18.4
377,18.7
378,19.0
379,19.2
380,19.3
381,19.2
382,19.2
383,19.2
384,19.2
385,19.2
386,19.5
387,19.8
388,20.0
389,20.1
390,20.1
391,20.2
392,20.3
393,20.5
394,20.8
395,21.0
396,21.2
397,21.3
398,21.4
399,21.5
400,21.5
401,21.5
402,21.5
403,21.5
404,21.4
405,21.3
406,21.2
407,21.1
408,20.7
409,20.4
410,20.3
411,20.2
412,20.2
413,20.2
414,20.3
415,20.4
416,20.7
417,21.0
418,21.2
419,21.4
420,21.6
421,21.7
422,21.8
423,21.9
424,21.9
425,21.9
426,21.9
427,21.9
428,21.9
429,21.8
430,21.8
431,21.7
432,21.6
433,21.6
434,21.4
435,21.1
436,20.9
437,20.7
438,20.5
439,20.4
440,20.3
441,20.2
442,20.2
443,20.1
444,19.8
445,19.6
446,19.4
447,19.2
448,19.1
449,18.9
450,18.6
451,18.4
452,18.3
453,18.2
454,18.2
455,18.3
456,18.3
457,18.5
458,18.7
459,18.9
460,19.2
461,19.5
462,19.8
463,20.0
464,20.1
465,20.2
466,20.4
467,20.7
468,20.9
469,20.8
470,20.8
471,20.7
472,20.6
473,20.5
474,20.6
475,20.9
476,21.2
477,21.4
478,20.9
479,20.6
480,20.3
481,20.0
482,19.8
483,19.5
484,19.2
485,18.9
486,18.7
487,18.5
488,18.4
489,18.4
490,18.5
491,18.6
492,18.7
493,18.5
494,18.1
495,17.9
496,17.7
497,17.6
498,17.6
499,17.5
500,17.4
501,17.2
502,17.1
503,17.0
504,16.9
505,16.8
506,16.7
507,16.6
508,16.5
509,16.4
510,16.3
511,16.2
512,16.2
513,15.6
514,15.2
515,14.8
516,14.7
517,14.6
518,14.5
519,14.5
520,14.6
521,14.7
522,15.2
523,15.6
524,16.0
525,16.2
526,16.5
527,16.4
528,16.3
529,16.3
530,16.4
531,16.6
532,16.7
533,16.7
534,16.8
535,16.9
536,16.8
537,16.7
538,16.6
539,16.6
540,16.6
541,16.7
542,16.8
543,16.8
544,16.8
545,16.6
546,16.4
547,16.3
548,16.4
549,16.5
550,16.8
551,17.0
552,17.2
553,18.3
554,19.1
