time,Respiration Rate
0,13.2
1,13.1
2,13.1
3,13.1
4,13.1
5,13.1
6,13.1
7,13.1
8,13.0
9,12.9
10,13.0
11,13.0
12,13.1
13,13.1
14,13.2
15,13.2
16,13.3
17,13.3
18,13.3
19,13.3
20,13.2
21,13.1
22,13.0
23,13.0
24,12.9
25,12.8
26,12.6
27,12.6
28,12.5
29,13.0
30,13.4
31,13.8
32,14.2
33,14.6
34,14.9
35,15.1
36,15.3
37,15.5
38,15.6
39,15.7
40,15.8
41,15.9
42,16.0
43,16.0
44,16.1
45,16.1
46,16.1
47,16.1
48,16.1
49,15.9
50,15.9
51,15.9
52,15.9
53,15.9
54,16.0
55,16.1
56,16.2
57,16.3
58,16.5
59,16.6
60,16.7
61,16.8
62,16.8
63,16.8
64,16.8
65,16.9
66,17.0
67,17.0
68,17.1
69,17.1
70,17.1
71,17.1
72,17.0
73,17.1
74,17.1
75,17.2
76,17.3
77,17.5
78,17.6
79,17.7
80,17.8
81,17.7
82,17.6
83,17.5
84,17.5
85,17.4
86,17.4
87,17.3
88,17.3
89,17.3
90,17.1
91,17.0
92,16.9
93,16.8
94,16.6
95,16.2
96,16.0
97,15.8
98,15.6
99,15.3
100,14.9
101,14.5
102,14.2
103,14.0
104,13.7
105,13.4
106,13.1
107,12.9
108,13.1
109,13.3
110,13.5
111,13.6
112,13.7
113,13.6
114,13.6
115,13.6
116,13.6
117,13.6
118,13.7
119,13.8
120,14.1
121,14.3
122,14.5
123,14.6
124,14.7
125,14.7
126,14.6
127,14.6
128,14.5
129,14.5
130,14.5
131,14.3
132,14.2
133,14.2
134,14.2
135,14.2
136,14.2
137,14.1
138,14.0
139,13.9
140,14.0
141,14.0
142,14.1
143,14.3
144,14.5
145,14.6
146,15.1
147,15.6
148,15.9
149,16.2
150,16.2
151,16.1
152,16.1
153,16.1
154,16.1
155,16.0
156,15.8
157,15.7
158,15.6
159,15.5
160,15.4
161,15.3
162,15.3
163,15.3
164,15.2
165,14.9
166,14.6
167,14.4
168,14.2
169,14.1
170,13.6
171,13.3
172,13.0
173,12.8
174,12.6
175,12.4
176,12.1
177,11.6
178,11.2
179,10.8
180,10.6
181,10.7
182,11.0
183,11.3
184,11.7
185,12.0
186,12.5
187,12.9
188,13.6
189,14.1
190,15.1
191,16.5
192,17.7
193,18.7
194,19.6
195,20.2
196,20.8
197,21.1
198,21.4
199,21.6
200,21.8
201,21.9
202,21.9
203,22.0
204,21.7
205,21.5
206,21.5
207,21.5
208,21.6
209,21.8
210,22.1
211,22.3
212,22.4
213,22.4
214,22.6
215,22.9
216,23.1
217,23.0
218,22.9
219,22.9
220,22.9
221,22.9
222,22.9
223,22.8
224,22.8
225,22.7
226,22.7
227,22.7
228,22.7
229,22.7
230,22.7
231,22.6
232,22.5
233,22.5
234,22.6
235,22.7
236,23.0
237,23.2
238,23.5
239,23.7
240,24.0
241,24.2
242,24.3
243,24.3
244,24.3
245,24.3
246,24.2
247,24.1
248,23.9
249,23.8
250,23.2
251,22.2
252,21.4
253,20.8
254,20.3
255,20.3
256,19.9
257,19.5
258,19.2
259,19.0
260,18.8
261,18.7
262,18.7
263,18.9
264,19.1
265,19.2
266,19.3
267,19.4
268,19.5
269,19.4
270,19.3
271,19.3
272,19.2
273,19.0
274,18.8
275,18.8
276,18.8
277,18.7
278,18.7
279,18.7
280,18.7
281,18.6
282,18.5
283,18.4
284,18.3
285,18.3
286,18.2
287,18.2
288,18.1
289,18.0
290,17.9
291,18.0
292,18.0
293,18.1
294,18.1
295,18.1
296,18.2
297,18.2
298,18.2
299,18.1
300,18.0
301,17.9
302,18.0
303,18.0
304,18.1
305,18.1
306,18.1
307,18.1
308,18.2
309,18.2
310,18.2
311,18.1
312,18.0
313,17.9
314,17.8
315,17.8
316,17.7
317,17.7
318,17.7
319,17.7
320,17.6
321,17.4
322,17.3
323,17.2
324,17.1
325,17.1
326,17.0
327,16.4
328,15.8
329,15.5
330,15.2
331,15.0
332,14.8
333,14.6
334,14.4
335,14.2
336,14.1
337,14.1
338,14.1
339,14.3
340,14.4
341,14.5
342,14.6
343,14.6
344,14.5
345,14.4
346,14.4
347,14.3
348,14.3
349,14.3
350,14.3
351,14.2
352,14.2
353,14.2
354,14.2
355,14.2
356,14.2
357,14.2
358,14.1
359,14.0
360,13.9
361,13.8
362,13.8
363,13.7
364,13.7
365,13.7
366,13.7
367,13.6
368,13.6
369,13.6
370,13.6
371,13.6
372,13.6
373,13.6
374,13.6
375,13.6
376,13.6
377,13.6
378,13.5
379,13.3
380,13.1
381,13.1
382,13.1
383,13.0
384,13.1
385,13.1
386,13.1
387,13.1
388,13.1
389,13.2
390,13.2
391,13.1
392,13.0
393,13.0
394,12.9
395,12.9
396,13.0
397,13.1
398,13.3
399,13.4
400,13.6
401,13.8
402,14.2
403,14.4
404,15.3
405,15.9
406,16.8
407,17.8
408,18.7
409,19.4
410,20.1
411,20.6
412,21.1
413,21.4
414,21.7
415,21.6
416,21.4
417,21.6
418,22.0
419,22.4
420,22.4
421,22.4
422,22.5
423,22.6
424,22.7
425,22.6
426,22.4
427,22.1
428,22.5
429,22.7
430,22.9
431,22.6
432,22.4
433,22.4
434,22.6
435,22.7
436,23.1
437,23.4
438,23.7
439,23.8
440,24.3
441,24.8
442,25.0
443,24.9
444,24.8
445,24.6
446,24.2
447,23.9
448,24.0
449,24.2
450,24.2
451,24.1
452,24.2
453,24.5
454,24.8
455,24.7
456,24.4
457,24.2
458,24.2
459,24.2
460,24.1
461,24.1
462,24.0
463,24.0
464,23.9
465,23.7
466,23.4
467,23.2
468,23.7
469,24.1
470,24.1
471,23.8
472,23.7
473,23.8
474,23.9
475,23.8
476,23.5
477,23.2
478,23.5
479,23.7
480,23.8
481,23.9
482,24.0
483,24.2
484,24.3
485,24.3
486,24.1
487,23.9
488,23.7
489,23.5
490,23.4
491,23.3
492,23.2
493,23.4
494,23.6
495,23.7
496,23.6
497,23.5
498,23.8
499,24.2
500,24.6
501,25.1
502,25.4
503,25.6
504,25.8
505,25.9
506,25.9
507,25.9
508,25.9
509,25.9
510,26.0
511,26.0
512,25.9
513,25.9
514,25.8
515,25.6
516,25.5
517,25.3
518,25.1
519,24.8
520,24.6
521,24.4
522,24.3
523,24.1
524,23.8
525,23.6
526,23.4
527,23.2
528,23.0
529,22.9
530,22.8
531,22.5
532,22.1
533,21.9
534,21.8
535,21.8
536,21.8
537,22.0
538,22.2
539,22.4
540,22.4
541,22.4
542,22.4
543,22.4
544,22.3
545,22.2
546,22.1
547,22.0
548,21.8
549,21.7
550,21.5
551,21.5
552,21.1
553,20.9
554,20.8
555,20.7
556,20.6
557,20.6
558,20.6
559,20.6
560,20.6
561,20.6
562,20.5
563,20.4
564,20.6
565,20.7
566,21.0
567,21.3
568,21.6
569,21.9
570,22.0
571,22.2
572,22.3
573,22.4
574,22.4
575,22.4
576,22.5
577,22.6
578,22.6
579,22.6
580,22.9
581,23.3
582,23.7
583,23.9
584,24.1
585,24.7
586,25.2
587,25.6
588,25.8
589,25.9
590,25.9
591,25.9
592,25.8
593,25.7
594,25.7
595,25.6
596,25.5
597,25.5
598,25.5
599,25.5
600,25.5
601,25.4
602,25.3
603,25.2
604,25.1
605,25.0
606,24.9
607,24.9
608,24.8
609,24.8
610,24.8
611,24.6
612,24.5
613,24.4
614,24.3
615,24.1
616,24.0
617,23.9
618,23.8
619,23.8
620,23.8
621,23.8
622,23.8
623,23.8
624,23.8
625,23.6
626,23.6
627,23.4
628,23.3
629,23.2
630,23.1
631,23.1
632,23.0
633,23.0
634,22.9
635,22.8
636,22.7
637,22.7
638,22.5
639,22.5
640,22.5
641,22.5
642,22.5
643,22.5
644,22.4
645,22.3
646,22.3
647,22.2
648,22.2
649,22.1
650,22.0
651,22.0
652,22.0
653,22.0
654,22.0
655,22.0
656,21.9
657,21.8
658,21.8
659,21.7
660,21.6
661,21.5
662,21.5
663,21.2
664,20.8
665,20.6
666,20.5
667,20.4
668,20.4
669,20.4
670,20.5
671,20.7
672,20.9
673,21.3
674,21.7
675,22.0
676,22.4
677,22.7
678,22.7
679,22.7
680,22.9
681,23.1
682,23.4
683,23.7
684,24.0
685,24.1
686,24.2
687,24.3
688,24.4
689,24.5
690,24.6
691,24.6
692,24.7
693,24.7
694,24.7
695,24.7
696,24.7
697,24.7
698,24.7
699,24.7
700,24.7
701,24.7
702,24.7
703,24.7
704,24.7
705,24.6
706,24.5
707,24.4
708,24.2
709,24.2
710,24.3
711,24.4
712,24.5
713,24.5
714,24.5
715,24.5
716,24.5
717,24.5
718,24.5
719,24.5
720,24.4
721,24.4
722,24.4
723,24.2
724,24.0
725,23.9
726,23.8
727,23.7
728,23.6
729,23.6
730,23.1
731,22.8
732,22.5
733,22.2
734,21.9
735,21.8
736,21.8
737,21.7
738,21.9
739,22.1
740,22.3
741,22.5
742,22.7
743,22.8
744,22.9
745,23.1
746,23.4
747,23.7
748,23.6
749,23.4
750,23.1
751,22.8
752,22.4
753,22.4
754,22.6
755,22.7
756,22.8
757,22.8
758,22.8
759,22.8
760,22.8
761,22.8
762,23.0
763,23.1
764,23.3
765,23.6
766,23.9
767,23.5
768,23.3
769,23.0
770,23.0
771,22.9
772,23.1
773,23.4
774,23.7
775,23.9
776,24.0
777,24.2
778,24.3
779,24.3
780,24.3
781,24.3
782,24.4
783,24.5
784,24.8
785,25.2
786,25.6
787,25.9
788,26.1
789,26.3
790,26.3
791,26.4
792,26.3
793,26.3
794,26.2
795,26.0
796,25.8
797,25.4
798,24.8
799,24.4
800,24.6
801,24.9
802,24.9
803,24.7
804,24.6
805,24.8
806,25.0
807,24.8
808,24.5
809,24.2
810,24.5
811,24.6
812,24.8
813,24.5
814,24.2
815,24.4
816,24.7
817,24.6
818,24.2
819,23.9
820,24.0
821,24.1
822,24.1
823,24.1
824,24.1
825,23.7
826,23.4
827,23.4
828,23.6
829,23.7
830,23.6
831,23.6
832,23.8
833,24.1
834,24.4
835,24.7
836,24.9
837,25.7
838,26.3
839,26.6
840,26.7
841,26.8
842,26.5
843,26.3
844,25.9
845,25.4
846,24.9
847,25.1
848,25.2
849,25.1
850,24.6
851,24.3
852,23.9
853,23.6
854,23.4
855,23.2
856,23.0
857,22.9
858,22.8
859,22.8
860,22.8
861,22.8
862,22.9
863,23.0
864,23.1
865,23.0
866,22.8
867,22.7
868,22.5
869,22.3
870,22.2
871,22.4
872,22.6
873,22.7
874,22.4
875,22.2
876,22.7
877,23.1
878,23.6
879,24.4
880,24.7
881,24.7
882,24.7
883,24.6
884,24.4
885,24.4
886,24.4
887,23.7
888,23.3
889,23.0
890,22.9
891,22.8
892,23.0
893,23.2
894,23.3
895,23.2
896,23.1
897,23.1
898,23.1
899,23.1
900,22.7
901,22.4
902,22.5
903,22.9
904,23.1
905,23.2
906,23.2
907,23.3
908,23.5
909,23.7
910,24.1
911,24.4
912,24.5
913,24.5
914,24.4
915,24.4
916,24.4
917,24.7
918,24.9
919,25.1
920,25.0
921,24.8
922,24.7
