time,Respiration Rate
0,21.8
1,21.8
2,21.8
3,21.7
4,21.7
5,21.8
6,21.9
7,21.9
8,22.0
9,22.0
10,22.0
11,22.0
12,22.0
13,22.0
14,22.0
15,22.0
16,21.9
17,22.0
18,22.1
19,22.3
20,22.3
21,22.4
22,22.3
23,22.2
24,22.1
25,22.1
26,22.0
27,22.0
28,22.0
29,22.0
30,21.9
31,21.9
32,21.8
33,21.7
34,21.7
35,21.7
36,21.7
37,21.7
38,21.6
39,21.5
40,21.6
41,21.8
42,21.9
43,22.1
44,22.2
45,22.1
46,22.0
47,21.9
48,21.8
49,21.8
50,21.5
51,21.3
52,21.3
53,21.3
54,21.3
55,21.3
56,21.3
57,21.2
58,21.1
59,21.0
60,20.8
61,20.6
62,20.5
63,20.4
64,20.1
65,19.8
66,19.8
67,19.5
68,19.3
69,19.2
70,18.9
71,18.5
72,18.2
73,18.0
74,17.8
75,17.6
76,17.5
77,17.4
78,16.9
79,16.5
80,16.1
81,15.8
82,15.6
83,14.6
84,14.1
85,13.8
86,13.6
87,13.5
88,13.5
89,14.0
90,14.4
91,15.0
92,15.7
93,16.6
94,17.6
95,18.4
96,19.0
97,19.5
98,19.9
99,20.3
100,20.4
101,20.6
102,20.7
103,20.9
104,21.1
105,21.2
106,21.1
107,21.1
108,21.2
109,21.4
110,21.7
111,22.1
112,22.7
113,23.5
114,24.4
115,25.4
116,26.1
117,26.3
118,26.5
119,26.8
120,27.1
121,27.3
122,27.5
123,27.5
124,27.6
125,27.7
126,27.8
127,27.8
128,27.8
129,27.8
130,27.7
131,27.6
132,27.5
133,27.4
134,27.2
135,27.1
136,26.9
137,26.6
138,26.3
139,25.8
140,25.4
141,25.5
142,25.8
143,26.1
144,26.4
145,26.8
146,26.8
147,26.8
148,27.0
149,27.1
150,27.2
151,27.3
152,27.2
153,27.2
154,27.2
155,27.2
156,27.2
157,27.2
158,27.1
159,27.1
160,27.0
161,26.9
162,26.3
163,25.9
164,25.6
165,25.5
166,25.4
167,25.3
168,25.3
169,25.2
170,25.1
171,24.9
172,24.7
173,24.6
174,24.4
175,24.3
176,24.2
177,24.0
178,23.8
179,23.6
180,23.3
181,23.1
182,23.0
183,23.0
184,23.1
185,23.5
186,23.7
187,23.9
188,23.8
189,23.8
190,23.7
191,23.6
192,23.6
193,23.6
194,23.8
195,23.9
196,24.1
197,24.4
198,24.7
199,24.8
200,25.0
201,24.9
202,24.9
203,25.0
204,25.1
205,25.2
206,25.2
207,25.1
208,25.1
209,25.3
210,25.2
211,25.1
212,25.1
213,24.7
214,24.4
215,24.3
216,24.3
217,24.3
218,24.4
219,24.4
220,24.4
221,24.3
222,24.2
223,24.1
224,24.0
225,24.0
226,24.0
227,24.0
228,24.4
229,24.7
230,24.9
231,25.1
232,25.2
233,25.3
234,25.4
235,25.4
236,25.5
237,25.5
238,25.5
239,25.4
240,25.3
241,25.3
242,25.2
243,25.2
244,25.2
245,25.2
246,25.1
247,25.0
248,24.9
249,24.9
250,24.9
251,24.9
252,24.9
253,24.8
254,24.7
255,24.4
256,24.2
257,24.0
258,23.5
259,23.1
260,22.7
261,22.2
262,21.6
263,21.1
264,20.6
265,20.3
266,19.7
267,19.2
268,18.9
269,18.7
270,18.6
271,18.3
272,18.1
273,17.9
274,17.9
275,17.9
276,18.0
277,18.2
278,18.2
279,18.3
280,18.4
281,18.4
282,18.5
283,18.4
284,18.4
285,18.4
