time,Respiration Rate
0,15.2
1,15.2
2,15.3
3,15.3
4,15.3
5,15.4
6,15.5
7,15.5
8,15.7
9,15.9
10,16.0
11,16.5
12,17.0
13,17.3
14,17.6
15,17.8
16,18.0
17,18.0
18,17.9
19,18.0
20,18.1
21,18.2
22,18.4
23,18.5
24,18.6
25,18.6
26,18.6
27,18.6
28,18.7
29,18.8
30,19.0
31,19.2
32,19.4
33,19.6
34,19.8
35,20.1
36,20.3
37,20.5
38,20.6
39,20.7
40,20.8
41,20.8
42,20.8
43,20.8
44,20.7
45,20.6
46,20.4
47,20.5
48,20.6
49,20.7
50,20.8
51,20.8
52,20.9
53,20.8
54,20.6
55,20.7
56,20.7
57,20.7
58,20.7
59,20.6
60,20.5
61,20.5
62,20.4
63,20.2
64,20.0
65,19.9
66,19.9
67,19.9
68,20.0
69,20.0
70,20.0
71,20.0
72,20.0
73,20.0
74,20.0
75,20.0
76,20.0
77,20.1
78,20.2
79,20.3
80,20.6
81,21.1
82,21.4
83,22.0
84,22.4
85,22.8
86,23.1
87,23.3
88,23.5
89,23.5
90,23.6
91,23.6
92,23.6
93,23.6
94,23.5
95,23.4
96,23.3
97,23.4
98,23.6
99,23.7
100,23.8
101,23.9
102,23.8
103,23.7
104,23.7
105,23.6
106,23.5
107,23.4
108,23.2
109,23.0
110,23.0
111,23.1
112,23.3
113,23.6
114,23.9
115,23.5
116,23.2
117,22.9
118,22.6
119,22.2
120,22.0
121,21.9
122,21.9
123,21.9
124,22.0
125,22.0
126,22.1
127,22.2
128,22.2
129,22.2
130,22.3
131,22.2
132,22.2
133,22.1
134,22.0
135,21.9
136,21.8
137,21.7
138,21.4
139,21.2
140,21.1
141,20.8
142,20.4
143,20.1
144,20.0
145,20.0
146,20.0
147,20.1
148,20.2
149,20.8
150,21.2
151,22.1
152,22.8
153,23.3
154,23.7
155,23.8
156,23.9
157,24.0
158,24.1
159,24.0
160,23.9
161,24.0
162,24.0
163,24.2
164,24.4
165,24.5
166,24.6
167,24.7
168,24.8
169,24.9
170,24.9
171,24.9
172,24.9
173,24.8
174,24.6
175,24.5
176,24.6
177,24.6
178,24.6
179,24.6
180,24.4
181,24.3
182,24.2
183,24.1
184,24.1
185,23.9
186,23.8
187,23.7
188,23.7
189,23.6
190,23.6
191,23.5
192,23.4
193,23.3
194,23.2
195,23.1
196,22.9
197,22.6
198,22.4
199,22.4
200,22.2
201,21.6
202,21.1
203,20.7
204,20.4
205,20.1
206,19.7
207,19.3
208,18.9
209,18.5
210,18.3
211,17.7
212,17.3
213,17.0
214,16.9
215,16.9
216,16.9
217,16.9
218,16.9
219,17.1
220,17.2
221,17.3
222,17.4
223,17.5
224,17.5
225,17.4
226,17.4
227,17.4
228,17.4
229,17.4
230,17.2
231,17.0
232,16.9
233,16.9
234,16.9
235,17.0
236,17.0
237,17.2
238,17.5
239,17.8
240,18.2
241,18.6
242,19.5
243,20.7
244,21.6
245,22.3
246,22.5
247,22.7
248,22.9
249,23.0
250,23.0
251,23.0
252,23.0
253,23.1
254,23.2
255,23.3
256,23.3
257,23.3
258,23.2
259,23.2
260,23.3
261,23.3
262,23.5
263,23.7
264,23.7
265,23.5
266,23.4
267,23.4
268,23.1
269,22.9
270,22.7
271,22.4
272,22.3
273,22.3
274,22.2
275,22.3
276,22.4
277,22.5
278,22.5
279,22.4
280,22.4
281,22.4
282,22.4
283,22.4
284,22.4
285,22.2
286,22.2
287,22.1
288,22.1
289,22.1
290,22.1
291,22.1
292,22.1
293,22.1
294,22.1
295,22.1
296,22.0
297,22.0
298,22.0
299,21.8
300,21.7
301,21.6
302,21.7
303,21.7
304,21.9
305,22.3
306,23.0
307,23.7
308,24.2
309,24.6
310,24.9
311,25.0
312,25.1
313,25.1
314,25.0
315,25.0
316,24.9
317,24.9
318,24.9
319,24.9
320,24.7
321,24.6
322,24.5
323,24.4
324,24.4
325,24.4
326,24.4
327,24.4
328,24.4
329,24.3
330,24.2
331,24.2
332,24.2
333,24.2
334,24.1
335,24.1
336,24.1
337,24.1
338,24.0
339,24.0
340,24.0
341,24.0
342,23.9
343,23.9
344,23.9
345,23.9
346,24.1
347,24.2
348,24.3
349,24.4
350,24.5
351,24.5
352,24.5
353,24.5
354,24.4
355,24.3
356,24.2
357,24.2
358,24.2
359,24.1
360,24.0
361,23.9
362,23.9
363,23.8
364,23.7
365,23.6
366,23.5
367,23.2
368,22.9
369,22.6
370,22.2
371,21.9
372,21.6
373,21.4
374,21.3
375,21.1
376,20.9
377,20.9
378,20.9
379,21.0
380,21.1
381,21.7
382,22.2
383,22.6
384,23.1
385,23.5
386,23.6
387,23.6
388,23.7
389,23.7
390,23.7
391,23.7
392,23.6
393,23.6
394,23.6
395,23.6
396,23.6
397,23.6
398,23.6
399,23.6
400,23.6
401,23.5
402,23.5
403,23.4
404,23.3
405,23.2
406,23.2
407,23.3
408,23.3
409,23.1
410,23.0
411,22.8
412,22.6
413,22.2
414,21.9
415,21.7
416,21.6
417,21.5
418,21.5
419,21.4
420,21.6
421,22.1
422,22.4
423,22.7
424,22.6
425,22.6
426,22.5
427,22.4
428,22.1
429,21.9
430,21.9
431,22.1
432,22.2
433,22.2
434,22.2
435,22.6
436,23.0
437,23.7
438,24.2
439,24.9
440,25.4
441,26.0
442,26.5
443,26.8
444,26.9
445,26.8
446,26.7
447,26.5
448,26.0
449,25.5
450,25.1
451,25.1
452,24.8
453,24.6
454,24.4
455,24.1
456,23.9
457,23.7
458,23.6
459,23.5
460,23.5
461,23.2
462,23.1
463,22.9
464,22.8
465,22.7
466,22.6
467,22.6
468,22.3
469,22.0
470,21.8
471,21.6
472,21.2
473,20.9
474,20.7
475,20.4
476,20.1
477,19.9
478,19.7
479,19.5
480,19.4
481,19.0
482,18.7
483,18.4
484,18.3
485,18.2
486,18.1
487,18.2
488,18.4
489,18.5
490,18.6
491,18.6
492,18.7
493,19.2
494,19.6
495,20.4
496,21.0
497,21.5
498,21.3
499,21.1
500,21.2
501,21.2
502,21.4
503,21.6
504,21.7
505,22.2
506,22.5
507,22.8
508,23.0
509,23.1
510,23.3
511,23.3
512,23.4
513,23.4
514,23.3
515,23.0
516,22.7
517,22.4
518,22.1
519,21.9
520,22.2
521,22.4
522,22.6
523,22.8
524,22.8
525,22.7
526,22.8
527,22.8
528,22.9
529,23.1
530,23.3
531,23.4
532,23.5
533,23.5
534,23.5
535,23.5
536,23.4
537,23.2
538,23.0
539,22.9
540,22.8
541,22.7
542,22.4
543,22.1
544,21.8
545,21.6
546,21.2
547,20.8
548,20.5
549,20.3
550,20.1
551,20.1
552,20.1
553,20.1
554,20.0
555,19.9
556,19.8
557,19.8
558,19.8
559,19.9
560,19.9
561,19.4
562,19.0
563,18.7
564,18.5
565,18.3
566,17.8
567,17.5
568,17.3
569,17.2
570,17.0
571,17.0
572,16.9
573,16.7
574,16.6
575,16.5
576,16.5
577,16.5
578,16.5
579,16.6
580,16.8
581,17.0
582,18.2
583,19.1
584,20.1
585,21.0
586,21.9
587,22.6
588,23.2
589,23.6
590,23.9
591,24.1
592,24.2
593,24.3
594,24.3
595,24.1
596,23.8
597,23.6
598,23.5
599,23.4
600,23.2
601,23.0
602,22.8
603,22.6
604,22.4
605,22.1
606,21.8
607,21.6
608,21.0
609,20.6
610,20.2
611,19.9
612,19.1
613,18.5
614,18.1
615,17.9
616,17.9
617,17.9
618,17.9
619,17.9
620,18.0
621,17.8
622,17.7
623,17.6
624,17.5
625,17.3
626,17.2
627,17.1
628,17.0
629,16.9
630,16.5
631,16.1
632,15.9
633,15.7
634,15.6
635,15.6
636,15.7
637,15.8
638,16.4
639,17.3
640,18.0
641,18.6
642,18.8
643,18.9
644,19.3
645,19.6
646,19.8
647,20.0
648,20.1
649,20.1
650,20.1
651,20.1
652,20.0
653,19.9
654,19.8
655,19.9
656,20.1
657,20.3
658,20.4
659,20.6
660,20.7
661,20.8
662,20.8
663,20.8
664,20.8
665,20.7
666,20.7
667,20.7
668,20.9
669,21.0
670,21.4
671,21.7
672,22.0
673,22.2
674,22.4
675,22.4
676,22.4
677,22.4
678,22.4
679,22.2
680,22.0
681,21.9
682,21.8
683,21.5
684,21.0
685,20.6
686,20.3
687,19.7
688,18.8
689,18.1
690,17.7
691,17.4
692,17.2
693,17.2
694,17.3
695,17.5
696,17.8
697,18.0
698,18.1
699,18.3
700,18.3
701,18.3
702,18.3
703,18.3
704,18.3
705,18.2
706,18.2
707,18.2
708,18.2
709,18.2
710,18.2
711,18.2
712,18.2
713,18.2
714,18.2
715,18.2
716,18.2
717,18.2
718,18.2
719,18.2
720,18.1
721,18.1
722,18.0
723,17.8
724,17.6
725,17.6
726,17.5
727,17.6
728,17.7
729,18.0
730,18.5
731,19.2
732,20.2
733,20.9
734,21.5
735,21.9
736,22.2
737,22.4
738,22.6
739,22.7
740,22.7
741,22.7
742,22.7
743,22.7
744,22.8
745,22.9
746,22.9
747,22.8
748,22.7
749,22.6
750,22.4
751,22.4
752,22.4
753,22.5
754,22.9
755,23.1
756,23.7
757,24.2
758,24.9
759,25.4
760,25.9
761,26.3
762,26.6
763,26.8
764,27.0
765,27.1
766,27.1
767,27.1
768,27.1
769,27.1
770,27.1
771,26.9
772,26.8
773,26.5
774,26.2
775,26.1
776,26.1
777,26.1
778,26.1
779,26.0
780,25.8
781,25.8
782,25.8
783,25.8
784,25.9
785,25.9
786,26.0
787,26.0
788,26.0
789,25.9
790,26.0
791,26.0
792,26.2
793,26.3
794,26.3
795,26.1
796,26.0
797,25.7
