time,Respiration Rate
0,24.0
1,23.7
2,23.4
3,23.2
4,23.0
5,22.8
6,22.4
7,22.2
8,21.9
9,21.7
10,21.6
11,21.5
12,21.1
13,20.8
14,20.5
15,20.3
16,19.8
17,19.4
18,19.2
19,19.0
20,19.0
21,19.0
22,19.0
23,19.0
24,19.0
25,19.0
26,19.1
27,19.1
28,19.2
29,19.0
30,18.6
31,18.4
32,18.2
33,18.0
34,17.9
35,17.8
36,17.7
37,17.7
38,17.6
39,17.5
40,17.5
41,17.4
42,17.4
43,17.4
44,17.3
45,17.3
46,17.3
47,17.3
48,17.2
49,17.2
50,17.3
51,17.4
52,17.5
53,17.7
54,17.9
55,18.1
56,18.2
57,18.2
58,18.0
59,17.9
60,18.0
61,18.1
62,18.2
63,18.7
64,19.0
65,19.4
66,19.9
67,20.5
68,21.0
69,21.9
70,22.6
71,23.2
72,23.6
73,23.7
74,23.9
75,24.0
76,24.1
77,24.2
78,24.3
79,24.4
80,24.3
81,24.2
82,24.1
83,24.0
84,23.8
85,23.7
86,23.7
87,23.7
88,23.6
89,23.6
90,23.6
91,23.5
92,23.4
93,23.4
94,23.4
95,23.4
96,23.3
97,23.3
98,23.2
99,23.1
100,23.1
101,23.0
102,22.9
103,22.8
104,22.7
105,22.6
106,22.4
107,22.1
108,21.8
109,21.5
110,21.3
111,21.2
112,20.7
113,20.0
114,19.5
115,19.2
116,18.8
117,18.5
118,18.3
119,18.0
120,17.8
121,17.7
122,17.6
123,17.4
124,17.2
125,17.0
126,16.9
127,16.4
128,16.1
129,15.8
130,15.7
131,15.8
132,15.8
133,16.1
134,16.6
135,16.9
136,17.2
137,17.2
138,16.9
139,16.7
140,16.6
141,16.5
142,16.5
143,16.5
144,16.6
145,16.7
146,16.7
147,16.8
148,17.0
149,17.2
150,17.4
151,17.5
152,17.8
153,18.0
154,18.1
155,18.3
156,18.5
157,18.6
158,19.4
159,20.1
160,20.7
161,21.4
162,21.9
163,22.4
164,22.5
165,22.6
166,22.7
167,23.0
168,23.2
169,23.3
170,23.2
171,23.1
172,23.0
173,23.0
174,23.0
175,23.0
176,22.9
177,22.9
178,22.8
179,22.7
180,22.6
181,22.4
182,22.2
183,22.1
184,21.9
185,21.8
186,21.6
187,21.4
188,21.3
189,21.2
190,21.3
191,21.3
192,21.3
193,21.3
194,21.3
195,21.3
196,21.2
197,21.2
198,21.1
199,20.9
200,20.7
201,20.6
202,20.5
203,20.4
204,20.4
205,20.3
206,20.3
207,20.1
208,19.9
209,19.7
210,19.7
211,19.7
212,19.7
213,19.7
214,19.6
215,19.5
216,19.4
217,19.3
218,19.2
219,19.1
220,18.9
221,18.8
222,18.7
223,18.3
224,17.8
225,17.4
226,17.2
227,17.1
228,17.1
229,17.1
230,17.3
231,17.4
232,17.9
233,18.3
234,18.8
235,19.2
236,19.6
237,20.1
238,20.4
239,20.9
240,21.3
241,21.7
242,22.2
243,22.6
244,23.0
245,23.1
246,23.1
247,23.1
248,23.3
249,23.5
250,23.6
251,23.7
252,23.8
253,23.8
254,23.9
255,23.9
256,23.9
257,23.8
258,23.8
259,23.7
260,23.6
261,23.5
262,23.5
263,23.5
264,23.4
265,23.3
266,23.1
267,23.1
268,23.1
269,23.0
270,22.7
271,22.5
272,22.6
273,22.6
274,22.7
275,22.5
276,22.3
277,22.2
278,22.0
279,21.9
280,22.0
281,22.3
282,22.5
283,22.6
284,22.5
285,22.4
286,22.1
287,21.8
288,21.5
289,21.5
290,21.5
291,21.7
292,22.0
293,23.1
294,24.0
295,24.8
296,25.4
297,25.9
298,26.2
299,26.2
300,26.4
301,26.6
302,26.8
303,26.9
304,27.0
305,27.0
306,27.1
307,27.2
308,27.1
309,27.1
310,27.0
311,27.0
312,27.0
313,27.0
314,27.0
315,26.4
316,26.0
317,25.7
318,25.5
319,25.3
320,25.1
321,24.9
322,24.7
323,24.4
324,24.1
325,23.9
326,23.7
327,23.5
328,23.4
329,23.3
330,23.2
331,23.1
332,22.9
333,22.7
334,22.5
335,22.3
336,22.1
337,22.0
338,21.9
339,21.9
340,21.9
341,21.8
342,21.7
343,21.5
344,21.3
345,21.2
346,20.8
347,20.5
348,20.3
349,20.1
350,20.0
351,19.5
352,19.1
353,18.9
354,18.8
355,18.7
356,18.7
357,18.7
358,18.9
359,19.0
360,19.3
361,19.5
362,19.8
363,19.8
364,19.7
365,19.6
366,19.9
367,20.1
368,20.3
369,20.5
370,20.5
371,20.4
372,20.3
373,20.2
374,20.0
375,20.0
376,19.9
377,19.8
378,19.8
379,19.7
380,19.6
381,19.6
382,19.5
383,19.4
384,19.3
385,19.3
386,19.4
387,19.5
388,19.7
389,19.8
390,19.9
391,20.0
392,19.9
393,19.9
394,19.9
395,19.9
396,19.8
397,19.8
398,19.7
399,19.6
400,19.7
401,19.9
402,20.0
403,20.1
404,20.2
405,20.3
406,20.4
407,20.4
408,20.5
409,20.5
410,20.5
411,20.5
412,20.5
413,20.5
414,20.5
415,20.4
416,20.4
417,20.3
418,20.3
419,20.1
420,19.9
421,19.8
422,19.6
423,19.5
424,19.0
425,19.0
426,18.6
427,18.3
428,18.3
429,18.2
430,18.3
431,18.5
432,18.7
433,19.0
434,19.6
435,20.0
436,20.4
437,20.6
438,21.1
439,21.8
440,22.5
441,23.5
442,24.0
443,24.4
444,24.8
445,25.0
446,25.1
447,25.2
448,25.3
449,25.4
450,25.4
451,25.3
452,25.3
453,25.4
454,25.4
455,25.4
456,25.3
457,25.3
458,25.4
459,25.5
460,25.4
461,25.3
462,25.3
463,25.2
464,25.1
465,24.9
466,24.8
467,24.7
468,24.2
469,23.9
470,23.7
471,23.5
472,23.4
473,23.2
474,23.1
475,23.0
476,23.0
477,22.9
478,23.0
479,23.0
480,22.9
481,22.9
482,22.8
483,22.8
484,22.6
485,22.5
486,22.5
487,22.5
488,22.6
489,22.7
490,22.8
491,22.8
492,22.8
493,22.9
494,23.0
495,23.1
496,23.1
497,23.2
498,23.2
499,23.2
500,23.2
501,23.3
502,23.3
503,23.3
504,23.3
505,23.3
506,23.3
507,23.3
508,23.3
509,23.3
510,23.3
511,23.3
512,23.3
513,23.2
514,23.2
515,23.1
516,23.1
517,23.0
518,22.9
519,22.8
520,22.7
521,22.3
522,22.0
523,21.8
524,21.4
525,21.0
526,20.6
527,20.5
528,20.6
529,20.7
530,20.8
531,20.5
532,20.3
533,20.3
534,20.3
535,20.3
536,20.4
537,20.4
538,20.7
539,21.1
540,21.4
541,21.6
542,21.8
543,22.0
544,22.1
545,22.1
546,22.1
547,22.1
548,22.2
549,22.3
550,22.3
551,22.3
552,22.4
553,22.4
554,22.5
555,22.5
556,22.5
557,22.4
558,22.3
559,22.2
560,22.0
561,21.8
562,21.6
563,21.6
564,21.6
565,21.6
566,21.6
567,21.5
568,21.2
569,20.8
570,20.4
571,20.2
572,19.6
573,19.1
574,18.9
575,18.8
576,18.8
577,18.9
578,19.0
579,19.0
580,19.0
581,19.0
582,19.0
583,19.2
584,19.3
585,19.5
586,19.5
587,19.6
588,19.4
589,19.3
590,19.2
591,19.1
592,19.1
593,19.0
594,18.7
595,18.5
596,18.5
597,18.5
598,18.5
599,18.6
600,18.7
601,18.8
602,18.8
603,18.8
604,18.7
605,18.7
606,18.7
607,18.7
608,18.7
609,18.7
610,18.7
611,18.7
612,18.6
613,18.6
614,18.6
615,18.6
616,18.6
617,18.7
618,18.7
619,18.7
620,18.6
621,18.5
622,18.5
623,18.5
624,18.5
625,18.6
626,18.6
627,18.5
628,18.5
629,18.4
630,18.4
631,18.5
632,18.6
633,18.7
634,18.7
635,18.8
636,18.8
637,18.8
638,18.8
639,18.9
640,18.9
641,18.9
642,18.9
643,18.9
644,18.8
645,18.8
646,18.9
647,18.9
648,18.9
649,19.0
650,18.9
651,18.8
652,18.8
653,18.8
654,18.9
655,18.9
656,19.0
657,19.1
658,19.2
659,19.3
660,19.4
661,19.6
662,19.7
663,19.8
664,19.9
665,20.0
666,20.0
667,20.1
668,20.1
669,20.1
670,20.1
671,20.1
672,20.1
673,20.2
674,20.2
675,20.2
676,20.2
677,20.2
678,20.2
679,20.2
680,20.2
681,20.2
682,20.2
683,20.1
684,20.0
685,19.9
686,19.8
687,19.7
688,19.5
689,19.4
690,19.4
691,19.4
692,19.6
693,19.8
694,19.8
695,19.9
696,20.0
697,19.9
698,19.8
699,19.8
700,19.7
701,19.5
702,19.3
703,19.4
704,19.4
705,19.4
706,19.4
707,19.5
708,19.5
709,19.3
710,19.2
711,19.1
712,19.2
713,19.2
714,19.3
715,19.3
716,19.3
717,19.1
718,19.0
719,18.9
720,18.8
721,18.6
722,18.3
723,18.1
724,17.9
725,17.7
726,17.6
727,17.5
728,17.4
729,17.1
730,16.7
731,16.3
732,16.0
733,15.8
734,15.3
735,14.7
736,14.3
737,14.0
738,13.8
739,13.7
740,13.6
741,13.5
742,13.6
743,13.6
744,13.7
745,13.8
746,14.1
747,14.4
748,14.7
749,14.9
750,15.4
751,15.8
752,16.1
753,16.4
754,16.6
755,16.7
756,16.7
757,16.7
758,16.7
759,16.7
760,16.7
761,16.5
762,16.3
763,16.2
764,16.1
765,16.0
766,15.9
767,15.9
768,15.9
769,15.9
770,15.9
771,15.9
772,15.9
773,15.9
774,15.9
775,15.9
776,15.9
777,15.9
778,15.9
779,15.9
780,15.9
781,15.9
782,15.9
783,15.9
784,15.9
785,15.9
786,15.9
787,15.7
788,15.6
789,15.5
790,15.4
791,15.4
792,15.3
793,15.3
794,15.2
795,15.2
796,15.2
797,15.2
798,15.1
799,15.0
800,14.8
801,14.7
802,14.7
803,14.7
804,14.7
805,14.8
806,14.9
807,15.0
808,15.1
809,15.2
810,15.3
811,15.3
812,15.2
813,15.1
814,15.0
815,15.1
816,15.2
817,15.2
818,15.5
819,15.8
820,16.5
821,17.0
822,17.7
823,18.4
824,18.9
825,19.6
826,20.2
827,20.7
828,20.7
829,20.6
830,20.6
831,20.6
832,20.6
833,20.6
834,20.5
835,20.3
836,20.2
837,20.1
838,20.0
839,20.0
840,19.9
841,19.9
842,19.8
843,19.7
844,19.5
845,19.4
846,19.4
847,19.3
848,19.3
849,19.2
850,19.2
851,19.2
852,19.2
853,19.2
854,19.1
855,19.1
856,19.1
857,19.1
858,19.1
859,19.1
860,19.1
861,19.0
862,19.0
863,18.9
864,18.9
865,18.8
866,18.8
867,18.6
868,18.4
869,18.3
870,18.1
871,18.1
872,18.0
873,17.5
874,17.2
875,17.0
876,16.8
877,16.7
878,16.6
879,16.5
880,16.4
881,16.4
882,16.3
883,16.2
884,16.1
885,16.0
886,16.0
887,15.9
888,15.9
889,15.8
890,15.8
891,15.7
892,15.6
893,15.6
894,15.5
895,15.3
896,15.2
897,15.1
898,15.0
899,15.0
900,14.6
901,14.2
902,14.0
903,14.0
904,14.1
905,14.4
906,14.6
907,14.8
908,14.9
909,15.0
910,15.1
911,15.1
912,15.1
913,15.1
914,15.2
915,15.2
