time,Respiration Rate
0,24.6
1,24.8
2,24.9
3,25.1
4,25.2
5,25.3
6,25.3
7,25.4
8,25.4
9,25.5
10,25.4
11,25.4
12,25.4
13,25.4
14,25.4
15,25.4
16,25.4
17,25.4
18,25.3
19,25.3
20,25.3
21,25.2
22,25.1
23,25.0
24,24.9
25,24.8
26,24.8
27,24.8
28,24.7
29,24.2
30,23.8
31,23.5
32,23.0
33,22.6
34,22.3
35,22.0
36,21.6
37,21.3
38,21.1
39,20.5
40,20.1
41,19.7
42,19.6
43,19.6
44,19.5
45,19.4
46,18.5
47,18.1
48,18.0
49,18.2
50,18.4
51,18.5
52,18.5
53,18.6
54,18.6
55,18.7
56,18.8
57,19.0
58,19.3
59,19.6
60,19.8
61,20.0
62,20.1
63,20.2
64,20.3
65,20.3
66,20.4
67,20.5
68,20.6
69,20.4
70,20.0
71,19.7
72,19.6
73,19.6
74,19.6
75,19.9
76,20.3
77,20.6
78,20.8
79,21.0
80,21.1
81,21.1
82,21.1
83,21.0
84,20.8
85,20.6
86,20.5
87,20.3
88,20.2
89,19.8
90,19.5
91,19.4
92,19.3
93,19.2
94,19.3
95,19.3
96,19.5
97,19.9
98,20.3
99,20.8
100,21.2
101,21.5
102,21.7
103,21.9
104,21.9
105,21.8
106,21.8
107,22.0
108,22.2
109,22.2
110,22.3
111,22.3
112,22.3
113,22.2
114,22.2
115,22.2
116,22.1
117,21.9
118,21.8
119,21.7
120,21.4
121,21.1
122,20.8
123,20.5
124,20.3
125,20.1
126,19.9
127,19.6
128,19.4
129,19.7
130,19.9
131,20.2
132,20.5
133,21.1
134,21.5
135,22.0
136,22.4
137,22.8
138,23.1
139,23.4
140,23.6
141,23.8
142,23.9
143,24.0
144,24.1
145,24.1
146,24.1
147,24.1
148,24.1
149,23.9
150,23.8
151,23.7
152,23.6
153,23.4
154,23.2
155,22.6
156,21.8
157,21.1
158,20.6
159,20.1
160,19.8
161,19.5
162,19.3
163,19.1
164,18.9
165,18.8
166,18.7
167,18.6
168,18.6
169,18.5
170,18.5
171,18.4
172,18.3
173,18.1
174,18.0
175,17.9
176,17.8
177,17.6
178,17.4
179,17.4
180,17.4
181,17.4
182,17.6
183,17.8
184,18.0
185,18.8
186,19.4
187,20.0
188,19.9
189,19.8
190,19.9
191,20.0
192,20.0
193,20.1
194,20.1
195,20.1
196,20.0
197,20.0
198,19.9
199,19.7
200,19.6
201,19.7
202,19.8
203,19.8
204,20.1
205,20.4
206,20.6
207,20.7
208,20.8
209,21.2
210,21.6
211,21.9
212,21.9
213,21.9
214,21.9
215,22.0
216,22.2
217,22.4
218,22.7
219,22.9
220,22.8
221,22.7
222,22.8
223,23.0
224,23.2
225,23.4
226,23.6
227,23.5
228,23.2
229,23.0
230,22.5
231,22.0
232,21.6
233,21.3
234,21.1
235,21.2
236,21.6
237,21.8
238,22.0
239,22.0
240,21.8
241,21.8
242,21.7
243,21.8
244,22.0
245,22.1
246,22.0
247,21.7
248,21.5
249,21.7
250,21.9
251,22.1
252,22.3
253,22.4
254,22.3
255,22.0
256,21.8
257,22.0
258,22.1
259,22.2
260,21.8
261,21.5
262,21.2
263,21.3
264,21.4
265,21.4
266,21.4
267,21.4
268,21.8
269,22.1
270,22.6
271,23.1
272,23.6
273,23.6
274,23.6
275,23.8
276,24.0
277,24.4
278,24.8
279,25.2
280,25.5
281,25.8
282,26.0
283,26.2
284,26.3
285,26.5
286,26.6
287,26.6
288,26.6
289,26.6
290,26.6
291,26.6
292,26.6
293,26.6
294,26.6
295,26.5
296,26.5
297,26.2
298,26.0
299,25.8
300,25.7
301,25.6
302,25.4
303,25.2
304,24.9
305,24.9
306,24.8
307,24.8
308,24.7
309,24.5
310,24.5
311,24.5
312,24.5
313,23.9
314,23.5
315,23.1
316,22.6
317,22.1
318,21.8
319,21.6
320,21.4
321,21.3
322,21.2
323,21.1
324,21.1
325,21.0
326,21.0
327,20.7
328,20.5
329,20.3
330,20.4
331,20.5
332,20.7
333,20.8
334,21.0
335,21.2
336,21.4
337,21.9
338,22.4
339,22.7
340,22.7
341,22.7
342,22.7
343,22.3
344,21.9
345,21.6
346,21.2
347,20.7
348,20.2
349,20.1
350,20.1
351,20.0
352,20.2
353,20.4
354,20.7
355,21.2
356,21.5
357,21.6
358,21.4
359,21.3
360,20.9
361,20.6
362,20.4
363,20.2
364,19.8
365,19.4
366,19.0
367,19.0
368,18.7
369,18.4
370,18.0
371,17.6
372,17.3
373,17.1
374,16.9
375,16.7
376,16.6
377,16.5
378,16.4
379,16.4
380,16.3
381,16.2
382,16.1
383,16.1
384,16.1
385,16.1
386,16.2
387,16.3
388,16.3
389,16.3
390,16.2
391,16.0
392,16.0
393,15.9
394,15.8
395,15.6
396,15.4
397,15.4
398,15.4
399,15.4
400,15.4
401,15.4
402,15.2
403,15.1
404,15.0
405,15.1
406,15.2
407,15.2
408,15.5
409,15.7
410,16.1
411,16.5
412,16.9
413,17.3
414,17.6
415,17.8
416,18.2
417,18.7
418,19.1
419,19.3
420,19.3
421,19.3
422,19.6
423,19.9
424,20.6
425,21.0
426,21.4
427,21.7
428,21.9
429,21.9
430,22.0
431,22.1
432,22.2
433,22.4
434,22.6
435,22.8
436,22.8
437,22.5
438,22.3
439,22.6
440,22.8
441,23.0
442,23.2
443,23.3
444,23.4
445,23.4
446,23.2
447,23.1
448,22.9
449,22.5
450,22.4
451,22.4
452,22.4
453,22.4
454,22.4
455,22.3
456,22.2
457,22.1
458,22.1
459,22.1
460,22.2
461,22.4
462,22.4
463,22.3
464,22.2
465,22.2
466,22.4
467,22.6
468,22.5
469,22.2
470,21.9
471,21.5
472,20.9
473,20.5
474,20.5
475,20.7
476,21.1
477,21.5
478,21.8
479,22.0
480,22.0
481,22.0
482,21.8
483,21.6
484,21.3
485,21.7
486,22.1
487,22.3
488,22.1
489,21.9
490,21.9
491,22.0
492,22.1
493,22.1
494,22.5
495,22.8
496,23.1
497,22.9
498,22.8
499,22.7
500,22.6
501,22.5
502,22.4
503,22.1
504,22.0
505,21.7
506,21.3
507,21.0
508,20.9
509,20.8
510,20.7
511,20.7
512,20.6
513,20.6
514,20.6
515,20.6
516,20.5
517,20.5
518,20.5
519,20.3
520,20.2
521,20.1
522,20.0
523,19.9
524,19.7
525,19.6
526,19.6
527,19.6
528,19.5
529,19.3
530,19.2
531,19.2
532,19.3
533,19.4
534,19.7
535,20.0
536,20.3
537,20.3
538,20.1
539,19.9
540,19.8
541,19.7
542,19.7
543,19.8
544,20.0
545,20.1
546,20.1
547,20.1
548,20.2
549,20.5
550,20.8
551,20.6
552,20.4
553,20.3
554,20.1
555,20.0
556,19.9
557,20.0
558,20.1
559,20.1
560,19.9
561,19.6
562,19.3
563,19.2
564,19.2
565,19.3
566,19.5
567,19.8
568,20.0
569,20.1
570,20.2
571,20.3
572,20.2
573,20.2
574,20.3
575,20.4
576,20.5
577,20.7
578,20.8
579,21.1
580,21.2
581,21.5
582,21.8
583,22.0
584,22.6
585,23.1
586,23.4
587,23.1
588,22.9
589,22.7
590,22.2
591,21.8
592,21.4
593,21.2
594,20.8
595,20.4
596,20.0
597,19.8
598,19.6
599,19.4
600,19.2
601,19.1
602,18.9
603,18.7
604,18.5
605,18.5
606,18.5
607,18.5
608,18.6
609,18.6
610,18.6
611,18.5
612,18.4
613,18.3
614,18.2
615,18.2
616,18.1
617,18.1
618,18.1
619,18.1
620,18.1
621,18.0
622,17.9
623,17.8
624,17.9
625,17.9
626,18.0
627,18.1
628,18.7
629,19.7
630,20.7
631,21.7
632,22.5
633,23.2
634,23.5
635,23.7
636,23.8
637,23.8
638,24.0
639,24.2
640,24.4
641,24.4
642,24.2
643,24.0
644,23.9
645,23.6
646,23.4
647,23.2
648,23.0
