time,Respiration Rate
0,19.5
1,18.6
2,17.3
3,16.3
4,15.5
5,15.2
6,15.2
7,15.2
8,15.2
9,15.2
10,15.2
11,15.2
12,15.2
13,15.2
14,14.9
15,14.4
16,14.0
17,13.9
18,13.8
19,13.9
20,14.0
21,14.2
22,14.5
23,14.7
24,15.4
25,16.0
26,16.5
27,16.8
28,16.9
29,17.1
30,17.4
31,17.7
32,17.8
33,17.9
34,17.9
35,17.9
36,17.8
37,17.7
38,17.6
39,17.6
40,17.7
41,17.8
42,17.9
43,18.1
44,18.4
45,18.8
46,19.2
47,19.8
48,20.7
49,22.0
50,22.9
51,24.4
52,25.7
53,26.3
54,27.1
55,28.0
56,28.9
57,29.7
58,30.3
59,30.8
60,31.3
61,31.5
62,31.8
63,32.0
64,32.2
65,32.3
66,32.5
67,32.6
68,32.7
69,32.7
70,32.7
71,32.7
72,32.7
73,32.7
74,32.6
75,32.6
76,32.4
77,32.3
78,32.1
79,31.8
80,31.7
81,31.5
82,31.3
83,31.1
84,30.9
85,30.8
86,30.7
87,30.6
88,30.4
89,30.3
90,30.1
91,29.9
92,29.7
93,29.6
94,29.3
95,29.1
96,28.9
97,28.8
98,28.7
99,28.6
100,28.6
101,28.4
102,28.3
103,28.2
104,27.9
105,27.7
106,27.5
107,27.4
108,27.3
109,27.2
110,27.1
111,27.1
112,27.2
113,27.6
114,28.1
115,28.6
116,28.6
117,28.7
118,28.7
119,28.3
120,28.0
121,27.7
122,27.5
123,27.2
124,26.9
125,26.6
126,26.5
127,26.2
128,25.9
129,25.7
130,25.6
131,25.4
132,24.4
133,23.5
134,22.9
135,22.5
136,22.2
137,22.1
138,22.3
139,22.7
140,23.1
141,23.4
142,23.6
143,23.8
144,23.9
145,23.9
146,24.1
147,24.2
148,24.4
149,24.6
150,25.0
151,25.3
152,25.5
153,25.6
154,25.7
155,25.7
156,25.7
157,25.8
158,25.8
159,25.7
160,25.7
161,25.8
162,26.0
163,26.1
164,26.3
165,26.4
166,26.4
167,26.3
168,26.1
169,25.9
170,25.8
171,25.4
172,25.1
173,25.0
174,24.9
175,24.9
176,25.2
177,25.4
178,25.6
179,25.7
180,25.8
181,25.9
182,25.9
183,25.9
184,26.0
185,26.1
186,26.1
187,26.3
188,26.5
189,26.9
190,27.3
191,27.7
192,28.0
193,28.1
194,28.2
195,28.2
196,28.1
197,28.1
198,28.0
199,28.0
200,28.0
201,28.0
202,27.9
203,27.9
204,27.7
205,27.6
206,27.6
207,27.4
208,27.3
209,27.2
210,26.9
211,26.7
212,26.7
213,26.7
214,26.6
215,26.5
216,26.4
217,26.5
218,26.6
219,26.3
220,26.1
221,26.1
222,26.0
223,26.0
224,25.9
225,25.9
226,25.9
227,25.9
228,25.8
229,25.8
230,25.7
231,25.6
232,25.6
233,25.5
234,25.4
235,25.5
236,25.6
237,26.0
238,26.3
239,26.6
240,26.8
241,27.0
242,27.0
243,27.1
244,27.2
245,27.2
246,27.2
247,27.1
248,27.1
249,26.9
250,26.8
251,26.7
252,26.6
253,26.5
254,26.0
255,25.6
256,25.4
257,25.2
258,25.1
259,24.9
260,24.7
261,24.6
262,24.6
263,24.6
264,24.5
265,24.3
266,24.1
267,24.0
268,23.8
269,23.6
270,23.4
271,23.5
272,23.5
273,23.5
274,23.3
275,23.2
276,23.1
277,23.0
278,22.8
279,22.6
280,22.4
281,22.3
282,22.2
283,22.0
284,21.7
285,21.5
286,21.4
287,21.4
288,21.4
289,22.2
290,23.5
291,24.6
292,25.2
293,25.6
294,26.0
295,26.3
296,26.4
297,26.4
298,26.4
299,26.3
300,26.3
301,26.3
302,26.3
303,26.3
304,26.3
305,26.2
306,26.2
307,26.2
308,26.1
309,26.0
310,25.9
311,25.8
312,25.5
313,25.1
314,24.7
315,24.2
316,23.7
317,23.2
318,23.1
319,23.0
320,23.0
321,23.0
322,23.0
323,23.2
324,23.5
325,23.6
326,23.6
327,23.6
328,23.6
329,23.6
330,23.5
331,23.4
332,23.3
333,23.3
334,23.1
335,22.9
336,22.8
337,22.7
338,22.7
339,22.6
340,22.5
341,22.4
342,22.4
343,22.4
344,22.4
345,22.4
346,22.3
347,22.2
348,22.2
349,22.2
350,22.3
351,22.3
352,22.2
353,22.1
354,22.1
355,22.2
356,22.3
357,22.5
358,22.8
359,23.0
360,23.1
361,23.4
362,23.9
363,24.4
364,24.4
365,24.3
366,24.2
367,24.2
368,24.2
369,24.0
370,23.8
371,23.6
372,23.3
373,22.9
374,22.6
375,22.6
376,22.5
377,22.7
378,22.9
379,23.0
380,23.0
381,23.0
382,23.0
383,23.0
384,23.0
385,23.0
386,22.9
387,22.9
388,22.9
389,22.8
390,22.8
391,22.8
392,22.7
393,22.7
394,22.7
395,22.3
396,22.0
397,21.8
398,21.7
399,21.7
400,21.6
401,21.6
402,21.6
403,21.4
404,21.3
405,21.2
406,21.2
407,21.3
408,21.4
409,21.5
410,21.5
411,21.5
412,21.5
413,21.4
414,21.5
415,21.6
416,21.7
417,21.9
418,22.1
419,22.3
420,22.4
421,22.5
422,22.6
423,22.5
424,22.5
425,22.5
426,22.2
427,22.1
428,22.1
429,22.1
430,22.1
431,22.1
432,22.0
433,21.9
434,21.9
435,21.9
436,21.9
437,22.2
438,22.4
439,22.6
440,22.6
441,22.6
442,22.6
443,22.6
444,22.5
445,22.3
446,22.2
447,21.9
448,21.6
449,21.4
450,21.3
451,20.8
452,20.5
453,20.3
454,20.3
455,20.2
456,20.2
457,20.2
458,20.2
459,20.2
460,20.2
461,20.0
462,19.9
463,19.8
464,19.9
465,19.9
466,19.9
467,19.9
468,20.0
469,19.8
470,19.7
471,19.7
472,19.7
473,19.8
474,19.9
475,20.0
476,20.1
477,20.2
478,20.2
479,20.1
480,20.1
481,20.1
482,20.2
483,20.3
484,20.3
485,20.1
486,20.0
487,19.9
488,19.6
489,19.1
490,18.9
491,18.7
492,18.4
493,18.0
494,18.0
495,17.8
496,17.6
497,17.5
498,17.4
499,17.4
500,17.2
501,17.1
502,17.0
503,17.0
504,17.0
505,17.1
506,17.2
507,17.2
508,17.5
509,17.6
510,17.8
511,17.8
512,17.8
513,17.9
514,18.0
515,18.1
516,18.4
517,18.5
518,18.7
519,18.8
520,18.9
521,18.9
522,18.9
523,19.0
524,19.1
525,19.2
526,19.3
527,19.4
528,19.3
529,19.3
530,19.3
531,19.3
532,19.3
533,19.2
534,19.2
535,19.2
536,19.2
537,19.4
538,19.5
539,19.8
540,20.0
541,20.4
542,20.7
543,21.1
544,21.5
545,21.7
546,22.0
547,22.1
548,22.1
549,22.2
550,22.4
551,22.5
552,22.8
553,23.0
554,23.1
555,23.0
556,23.0
557,23.0
558,22.7
559,22.5
560,22.5
561,22.5
562,22.6
563,22.6
564,22.6
565,22.6
566,22.7
567,22.6
568,22.6
569,22.6
570,22.5
571,22.4
572,22.3
573,22.3
574,22.2
575,22.2
576,22.1
577,22.0
578,21.8
579,21.7
580,21.7
581,21.7
582,21.7
583,21.7
584,21.7
585,21.7
586,21.7
587,21.7
588,21.6
589,21.6
590,21.6
591,21.6
592,21.5
593,21.5
594,21.5
595,21.4
596,21.4
597,21.4
598,21.4
599,21.5
600,21.6
601,21.6
602,21.5
603,21.4
604,21.3
605,21.0
606,20.8
607,20.9
608,21.0
609,21.2
610,21.4
611,22.1
612,22.6
613,23.0
614,23.3
615,23.6
616,23.7
617,23.8
618,23.7
619,23.7
620,23.7
621,23.8
622,24.0
623,24.1
624,24.3
625,24.4
626,24.4
627,24.5
628,24.5
629,24.6
630,24.6
631,24.6
632,24.6
633,24.7
634,24.7
635,24.6
636,24.7
637,24.7
638,24.7
639,24.7
640,24.7
641,24.7
642,24.7
643,24.7
644,24.6
645,24.6
646,24.6
647,24.6
648,24.5
649,24.4
650,24.4
651,24.5
652,24.5
653,24.5
654,24.6
655,24.6
656,24.6
657,24.5
658,24.4
659,24.4
660,24.3
661,24.3
662,24.2
663,24.2
664,24.2
665,24.1
666,24.0
667,23.9
668,23.8
669,23.7
670,23.7
671,23.7
672,23.0
673,21.9
674,21.1
675,20.4
676,19.8
677,19.1
678,17.9
679,17.3
680,16.8
681,16.4
682,15.8
683,15.4
684,15.1
685,14.8
686,14.8
687,14.7
688,15.2
689,15.5
690,16.2
691,16.8
692,17.3
693,17.9
694,18.3
695,18.7
696,18.9
697,19.2
698,19.3
699,19.4
700,19.5
701,19.6
702,19.7
703,19.9
704,20.0
705,20.2
706,20.2
707,20.2
708,20.2
709,20.2
710,20.2
711,20.2
712,20.1
713,20.1
714,20.1
715,20.2
716,20.3
717,20.3
718,20.4
719,20.4
720,20.3
721,20.2
722,20.3
723,20.3
724,20.3
725,20.3
726,20.2
727,20.2
728,20.3
729,20.3
730,20.2
731,20.1
732,20.1
733,20.2
734,20.2
735,20.2
736,20.1
737,20.0
738,19.9
739,19.7
740,19.5
741,19.2
742,19.1
743,19.0
744,18.7
745,18.4
746,18.4
747,18.3
748,18.2
749,18.1
750,18.1
751,18.1
752,18.1
753,18.1
754,18.3
755,18.4
756,18.5
757,18.6
758,18.6
759,18.5
760,18.3
761,18.3
762,18.3
763,18.4
764,18.4
765,18.3
766,18.2
767,18.1
768,18.2
769,18.3
770,18.6
771,18.7
772,18.9
773,19.0
774,19.1
775,19.2
776,19.3
777,19.3
778,19.3
779,19.3
780,19.3
781,19.4
782,19.4
783,19.7
784,19.9
785,20.0
786,20.2
787,20.3
