time,Respiration Rate
0,17.5
1,16.6
2,15.8
3,15.1
4,14.6
5,14.2
6,13.3
7,12.5
8,11.8
9,11.3
10,11.0
11,10.8
12,10.6
13,10.5
14,10.4
15,10.3
16,10.3
17,10.4
18,10.4
19,10.5
20,10.6
21,10.7
22,10.8
23,10.9
24,11.0
25,11.2
26,11.2
27,11.3
28,11.5
29,11.6
30,11.7
31,11.8
32,11.9
33,11.9
34,12.0
35,12.0
36,12.0
37,11.9
38,11.7
39,11.5
40,11.4
41,11.3
42,11.2
43,11.2
44,11.1
45,11.1
46,11.0
47,10.9
48,10.6
49,10.4
50,10.3
51,10.2
52,10.3
53,10.5
54,10.6
55,10.6
56,10.7
57,10.8
58,10.9
59,10.9
60,11.0
61,10.7
62,10.5
63,10.3
64,10.3
65,10.3
66,10.4
67,10.5
68,10.6
69,10.7
70,10.9
71,11.1
72,11.4
73,11.7
74,11.9
75,12.0
76,12.1
77,12.3
78,12.3
79,12.4
80,12.5
81,12.5
82,12.4
83,12.4
84,12.4
85,12.4
86,12.4
87,12.4
88,12.5
89,12.5
90,12.8
91,13.0
92,13.2
93,13.3
94,13.4
95,13.4
96,13.4
97,13.4
98,13.5
99,13.5
100,13.3
101,13.0
102,12.8
103,12.7
104,12.7
105,12.7
106,12.8
107,12.9
108,13.0
109,13.2
110,13.5
111,13.8
112,14.0
113,14.1
114,14.1
115,14.0
116,14.0
117,14.0
118,13.9
119,13.9
120,13.5
121,13.2
122,13.0
123,12.9
124,12.9
125,12.9
126,13.0
127,13.0
128,13.0
129,12.9
130,12.8
131,12.8
132,12.9
133,13.0
134,13.1
135,13.3
136,13.4
137,13.5
138,13.6
139,13.6
140,13.7
141,13.7
142,13.6
143,13.6
144,13.5
145,13.5
146,13.6
147,13.6
148,13.8
149,13.9
150,14.1
151,14.3
152,14.7
153,14.9
154,15.9
155,16.7
156,17.3
157,17.7
158,18.0
159,18.2
160,19.0
161,19.5
162,20.1
163,20.6
164,21.0
165,21.2
166,21.2
167,21.2
168,21.3
169,21.3
170,21.4
171,21.4
172,21.5
173,21.8
174,22.2
175,22.8
176,23.6
177,24.2
178,24.4
179,24.5
180,24.7
181,24.7
182,24.8
183,24.9
184,24.9
185,25.0
186,25.0
187,25.0
188,25.0
189,25.0
190,25.0
191,25.0
192,25.0
193,25.0
194,25.0
195,25.0
196,25.0
197,25.0
198,25.0
199,25.0
200,25.0
201,25.0
202,24.3
203,23.2
204,22.2
205,21.6
206,21.1
207,20.7
208,20.4
209,20.1
210,19.9
211,19.6
212,19.3
213,19.1
214,18.9
215,18.8
216,18.7
217,18.6
218,18.5
219,18.4
220,18.4
221,18.4
222,18.3
223,18.3
224,18.1
225,18.0
226,18.0
227,18.0
228,18.0
229,18.0
230,18.0
231,18.0
232,18.0
233,18.0
234,18.0
235,17.9
236,17.8
237,17.8
238,17.8
239,17.8
240,17.9
241,17.9
242,17.9
243,17.8
244,17.7
245,17.7
246,17.8
247,17.9
248,17.9
249,18.0
250,18.0
251,18.0
252,17.9
253,17.8
254,17.7
255,17.8
256,17.9
257,17.9
258,18.0
259,18.0
260,18.0
261,17.8
262,17.7
263,17.7
264,17.8
265,17.9
266,18.1
267,18.2
268,18.7
269,19.4
270,20.2
271,21.3
272,22.1
273,22.5
274,22.6
275,22.6
276,23.2
277,23.6
278,24.1
279,24.6
280,24.8
281,24.8
282,25.1
283,25.5
284,25.8
285,26.0
286,26.1
287,26.1
288,26.1
289,26.0
290,25.9
291,25.8
292,25.8
293,25.7
294,25.7
295,25.6
296,25.3
297,25.1
298,25.0
299,24.7
300,24.4
301,24.2
302,24.0
303,23.6
304,23.1
305,22.8
306,22.5
307,22.5
308,21.6
309,20.4
310,19.5
311,18.8
312,18.2
313,17.7
314,17.3
315,16.9
316,16.6
317,16.4
318,16.2
319,16.0
320,15.8
321,15.6
322,15.4
323,15.3
324,15.2
325,14.6
326,14.1
327,13.7
328,13.3
329,13.5
330,13.6
331,13.7
332,14.1
333,14.4
334,14.8
335,15.1
336,15.3
337,15.5
338,15.7
339,15.8
340,15.9
341,16.0
342,16.0
343,16.0
344,16.0
345,16.0
346,16.0
347,16.0
348,16.0
349,16.0
350,16.0
351,15.9
352,15.9
353,15.8
354,15.8
355,15.7
356,15.7
357,15.4
358,14.8
359,14.4
360,14.1
361,13.8
362,13.5
363,13.3
364,13.2
365,13.2
366,13.2
367,13.2
368,13.2
369,13.1
370,12.9
371,12.8
372,12.9
373,12.9
374,12.9
375,12.9
376,12.9
377,12.9
378,12.9
379,12.9
380,12.9
381,12.9
382,12.8
383,12.7
384,12.6
385,12.8
386,12.9
387,13.2
388,13.5
389,13.8
390,14.3
391,14.8
392,15.5
393,16.0
394,16.4
395,16.6
396,16.7
397,16.8
398,16.9
399,16.9
400,16.7
401,16.7
402,16.7
403,16.7
404,16.7
405,16.6
406,16.5
407,16.5
408,16.5
409,16.5
410,16.5
411,16.5
412,16.5
413,16.5
414,16.4
415,16.4
416,16.4
417,16.4
418,16.6
419,16.7
420,17.0
421,17.2
422,17.4
423,17.6
424,17.7
425,17.7
426,17.8
427,17.9
428,18.1
429,18.3
430,18.4
431,18.6
432,18.5
433,18.5
434,18.5
435,18.5
436,18.5
437,18.4
438,18.3
439,18.2
440,18.1
441,18.0
442,17.4
443,16.9
444,16.4
445,16.1
446,15.8
447,15.6
448,15.3
449,15.2
450,15.1
451,15.0
452,14.8
453,14.5
454,14.4
455,14.3
456,14.2
457,14.2
458,14.3
459,14.4
460,14.5
461,14.5
462,14.6
463,14.7
464,14.7
465,14.7
466,14.7
467,14.7
468,14.7
469,14.7
470,14.8
471,14.8
472,14.7
473,14.5
474,14.4
475,14.2
476,14.2
477,14.1
478,14.0
479,14.0
480,13.7
481,13.5
482,13.4
483,13.5
484,13.5
485,13.6
486,13.8
487,14.0
488,14.4
489,14.6
490,14.8
491,15.1
492,15.4
493,15.7
494,15.9
495,16.1
496,16.1
497,16.1
498,16.1
499,16.3
500,16.4
501,16.6
502,16.8
503,17.2
504,17.5
505,17.9
506,18.3
507,18.5
508,18.6
509,18.7
510,18.7
511,18.8
512,18.8
513,18.8
514,18.9
515,18.9
516,18.9
517,18.9
518,18.9
519,18.9
520,18.9
521,18.8
522,18.8
523,18.7
524,18.6
525,18.5
526,18.3
527,18.2
528,18.2
529,18.1
530,17.9
531,17.7
532,17.5
533,17.6
534,17.6
535,17.7
536,17.8
537,18.0
538,18.0
539,18.1
540,18.2
541,18.1
542,18.1
543,18.1
544,18.2
545,18.2
546,18.3
547,18.3
548,18.3
549,18.3
550,18.4
551,18.4
552,18.4
553,18.3
554,18.2
555,18.2
556,18.2
557,18.2
558,18.2
559,18.2
560,18.2
561,18.2
562,18.1
563,18.0
564,18.1
565,18.1
566,18.1
567,18.1
568,18.1
569,18.0
570,18.0
571,18.1
572,18.1
573,18.4
574,19.1
575,20.0
576,20.7
577,21.2
578,21.3
579,21.5
580,21.6
581,21.7
582,21.7
583,21.6
584,21.6
585,21.5
586,21.4
587,21.1
588,20.9
589,20.7
590,20.6
591,20.4
592,20.4
593,20.3
594,20.2
595,20.2
596,20.1
597,20.1
598,20.1
599,20.0
600,19.8
601,19.7
602,19.5
603,19.4
604,19.1
605,18.9
606,18.8
607,18.8
608,18.7
609,18.7
610,18.5
611,18.4
612,18.3
613,18.2
614,18.1
615,18.0
616,18.0
617,17.9
618,17.7
619,17.6
620,17.6
621,17.4
622,17.1
623,16.9
624,16.7
625,16.7
626,16.7
627,16.8
628,17.0
629,17.2
630,17.4
631,17.4
632,17.5
633,17.5
634,17.9
635,18.2
636,18.5
637,18.7
638,18.8
639,18.9
640,18.8
641,18.7
642,18.8
643,18.9
644,18.9
645,19.2
646,19.3
647,19.6
648,20.0
649,20.5
650,21.1
651,21.6
652,21.9
653,22.2
654,22.5
655,22.6
656,22.8
657,22.8
658,22.8
659,22.9
660,22.8
661,22.7
662,22.7
663,22.8
664,22.8
665,23.3
666,23.6
667,24.0
668,24.4
669,24.7
670,24.4
671,24.2
672,23.9
673,23.7
674,23.5
675,23.7
676,23.8
677,23.8
678,23.6
679,23.5
680,23.7
681,23.9
682,24.0
683,24.2
684,24.3
685,24.3
686,23.9
687,23.6
688,23.4
689,23.4
690,23.3
691,23.3
692,23.4
693,23.4
694,23.3
695,23.1
696,23.3
697,23.7
698,24.1
699,24.0
700,24.0
701,23.5
702,23.1
703,22.7
704,22.3
705,21.9
706,21.7
707,21.4
708,21.2
709,21.1
710,21.0
711,20.8
712,20.6
713,20.4
714,20.3
715,20.3
716,20.4
717,20.5
718,20.7
