time,Respiration Rate
0,22.5
1,22.4
2,22.0
3,21.8
4,21.6
5,21.6
6,21.7
7,21.8
8,21.8
9,21.5
10,21.4
11,21.2
12,21.1
13,21.1
14,20.7
15,20.4
16,20.1
17,19.9
18,18.9
19,18.0
20,17.3
21,16.8
22,16.3
23,15.8
24,15.4
25,15.1
26,14.8
27,14.6
28,13.9
29,13.3
30,12.8
31,12.7
32,12.7
33,12.6
34,12.7
35,12.9
36,13.0
37,13.6
38,14.4
39,15.1
40,15.6
41,15.8
42,15.7
43,15.6
44,15.5
45,15.5
46,15.4
47,15.0
48,14.7
49,14.6
50,14.5
51,14.5
52,14.4
53,14.4
54,14.3
55,14.2
56,14.1
57,14.0
58,13.9
59,13.9
60,13.9
61,14.0
62,14.0
63,14.0
64,13.8
65,13.5
66,13.4
67,13.3
68,13.2
69,13.0
70,12.9
71,12.8
72,12.8
73,12.7
74,12.4
75,12.0
76,11.6
77,11.5
78,11.4
79,11.3
80,11.3
81,11.2
82,11.2
83,11.1
84,11.1
85,11.1
86,11.1
87,11.0
88,10.9
89,10.8
90,10.7
91,10.7
92,10.7
93,10.8
94,10.8
95,10.8
96,10.8
97,10.9
98,10.9
99,10.9
100,10.9
101,10.9
102,10.9
103,10.9
104,10.7
105,10.6
106,10.4
107,10.3
108,10.3
109,10.4
110,10.5
111,10.6
112,10.7
113,10.8
114,10.8
115,10.9
116,10.9
117,10.9
118,10.9
119,11.0
120,10.9
121,10.9
122,10.9
123,10.9
124,10.9
125,10.9
126,11.0
127,11.0
128,11.0
129,11.4
130,11.8
131,12.0
132,12.4
133,13.0
134,13.4
135,13.7
136,14.1
137,14.4
138,14.8
139,14.8
140,15.0
141,15.4
142,15.6
143,15.8
144,16.1
145,16.4
146,16.6
147,16.8
148,16.7
149,16.7
150,16.6
151,16.7
152,16.8
153,16.8
154,16.9
155,16.8
156,16.6
157,16.5
158,16.4
159,16.1
160,15.8
161,15.5
162,15.3
163,15.1
164,15.0
165,14.9
166,14.8
167,14.7
168,14.7
169,14.6
170,14.5
171,14.2
172,14.1
173,14.0
174,14.0
175,14.1
176,14.1
177,14.1
178,14.1
179,14.0
180,13.9
181,13.9
182,13.8
183,13.8
184,13.8
185,13.8
186,13.7
187,13.7
188,13.7
189,13.6
190,13.6
191,13.5
192,13.5
193,13.4
194,13.3
195,13.2
196,13.2
197,13.3
198,13.4
199,13.5
200,13.6
201,13.6
202,13.7
203,13.1
204,12.7
205,12.3
206,12.0
207,12.0
208,12.3
209,12.5
210,12.6
211,13.1
212,13.5
213,13.8
214,14.2
215,14.7
216,15.0
217,15.3
218,15.5
219,15.7
220,15.8
221,15.9
222,16.0
223,15.8
224,15.5
225,15.3
226,15.0
227,14.9
228,14.9
229,14.9
230,14.9
231,15.2
232,15.5
233,15.7
234,15.9
235,16.0
236,16.1
237,16.2
238,16.3
239,15.8
240,15.5
241,15.2
242,15.0
243,14.7
244,14.3
245,14.1
246,13.9
247,13.9
248,14.2
249,14.4
250,14.7
251,15.1
252,15.4
253,15.7
254,15.7
255,15.5
256,15.4
257,15.3
258,15.2
259,14.9
260,14.6
261,14.4
262,14.3
263,14.2
264,14.1
265,14.1
266,14.0
267,13.9
268,13.8
269,13.7
270,13.6
271,13.6
272,13.6
273,13.6
274,13.6
275,13.9
276,14.2
277,14.4
278,14.5
279,14.7
280,14.8
281,14.9
282,15.1
283,15.3
284,15.4
285,15.6
286,15.7
287,15.7
288,15.8
289,16.0
290,16.2
291,16.3
292,16.4
293,16.5
294,16.5
295,16.6
296,16.6
297,16.6
298,16.6
299,16.5
300,16.5
301,16.6
302,16.6
303,16.7
304,16.9
305,17.0
306,17.1
307,17.2
308,16.9
309,16.7
310,16.4
311,16.3
312,16.1
313,15.9
314,15.8
315,15.7
316,15.6
317,15.4
318,15.3
319,15.2
320,14.7
321,14.3
322,14.0
323,13.9
324,13.8
325,13.7
326,13.6
327,13.5
328,13.5
329,13.4
330,13.3
331,13.2
332,13.1
333,13.0
334,12.9
335,12.8
336,12.6
337,12.5
338,12.4
339,12.3
340,12.6
341,12.9
342,13.1
343,13.3
344,13.4
345,13.2
346,13.0
347,12.8
348,12.7
349,12.7
350,12.7
351,12.8
352,12.8
353,12.8
354,12.8
355,12.8
356,12.8
357,12.8
358,12.8
359,12.8
