time,Respiration Rate
0,21.9
1,22.1
2,22.2
3,22.3
4,22.4
5,22.2
6,22.0
7,21.8
8,21.4
9,21.1
10,20.9
11,20.7
12,20.5
13,20.4
14,20.3
15,20.0
16,19.8
17,19.7
18,19.7
19,19.7
20,19.8
21,19.9
22,19.9
23,20.0
24,20.0
25,20.1
26,20.0
27,19.9
28,19.9
29,19.9
30,20.0
31,20.0
32,20.1
33,20.1
34,20.0
35,19.9
36,19.8
37,19.7
38,19.6
39,19.4
40,19.4
41,19.3
42,19.3
43,19.4
44,19.5
45,19.8
46,20.2
47,20.9
48,21.7
49,22.3
50,22.9
51,23.6
52,24.0
53,24.4
54,24.8
55,25.0
56,25.2
57,25.4
58,25.4
59,25.5
60,25.5
61,25.6
62,25.5
63,25.5
64,25.4
65,25.2
66,25.0
67,24.8
68,24.4
69,24.1
70,24.0
71,24.0
72,23.8
73,23.6
74,23.4
75,23.5
76,23.6
77,23.7
78,23.6
79,23.5
80,23.3
81,23.2
82,23.1
83,23.0
84,23.0
85,22.8
86,22.6
87,22.6
88,22.6
89,22.6
90,22.6
91,22.5
92,22.4
93,22.5
94,22.7
95,22.9
96,23.0
97,23.1
98,23.0
99,22.9
100,22.7
101,22.4
102,22.2
103,22.0
104,21.5
105,21.0
106,20.8
107,20.8
108,20.8
109,20.9
110,21.2
111,21.4
112,21.6
113,21.6
114,21.7
115,21.8
116,21.9
117,21.9
118,21.9
119,21.9
120,21.9
121,22.0
122,22.1
123,22.0
124,21.9
125,22.2
126,22.4
127,22.5
128,22.5
129,22.5
130,22.5
131,22.5
132,22.5
133,22.5
134,22.4
135,22.3
136,22.1
137,21.9
138,21.7
139,21.5
140,21.4
141,21.3
142,21.0
143,20.8
144,20.6
145,20.4
146,20.2
147,20.1
148,20.1
149,20.2
150,20.5
151,20.7
152,20.8
153,20.9
154,21.0
155,21.0
156,21.1
157,21.0
158,20.9
159,20.8
160,20.8
161,20.7
162,20.7
163,20.5
164,20.3
165,20.2
166,20.2
167,20.2
168,20.2
169,20.3
170,20.3
171,20.4
172,20.4
173,20.4
174,20.4
175,20.4
176,20.5
177,20.5
178,20.5
179,20.4
180,20.3
181,20.2
182,20.2
183,20.0
184,19.9
185,19.8
186,19.8
187,19.8
188,19.9
189,19.9
190,20.0
191,20.0
192,20.0
193,20.1
194,20.1
195,20.0
196,19.9
197,19.8
198,19.7
199,19.5
200,19.3
201,19.2
202,18.9
203,18.6
204,18.4
205,18.2
206,18.1
207,18.0
208,17.6
209,17.3
210,17.1
211,16.9
212,16.6
213,16.2
214,15.9
215,15.8
216,15.7
217,15.7
218,15.8
219,15.8
220,15.8
221,15.8
222,15.8
223,15.7
224,15.6
225,15.6
226,15.5
227,15.5
228,15.4
229,15.2
230,15.1
231,15.2
232,15.2
233,15.2
234,15.4
235,15.5
236,16.0
237,16.8
238,17.4
239,17.4
240,17.9
241,18.0
242,18.0
243,18.4
244,18.9
245,19.4
246,19.7
247,20.0
248,20.2
249,20.4
250,20.6
251,20.6
252,20.6
253,20.6
254,20.5
255,20.3
256,20.2
257,20.0
258,19.8
259,19.6
260,19.5
261,19.1
262,18.5
263,18.1
264,17.7
265,17.9
266,18.0
267,18.1
268,18.2
269,18.3
270,18.4
271,18.5
272,18.4
273,18.1
274,17.9
275,17.8
276,17.6
277,17.5
278,17.5
279,17.4
280,17.3
281,17.3
282,17.2
283,17.0
284,16.8
285,16.8
286,16.8
287,16.8
288,16.8
289,16.8
290,16.6
291,16.6
292,16.5
293,16.4
294,16.4
295,16.3
296,16.3
297,16.3
298,16.1
299,15.9
300,15.8
301,15.8
302,15.8
303,15.8
304,15.8
305,15.9
306,16.1
307,16.2
308,16.7
309,17.1
310,17.5
311,18.0
312,18.7
313,19.4
314,20.3
315,20.9
316,21.4
317,21.8
318,21.9
319,21.9
320,22.0
321,21.9
322,21.6
323,21.5
324,21.5
325,21.4
326,21.3
327,21.2
328,21.1
329,21.1
330,21.1
331,21.1
332,21.1
333,21.1
334,21.1
335,21.1
336,21.0
337,21.0
338,21.1
339,21.1
340,21.2
341,21.3
342,21.4
343,21.5
344,21.5
345,21.6
346,21.2
347,21.0
348,21.0
349,21.2
350,21.4
351,21.8
352,22.1
353,22.4
354,22.6
355,22.8
356,22.9
357,22.9
358,22.9
359,22.9
360,22.8
361,22.7
362,22.6
363,22.6
364,22.5
365,22.5
366,22.5
367,22.3
368,22.1
369,21.9
370,21.7
371,21.6
372,21.5
373,21.4
374,21.2
375,20.9
376,20.7
377,20.4
378,20.3
379,20.1
380,20.1
381,20.0
382,19.9
383,19.7
384,19.5
385,19.3
386,19.4
387,19.4
388,19.6
389,19.7
390,20.0
391,20.3
392,20.6
393,20.9
394,21.0
395,21.2
396,21.3
397,21.3
398,21.3
399,21.3
400,21.2
401,21.1
402,20.9
403,20.9
404,20.8
405,20.4
406,20.1
407,19.8
408,19.8
409,19.8
410,19.9
411,20.0
412,20.1
413,20.4
414,20.7
415,20.9
416,21.1
417,21.2
418,21.3
419,21.4
420,21.5
421,21.4
422,21.4
423,21.4
424,21.2
425,21.0
426,21.0
427,21.0
428,21.2
429,21.4
430,21.6
431,21.8
432,21.9
433,21.9
434,22.0
435,22.0
436,22.0
437,21.9
438,21.9
439,21.7
440,21.4
441,21.3
442,21.3
443,21.4
444,21.8
445,22.1
446,22.4
447,22.6
448,22.7
449,22.7
450,22.7
451,22.7
452,22.5
453,22.3
454,22.2
455,21.7
456,21.2
457,20.9
458,20.9
459,20.9
460,21.1
461,21.2
462,21.5
463,21.8
464,22.1
465,22.6
466,23.0
467,23.4
468,23.4
469,23.5
470,23.5
471,23.6
472,23.6
473,23.4
474,23.3
475,23.4
476,23.5
477,23.5
478,23.6
479,23.7
480,23.6
481,23.5
482,23.4
483,23.5
484,23.6
485,23.6
486,23.6
487,23.7
488,23.7
489,23.6
490,23.5
491,23.5
492,23.5
493,23.6
494,23.6
495,23.6
496,23.5
497,23.5
498,23.5
499,23.5
500,23.6
501,23.5
502,23.5
503,23.4
504,23.3
505,23.1
506,23.0
507,22.8
508,22.3
509,22.0
510,21.6
511,21.1
512,20.8
513,20.5
514,20.0
515,19.4
516,18.9
517,18.7
518,18.7
519,18.7
520,18.7
521,18.7
522,18.6
523,18.4
524,18.2
525,18.0
526,17.9
527,17.8
528,17.7
529,17.6
530,17.5
531,17.3
532,17.1
533,17.0
534,16.9
535,16.8
536,16.7
537,16.1
538,15.7
539,15.3
540,15.0
541,14.8
542,14.1
543,13.6
544,13.1
545,12.9
546,12.8
547,12.7
548,12.8
549,12.8
550,13.6
551,14.9
552,15.9
553,17.1
554,18.1
555,18.8
556,19.4
557,20.0
