time,Respiration Rate
0,20.9
1,20.4
2,19.9
3,19.6
4,19.5
5,19.4
6,19.4
7,19.4
8,19.4
9,19.7
10,19.9
11,20.0
12,20.1
13,20.0
14,19.9
15,19.9
16,19.8
17,19.8
18,19.8
19,19.7
20,19.6
21,19.5
22,19.4
23,19.3
24,19.1
25,18.9
26,18.7
27,18.6
28,18.3
29,18.0
30,17.7
31,17.5
32,17.3
33,17.1
34,17.0
35,16.9
36,16.6
37,16.2
38,15.8
39,15.8
40,16.0
41,16.3
42,16.6
43,16.8
44,16.9
45,17.0
46,17.0
47,17.0
48,17.1
49,17.2
50,17.3
51,17.5
52,17.9
53,18.1
54,19.0
55,19.6
56,20.2
57,20.2
58,20.2
59,20.3
60,20.5
61,20.7
62,20.7
63,20.4
64,20.3
65,20.6
66,20.8
67,21.0
68,21.0
69,20.9
70,20.8
71,20.7
72,20.7
73,20.7
74,20.7
75,20.6
76,20.6
77,20.5
78,20.5
79,20.6
80,20.7
81,20.9
82,21.1
83,21.2
84,21.3
85,21.3
86,21.3
87,21.3
88,21.3
89,21.3
90,21.2
91,21.1
92,21.0
93,21.0
94,20.6
95,19.9
96,19.3
97,19.1
98,19.0
99,18.9
100,19.0
101,19.1
102,19.2
103,19.3
104,19.3
105,19.3
106,19.2
107,19.2
108,19.2
109,19.3
110,19.3
111,19.4
112,19.4
113,19.4
114,19.4
115,19.3
116,19.2
117,19.1
118,19.0
119,19.0
120,18.8
121,18.7
122,18.5
123,18.6
124,18.7
125,18.7
126,18.6
127,18.6
128,18.5
129,18.6
130,18.7
131,18.8
132,18.9
133,18.5
134,18.1
135,17.8
136,17.6
137,17.4
138,17.2
139,17.1
140,17.5
141,17.7
142,18.0
143,18.0
144,18.0
145,18.0
146,18.0
147,18.0
148,17.7
149,17.4
150,17.3
151,17.4
152,17.5
153,17.7
154,18.0
155,18.2
156,18.4
157,18.3
158,18.2
159,18.3
160,18.4
161,18.6
162,18.7
163,18.8
164,18.9
165,18.8
166,18.8
167,18.7
168,18.7
169,18.7
170,18.5
171,18.4
172,18.2
173,18.4
174,18.4
175,18.5
176,18.7
177,18.9
178,19.1
179,18.9
180,18.7
181,18.4
182,18.2
183,18.1
184,17.6
185,17.1
186,16.8
187,16.5
188,16.3
189,16.1
190,15.9
191,15.8
192,15.7
193,15.6
194,15.4
195,15.2
196,15.0
197,14.9
198,14.9
199,14.9
200,14.9
201,14.9
202,14.9
203,14.9
204,14.9
205,14.7
206,14.6
207,14.5
208,14.7
209,14.7
210,14.8
211,15.1
212,15.3
213,15.4
214,16.2
215,16.9
216,17.4
217,17.8
218,18.2
219,18.5
220,19.1
221,19.7
222,20.1
223,20.3
224,20.2
225,20.2
226,20.2
227,20.1
228,19.9
229,19.6
230,19.5
231,19.3
232,18.8
233,18.1
234,17.5
235,17.2
236,17.2
237,17.2
238,17.2
239,17.1
240,17.1
241,17.1
242,17.1
243,17.1
244,17.1
245,17.1
246,16.9
247,16.8
248,16.6
249,16.7
250,16.7
251,16.7
252,16.7
253,16.5
254,16.5
255,16.4
256,16.3
257,16.3
258,16.2
259,16.2
260,16.2
261,16.0
262,15.8
263,15.7
264,15.8
265,15.8
266,15.9
267,16.1
268,16.2
269,16.4
270,16.5
271,16.6
272,16.3
273,16.2
274,16.0
275,15.9
276,15.8
277,15.5
278,15.1
279,14.8
280,14.7
281,14.7
282,14.7
283,14.8
284,15.0
285,15.2
286,15.3
287,15.5
288,15.6
289,15.6
290,15.5
291,15.4
292,15.4
293,15.5
294,15.5
295,15.5
296,15.7
297,15.8
298,15.9
299,16.0
300,15.9
301,15.8
302,15.7
303,15.7
304,16.1
305,16.3
306,16.7
307,17.0
308,17.5
309,18.1
310,18.6
311,19.1
312,19.5
313,20.2
314,21.0
315,21.7
316,22.0
317,22.2
318,22.4
319,22.2
320,22.1
321,22.0
322,21.4
323,21.0
324,21.0
325,20.7
326,21.0
327,21.3
328,21.5
329,21.7
330,21.6
331,21.5
332,21.5
333,21.6
334,21.7
335,21.8
336,21.8
337,21.8
338,21.9
339,21.9
340,21.9
341,21.8
342,21.8
343,21.7
344,21.8
345,21.8
346,21.8
347,21.7
348,21.7
349,21.6
350,21.1
351,20.8
352,20.4
353,20.2
354,20.0
355,19.5
356,19.1
357,19.0
358,18.8
359,18.8
360,18.8
361,18.8
362,18.8
363,18.8
364,18.8
365,18.8
366,18.8
367,18.8
368,18.7
369,18.7
370,18.6
371,18.6
372,18.4
373,18.3
374,18.1
375,18.1
376,18.0
377,17.7
378,17.4
379,17.2
380,17.3
381,17.3
382,17.5
383,17.6
384,17.7
385,18.0
386,18.3
387,18.5
388,18.5
389,18.5
390,18.5
391,18.5
392,18.3
393,18.0
394,17.8
395,17.9
396,17.9
397,17.9
398,18.0
399,17.9
400,17.7
401,17.6
402,17.5
403,17.4
404,17.3
405,17.3
406,17.4
407,17.4
408,17.5
409,17.4
410,17.3
411,17.2
412,17.1
413,17.1
414,17.0
415,16.8
416,16.6
417,16.6
418,16.7
419,16.7
420,16.8
421,17.1
422,17.2
423,18.2
424,19.0
425,19.6
426,20.1
427,20.1
428,20.2
429,20.2
430,20.2
431,20.3
432,20.1
433,20.0
434,19.8
435,20.0
436,20.1
437,20.2
438,20.2
439,20.2
440,20.2
441,20.2
442,20.2
443,20.2
444,20.2
445,20.2
446,20.2
447,20.2
448,20.2
449,20.1
450,20.1
451,20.0
452,20.0
453,19.9
454,19.7
455,19.5
456,19.4
457,19.3
458,19.1
459,18.9
460,18.7
461,18.5
462,18.0
463,17.5
464,17.2
465,17.1
466,17.2
467,17.3
468,17.4
469,17.5
470,17.5
471,17.6
472,17.6
473,17.6
474,17.6
475,17.4
476,17.3
477,17.3
478,17.2
479,17.1
480,16.9
481,16.7
482,16.6
483,16.6
484,16.6
485,16.7
486,16.9
487,17.0
488,17.4
489,17.8
490,18.1
491,18.3
492,18.5
493,18.7
494,18.6
495,18.6
496,18.7
497,18.8
498,19.0
499,19.2
500,19.4
501,20.2
502,20.9
503,21.4
504,21.9
505,22.2
506,22.5
507,22.8
508,22.9
509,22.9
510,22.9
511,22.9
512,22.8
513,22.8
514,22.6
515,22.4
516,22.3
517,22.4
518,22.5
519,22.5
520,22.1
521,21.8
522,21.7
523,21.7
524,21.7
525,21.7
526,21.6
527,21.6
528,21.6
529,21.5
530,21.4
531,21.3
532,21.2
533,21.1
534,21.0
535,21.0
536,21.0
537,21.0
538,20.9
539,20.9
540,20.9
541,20.9
542,20.8
543,20.8
544,20.7
545,20.7
546,20.7
547,20.7
548,20.7
549,20.7
550,20.7
551,20.7
552,20.5
553,20.5
554,20.5
555,20.5
556,20.5
557,20.5
558,20.5
559,20.2
560,20.1
561,19.9
562,19.8
563,19.7
564,19.6
565,19.4
566,19.2
567,19.0
568,18.8
569,18.7
570,18.6
571,18.3
572,18.1
573,18.0
574,17.9
575,17.8
576,17.8
577,17.9
578,18.0
579,18.0
580,18.3
581,18.5
582,18.7
583,18.9
584,19.0
585,18.9
586,18.7
587,18.6
588,18.8
589,18.9
590,19.0
591,19.1
592,19.0
593,18.9
594,18.8
595,18.8
596,18.8
597,18.8
598,18.8
599,18.7
600,18.6
601,18.6
602,18.7
603,18.8
604,19.0
605,19.2
606,19.4
607,19.8
608,20.1
609,20.3
610,20.5
611,20.6
612,20.7
613,20.8
614,20.8
615,20.8
616,20.8
617,20.8
618,20.6
619,20.5
620,20.3
621,20.2
622,20.2
623,19.9
624,19.7
625,19.5
626,19.3
627,19.0
628,18.7
629,18.3
630,18.1
631,17.6
632,17.0
633,16.6
634,16.2
635,16.0
636,15.8
637,15.6
638,15.4
639,15.2
640,15.1
641,14.9
642,14.8
643,14.7
644,14.6
645,14.5
646,14.4
647,14.3
648,14.3
649,14.2
650,14.2
651,14.2
652,13.8
653,13.5
654,13.2
655,13.2
656,13.2
657,13.2
658,13.1
659,13.3
660,13.4
661,13.5
662,14.2
663,14.8
664,15.3
665,15.7
666,16.0
667,15.9
668,15.8
669,15.7
670,15.9
671,16.1
672,16.3
673,16.6
674,16.8
675,17.3
676,17.9
677,18.4
678,18.8
679,19.1
680,19.3
681,19.4
682,19.4
683,19.6
684,19.8
685,19.9
686,20.0
687,19.9
688,19.9
689,19.8
690,19.8
691,19.7
692,19.7
693,19.6
694,19.4
695,19.3
696,19.1
697,19.0
698,19.0
699,18.5
700,18.1
701,17.8
702,17.8
703,17.5
704,17.0
705,16.2
706,15.7
707,15.2
708,14.8
709,14.5
710,14.2
711,13.9
712,13.7
713,13.7
714,13.7
715,13.8
716,13.8
717,13.9
718,13.8
719,13.5
720,13.3
721,13.1
722,13.0
723,13.0
724,13.0
725,13.0
726,13.3
727,13.5
728,13.6
729,13.8
730,13.9
731,13.8
732,13.7
733,13.6
734,13.7
735,13.8
736,13.9
737,14.1
738,14.4
739,14.7
740,15.2
741,15.6
742,15.9
743,16.2
744,16.5
745,16.8
746,17.4
747,17.8
748,18.2
749,19.0
750,19.9
751,20.6
752,21.0
753,21.2
754,21.3
755,21.4
756,21.5
757,21.5
758,21.6
759,21.6
760,21.6
761,21.6
762,21.5
763,21.4
764,21.2
765,21.0
766,20.9
767,20.7
768,20.4
769,20.2
770,20.2
771,20.4
772,20.5
773,20.6
774,20.7
775,20.7
776,20.5
777,20.4
778,20.4
779,20.4
780,20.4
781,20.5
782,20.6
783,20.7
784,20.7
785,20.8
786,20.8
787,20.7
788,20.5
789,20.4
790,20.5
791,20.7
792,20.8
793,20.6
794,20.5
795,20.3
796,20.1
797,19.9
798,19.8
799,20.0
800,20.2
801,20.5
802,21.0
803,21.3
804,22.0
805,22.6
806,23.5
807,24.2
808,25.0
809,25.3
810,25.5
811,25.6
812,25.7
813,25.6
814,25.5
815,25.2
816,24.7
817,24.3
818,24.2
819,24.1
820,23.8
821,23.4
822,23.2
823,23.2
824,23.2
825,23.5
826,23.7
827,23.8
828,23.8
829,23.8
830,23.8
831,23.8
832,23.5
833,23.3
834,23.1
835,22.9
836,22.8
837,22.5
838,22.3
839,22.1
840,21.9
841,21.8
842,21.4
843,21.0
844,20.8
845,20.5
846,20.4
847,20.2
848,20.1
849,19.3
850,18.7
851,18.2
852,18.0
853,17.7
854,17.5
855,17.4
856,17.3
857,17.1
858,16.9
859,16.8
860,16.7
861,16.7
862,16.6
863,16.6
864,16.5
865,16.4
866,16.4
867,16.4
868,16.5
869,16.7
870,16.8
871,17.2
872,17.8
