time,Respiration Rate
0,21.5
1,21.5
2,21.4
3,21.4
4,21.4
5,21.2
6,21.0
7,21.0
8,21.0
9,21.0
10,20.8
11,20.6
12,20.4
13,20.4
14,20.5
15,20.7
16,20.8
17,20.9
18,20.8
19,20.8
20,20.7
21,20.6
22,20.6
23,20.4
24,20.2
25,20.1
26,20.0
27,20.0
28,20.0
29,20.2
30,20.3
31,20.4
32,20.4
33,20.5
34,20.5
35,20.5
36,20.5
37,20.4
38,20.4
39,20.5
40,20.6
41,20.6
42,20.8
43,20.8
44,21.0
45,21.1
46,21.4
47,21.8
48,22.1
49,22.3
50,22.2
51,22.3
52,22.4
53,22.5
54,22.6
55,22.6
56,22.6
57,22.6
58,22.6
59,22.6
60,22.6
61,22.6
62,22.6
63,22.6
64,22.6
65,22.6
66,22.7
67,22.7
68,22.7
69,22.7
70,22.6
71,22.6
72,22.6
73,22.5
74,22.5
75,22.5
76,22.4
77,22.3
78,22.2
79,22.1
80,22.0
81,21.9
82,21.7
83,21.6
84,21.5
85,21.6
86,21.6
87,21.6
88,21.6
89,21.5
90,21.4
91,21.3
92,21.3
93,21.3
94,21.4
95,21.4
96,21.5
97,21.4
98,21.3
99,21.2
100,21.1
101,21.1
102,20.8
103,20.6
104,20.5
105,20.1
106,19.7
107,19.3
108,19.0
109,18.9
110,18.8
111,18.8
112,18.7
113,18.7
114,18.4
115,18.1
116,17.8
117,17.9
118,17.9
119,17.9
120,18.2
121,18.3
122,18.8
123,19.5
124,20.1
125,20.6
126,21.1
127,21.5
128,21.8
129,21.9
130,22.0
131,22.1
132,22.1
133,22.1
134,22.1
135,21.8
136,21.5
137,21.3
138,21.1
139,20.9
140,20.7
141,20.4
142,20.2
143,20.0
144,20.0
145,20.0
146,19.9
147,19.8
148,19.8
149,19.6
150,19.5
151,19.5
152,19.5
153,19.5
154,19.6
155,19.7
156,19.7
157,19.8
158,19.8
159,19.8
160,19.8
161,19.8
162,19.8
163,19.8
164,19.6
165,19.5
166,19.4
167,19.2
168,19.1
169,19.0
170,19.0
171,19.1
172,19.1
173,19.0
174,19.0
175,18.9
176,18.9
177,18.9
178,18.9
179,18.8
180,18.6
181,18.6
182,18.5
183,18.5
184,18.5
185,18.5
186,18.4
187,18.3
188,18.2
189,18.2
190,18.0
191,17.9
192,17.9
193,17.9
194,18.0
195,18.0
196,18.0
197,18.0
198,18.0
199,18.0
200,17.9
201,17.9
202,17.8
203,17.9
204,17.9
205,17.9
206,17.9
207,17.8
208,17.8
209,17.9
210,18.0
211,18.1
212,18.1
213,18.2
214,18.2
215,18.1
216,18.0
217,18.0
218,17.8
219,17.7
220,17.7
221,17.7
222,17.8
223,18.0
224,18.3
225,18.4
226,18.6
227,18.7
228,18.8
229,18.8
230,18.8
231,18.7
232,18.7
233,18.5
234,18.3
235,18.1
236,18.0
237,17.9
238,17.8
239,17.7
240,17.4
241,17.1
242,17.0
243,17.0
244,17.0
245,17.0
246,17.0
247,17.0
248,17.0
249,16.8
250,16.7
251,16.6
252,16.7
253,16.7
254,16.8
255,17.0
256,17.2
257,17.3
258,17.4
259,17.4
260,17.2
261,17.2
262,17.2
263,17.3
264,17.3
265,17.4
266,17.4
267,17.5
268,17.4
269,17.4
270,17.4
271,17.4
272,17.4
273,17.3
274,17.3
275,17.3
276,17.2
277,17.2
278,17.2
279,17.2
280,17.2
281,17.2
282,17.2
283,17.1
284,17.1
285,17.0
286,17.0
287,17.0
288,17.0
289,16.9
290,16.8
291,16.7
292,16.7
293,16.6
294,16.5
295,16.4
296,16.4
297,15.9
298,15.6
299,15.3
300,15.1
301,14.9
302,14.5
303,14.2
304,13.9
305,14.0
306,14.1
307,14.2
308,14.5
309,14.9
310,15.2
311,15.4
312,15.6
313,15.6
314,15.5
315,15.4
316,15.3
317,15.4
318,15.5
319,15.7
320,16.0
321,16.2
322,16.4
323,16.8
324,17.1
325,17.4
326,17.7
327,17.9
328,18.0
329,18.1
330,18.1
331,18.2
332,18.2
333,18.2
334,18.2
335,18.3
336,18.5
337,18.7
338,18.8
339,18.9
340,19.0
341,18.8
342,18.7
343,18.6
344,18.5
345,18.5
346,18.4
347,18.4
348,18.2
349,18.0
350,18.0
351,18.0
352,18.0
353,17.9
354,17.9
355,17.8
356,17.7
357,17.7
358,17.8
359,17.9
360,18.0
361,18.1
362,18.2
363,18.3
364,18.5
365,18.6
366,18.8
367,19.0
368,19.1
369,19.3
370,19.3
371,19.4
372,19.4
373,19.3
374,19.3
375,19.1
376,18.9
377,18.8
378,18.8
379,18.8
380,18.9
381,19.3
382,19.7
383,20.0
384,20.0
385,19.8
386,19.6
387,19.5
388,19.4
389,19.0
390,18.8
391,18.6
392,18.4
393,18.2
394,18.1
395,18.1
396,18.1
397,18.1
398,18.2
399,18.3
400,18.3
401,18.4
402,18.4
403,18.4
404,18.4
405,18.3
406,18.4
407,18.5
408,18.6
409,19.0
410,19.2
411,20.0
412,20.6
413,21.1
414,21.1
415,21.1
416,21.3
417,21.5
418,21.6
419,21.6
420,21.6
421,21.6
422,21.7
423,21.8
424,21.8
425,21.7
426,21.7
427,21.8
428,21.8
429,21.8
430,21.8
431,21.7
432,21.7
433,21.6
434,21.5
435,21.4
436,21.3
437,21.1
438,20.7
439,20.4
440,20.1
441,20.0
442,19.8
443,19.7
444,19.3
445,19.1
446,18.9
447,18.9
448,18.9
449,18.9
450,18.8
451,18.6
452,18.5
453,18.4
454,18.3
455,18.3
456,18.1
457,17.9
458,17.7
459,17.7
460,17.7
461,17.6
462,17.7
463,17.8
464,17.9
465,18.2
466,18.4
467,18.5
468,18.6
469,18.7
470,18.8
471,18.9
472,18.9
473,18.9
474,18.8
475,18.8
476,18.9
477,18.9
478,19.0
479,19.0
480,18.9
481,18.8
482,18.7
483,18.8
484,18.9
485,19.0
486,19.0
487,18.9
488,18.8
489,18.7
490,18.7
491,18.7
492,18.7
493,18.8
494,18.6
495,18.2
496,18.0
497,17.7
498,17.6
499,17.1
500,16.6
501,16.3
502,16.0
503,15.9
504,15.8
505,15.8
506,15.8
507,15.8
508,15.8
509,15.8
510,15.8
511,15.8
512,15.8
513,15.8
514,15.7
515,15.7
516,15.6
517,15.6
518,15.7
519,15.7
520,15.7
521,15.8
522,15.9
523,15.9
524,16.0
525,16.1
526,16.0
527,15.8
528,15.7
529,15.8
530,16.1
531,16.4
532,16.6
533,16.7
534,16.8
535,16.7
536,16.6
537,16.5
538,16.4
539,16.3
540,16.0
541,15.9
542,15.8
543,15.8
544,15.7
545,15.8
546,15.9
547,16.1
548,16.2
549,16.3
550,16.5
551,16.6
552,16.7
553,16.8
554,16.9
555,16.9
556,17.2
557,17.6
558,18.0
559,18.4
560,18.7
561,18.9
562,19.1
563,19.2
564,19.3
565,19.3
566,19.3
567,19.3
568,19.2
569,19.2
570,19.2
571,19.3
572,19.4
573,19.8
574,20.1
575,20.4
576,20.4
577,20.4
578,20.5
579,20.5
580,20.3
581,20.2
582,20.1
583,20.0
584,19.9
585,19.9
586,19.6
587,19.4
588,19.3
589,19.2
590,19.2
591,19.1
592,19.1
593,19.1
594,19.0
595,18.9
596,18.8
597,18.7
598,18.6
599,18.5
600,18.4
601,18.3
602,18.2
603,17.5
604,16.9
605,16.5
606,16.2
607,16.0
608,16.0
609,16.0
610,16.1
611,16.1
612,16.2
613,16.2
614,16.3
615,16.6
616,17.1
617,17.5
618,18.0
619,18.4
620,18.9
621,19.5
622,20.0
623,20.7
624,21.4
625,21.9
626,22.1
627,22.2
628,22.3
629,22.4
630,22.2
631,22.1
632,22.0
633,21.9
634,21.9
635,21.8
636,21.8
637,21.7
638,21.5
639,21.3
640,21.1
641,21.0
642,20.9
643,20.7
644,20.4
645,20.2
646,20.0
647,19.8
648,19.7
649,19.7
650,19.0
651,18.5
652,18.0
653,17.9
654,17.7
655,17.7
656,17.7
657,17.7
658,17.6
659,17.5
660,17.3
661,17.2
662,17.1
663,17.1
664,17.0
665,16.8
666,16.7
667,16.6
668,16.4
669,16.1
670,15.8
671,15.6
672,15.7
673,15.8
674,15.9
675,16.4
676,16.9
677,17.2
678,17.5
679,17.3
680,17.2
681,17.1
682,17.0
683,16.9
684,16.8
685,17.0
686,17.3
687,17.6
688,17.8
689,17.8
690,17.5
691,17.3
692,17.1
693,16.8
694,16.5
695,16.2
696,16.3
697,16.5
698,16.8
699,17.1
700,17.3
701,17.6
702,17.9
703,18.3
704,18.8
705,19.1
706,19.4
707,19.7
708,19.8
709,19.8
710,19.8
711,20.0
712,20.2
713,20.3
714,20.5
715,20.8
716,21.2
717,21.4
718,21.6
719,21.6
720,21.6
721,21.6
722,21.5
723,21.4
724,21.2
725,21.1
726,21.1
727,21.1
728,21.1
729,21.0
730,20.9
731,20.8
732,20.7
733,20.6
734,20.6
735,21.1
736,21.5
737,22.1
738,22.6
739,23.0
740,22.8
741,22.5
742,22.7
743,22.9
744,23.0
745,23.1
746,23.1
747,23.0
748,23.0
749,22.9
750,22.9
751,22.9
752,22.9
753,22.7
754,22.4
755,22.3
756,22.1
757,22.0
758,22.0
759,21.9
760,21.8
761,21.6
762,21.5
763,21.4
764,21.4
