time,Respiration Rate
0,20.1
1,20.1
2,20.1
3,20.2
4,20.2
5,20.2
6,20.3
7,20.1
8,20.0
9,19.9
10,19.8
11,19.8
12,19.7
13,19.7
14,19.5
15,19.4
16,19.2
17,19.1
18,19.0
19,19.0
20,18.9
21,18.9
22,18.7
23,18.5
24,18.4
25,18.3
26,18.3
27,18.2
28,18.2
29,18.2
30,18.2
31,18.1
32,18.0
33,18.0
34,18.0
35,18.0
36,18.0
37,18.0
38,18.1
39,18.2
40,18.4
41,18.7
42,19.0
43,19.3
44,19.6
45,19.7
46,19.8
47,19.8
48,19.8
49,19.8
50,19.9
51,19.9
52,19.8
53,19.8
54,19.8
55,19.8
56,19.9
57,19.9
58,20.0
59,20.0
60,20.1
61,20.1
62,20.0
63,20.0
64,20.0
65,20.0
66,19.9
67,19.9
68,19.9
69,19.8
70,19.7
71,19.7
72,19.7
73,19.7
74,19.7
75,19.7
76,19.7
77,19.7
78,19.6
79,19.5
80,19.5
81,19.5
82,19.6
83,19.7
84,19.8
85,20.1
86,20.4
87,20.7
88,20.9
89,21.0
90,21.0
91,21.0
92,21.0
93,20.9
94,20.7
95,20.5
96,20.5
97,20.5
98,20.5
99,20.3
100,20.0
101,19.8
102,19.6
103,19.5
104,19.4
105,19.3
106,19.1
107,19.1
108,19.1
109,19.1
110,19.1
111,19.0
112,18.9
113,18.8
114,18.8
115,18.7
116,18.6
117,18.5
118,18.4
119,18.5
120,18.6
121,18.6
122,18.8
123,19.1
124,19.2
125,19.4
126,19.4
127,19.4
128,19.2
129,19.1
130,19.0
131,19.0
132,18.9
133,18.8
134,18.8
135,18.6
136,18.4
137,18.3
138,18.2
139,17.8
140,17.5
141,17.2
142,17.2
143,17.3
144,17.3
145,17.4
146,17.5
147,17.6
148,17.7
149,17.8
150,17.9
151,18.0
152,18.0
153,18.0
154,18.0
155,18.0
156,18.0
157,18.0
158,18.0
159,17.9
160,17.8
161,17.7
162,17.5
163,17.4
164,17.3
165,17.2
166,17.1
167,17.3
168,17.4
169,17.5
170,17.6
171,17.4
172,17.3
173,17.2
174,17.2
175,16.9
176,16.5
177,16.1
178,16.0
179,15.9
180,15.9
181,16.0
182,16.1
183,16.2
184,16.2
185,16.3
186,16.3
187,16.3
188,16.2
189,16.2
190,16.1
191,16.1
192,16.1
193,16.1
194,16.1
195,16.2
196,16.2
197,16.0
198,15.8
199,15.6
200,15.6
201,15.6
202,15.7
203,15.8
204,15.8
205,15.9
206,16.0
207,16.0
208,16.1
209,16.1
210,16.2
211,16.2
