time,Respiration Rate
0,18.3
1,18.5
2,18.7
3,19.3
4,20.1
5,20.3
6,20.2
7,20.2
8,20.6
9,20.9
10,21.1
11,21.0
12,20.8
13,20.5
14,20.2
15,19.8
16,19.5
17,19.5
18,19.7
19,19.9
20,20.0
21,20.1
22,20.2
23,20.3
24,20.4
25,20.3
26,20.2
27,20.1
28,20.0
29,19.7
30,19.6
31,19.6
32,19.5
33,19.5
34,19.5
35,19.4
36,19.3
37,19.2
38,19.2
39,19.2
40,19.3
41,19.4
42,19.5
43,19.5
44,19.6
45,19.6
46,19.7
47,19.7
48,19.7
49,19.6
50,19.6
51,19.6
52,19.5
53,19.3
54,19.2
55,19.1
56,19.0
57,18.6
58,18.2
59,17.9
60,17.9
61,17.9
62,18.0
63,18.0
64,18.1
65,18.2
66,18.8
67,19.3
68,19.7
69,19.8
70,19.9
71,20.2
72,20.6
73,21.0
74,21.2
75,21.4
76,21.5
77,21.5
78,21.3
79,21.1
80,20.9
81,20.7
82,20.5
83,20.8
84,21.1
85,21.4
86,21.6
87,21.7
88,21.9
89,21.8
90,21.8
91,21.7
92,21.7
93,21.7
94,21.7
95,21.6
96,21.4
97,21.3
98,21.1
99,20.9
100,20.7
101,20.5
102,20.2
103,20.1
104,19.9
105,19.9
106,19.8
107,19.8
108,19.8
109,19.8
110,20.3
111,20.8
112,21.2
113,21.0
114,20.8
115,20.7
116,20.7
117,20.8
118,20.8
119,20.9
120,20.9
121,20.9
122,20.9
123,20.9
124,20.8
125,20.8
126,20.7
127,20.6
128,20.4
129,20.2
130,20.0
131,19.8
132,19.8
133,19.7
134,19.6
135,19.5
136,19.3
137,19.1
138,18.9
139,18.8
140,18.7
141,18.5
142,18.3
143,18.1
144,18.1
145,18.0
146,18.1
147,18.2
148,18.2
149,18.6
150,19.0
151,19.3
152,19.5
153,19.7
154,19.7
155,19.7
156,19.7
157,19.5
158,19.3
159,19.1
160,19.0
161,18.8
162,18.6
163,18.5
164,18.5
165,18.5
166,18.6
167,19.1
168,19.6
169,20.0
170,20.3
171,20.5
172,20.9
173,21.2
174,21.4
175,21.3
176,21.0
177,20.8
178,20.6
179,20.4
180,20.3
181,20.1
182,19.8
183,19.6
184,19.5
185,19.3
186,19.2
187,19.1
188,19.1
189,18.8
190,18.6
191,18.4
192,18.4
193,18.4
194,18.5
195,18.5
196,18.5
197,18.5
198,18.4
199,18.3
200,18.2
201,18.1
202,17.9
203,17.6
204,17.5
205,17.4
206,17.4
207,17.5
208,17.7
209,18.0
210,18.1
211,18.3
212,18.2
213,18.1
214,18.0
215,17.9
216,17.8
217,17.7
218,17.6
219,17.2
220,16.6
221,16.0
222,15.6
223,15.5
224,15.7
225,15.9
226,16.3
227,16.6
228,16.9
229,17.1
230,17.3
231,17.4
232,17.5
233,17.4
234,17.1
235,16.9
236,16.7
237,16.6
238,16.3
239,15.9
240,15.5
241,15.4
242,15.5
243,15.6
244,15.6
245,15.9
246,16.2
247,16.4
248,16.6
249,16.5
250,16.5
251,16.5
252,16.4
253,16.4
254,16.0
255,15.7
256,15.4
257,15.8
258,16.2
259,16.7
260,17.2
261,17.6
262,17.9
263,17.9
264,17.9
265,17.9
266,17.9
267,17.8
268,17.9
269,17.9
270,18.0
271,18.0
272,18.0
273,18.0
274,17.9
275,17.9
276,18.0
277,18.0
278,18.0
279,18.0
280,17.9
281,17.8
282,17.8
283,17.6
284,17.5
285,17.3
286,17.4
287,17.7
288,17.9
289,18.3
290,18.7
291,19.0
292,19.2
293,19.3
294,19.2
295,19.2
296,19.1
297,18.9
298,18.7
299,18.5
300,18.4
301,17.9
302,17.2
303,16.7
304,16.2
305,16.5
306,16.7
307,16.9
308,17.0
309,17.1
310,17.2
311,17.3
312,17.3
313,17.2
314,17.1
315,17.0
316,16.9
317,16.8
318,16.8
319,16.7
320,16.7
321,16.7
322,16.6
323,16.4
324,16.2
325,16.1
326,16.2
327,16.2
328,16.3
329,16.5
330,16.6
331,16.8
332,16.9
333,16.8
334,16.6
335,16.4
336,16.5
337,16.6
338,16.7
339,16.8
340,16.8
341,16.8
342,16.6
343,16.5
344,16.5
345,16.6
346,16.6
347,16.7
348,16.7
349,16.7
350,16.5
351,16.4
352,16.3
353,16.5
354,16.5
355,16.6
356,16.7
357,16.6
358,16.5
359,16.5
360,17.0
361,17.5
362,17.8
363,18.2
364,18.4
365,19.0
366,19.6
367,20.2
368,20.3
369,20.2
370,20.2
371,20.1
372,19.7
373,19.4
374,19.2
375,18.9
376,18.7
377,18.7
378,18.6
379,18.4
380,18.1
381,17.8
382,17.7
383,17.9
384,18.1
385,18.2
