time,Respiration Rate
0,15.2
1,15.2
2,14.7
3,14.4
4,14.1
5,13.8
6,13.7
7,13.4
8,13.1
9,12.9
10,12.8
11,12.6
12,12.5
13,12.4
14,12.4
15,12.3
16,11.9
17,11.5
18,11.2
19,11.0
20,10.8
21,10.6
22,10.5
23,10.2
24,9.9
25,9.6
26,9.4
27,9.3
28,9.1
29,9.5
30,9.6
31,9.8
32,10.1
33,10.4
34,10.6
35,10.8
36,10.9
37,10.9
38,10.9
39,10.8
40,10.7
41,10.7
42,10.9
43,11.1
44,11.3
45,11.4
46,12.0
47,12.5
48,12.9
49,13.6
50,14.1
51,14.5
52,14.8
53,14.9
54,14.9
55,14.8
56,14.7
57,14.7
58,14.6
59,14.6
60,14.6
61,14.6
62,14.4
63,14.2
64,14.2
65,14.2
66,14.3
67,14.4
68,14.5
69,14.5
70,14.7
71,14.9
72,15.2
73,15.5
74,15.7
75,16.0
76,16.2
77,16.2
78,16.4
79,16.6
80,16.7
81,16.7
82,16.7
83,16.9
84,17.1
85,17.2
86,17.2
87,17.1
88,17.1
89,17.2
90,17.4
91,17.5
92,17.7
93,17.4
94,17.2
95,16.9
96,16.8
97,16.8
98,16.8
99,16.8
100,16.9
101,17.0
102,17.2
103,17.4
104,17.6
105,17.7
106,17.8
107,17.9
108,17.9
109,17.9
110,17.8
111,17.8
112,17.8
113,17.8
114,17.7
115,17.6
116,17.5
117,17.5
118,17.6
119,17.7
120,17.9
121,18.1
122,18.3
123,18.4
124,18.5
125,18.8
126,19.0
127,19.1
128,19.2
129,19.2
130,19.2
131,19.2
132,19.2
133,19.2
134,19.2
135,19.1
136,19.1
137,19.0
138,19.2
139,19.3
140,19.4
141,19.6
142,19.8
143,19.9
144,19.6
145,19.3
146,19.1
147,18.9
148,18.8
149,18.4
150,18.1
151,18.0
152,18.1
153,18.1
154,18.1
155,17.9
156,17.7
157,17.6
158,17.8
159,18.0
160,18.3
161,18.6
162,19.0
163,19.5
164,19.9
165,20.2
166,20.4
167,20.4
168,20.4
169,20.5
170,20.5
171,20.4
172,20.3
173,20.2
174,20.1
175,20.1
176,20.0
177,20.0
178,20.0
179,19.9
180,19.7
181,19.4
182,19.2
183,19.1
184,18.9
185,18.8
186,18.8
187,18.7
188,18.6
189,18.4
190,18.1
191,17.9
192,17.7
193,17.7
194,17.7
195,17.7
196,17.8
197,17.9
198,17.9
199,18.0
200,17.7
201,17.5
202,17.3
203,17.3
204,17.6
205,17.8
206,18.0
207,18.1
208,18.2
209,17.9
210,17.7
211,17.6
212,17.4
213,17.1
214,16.9
215,16.8
216,16.7
217,16.3
218,15.4
219,15.0
220,15.0
221,15.0
222,15.0
223,15.0
224,15.0
225,15.1
226,15.1
227,15.2
228,15.3
229,15.4
230,15.6
231,15.8
232,15.9
233,16.0
234,16.1
235,16.1
236,16.2
237,16.2
238,16.1
239,16.1
240,16.1
241,16.1
242,16.1
243,16.1
244,16.0
245,15.8
246,15.7
247,15.6
248,15.5
249,15.1
250,14.5
251,14.0
252,13.7
253,13.4
254,13.1
255,12.9
256,12.8
257,12.7
258,12.6
259,12.5
260,12.2
261,11.9
262,11.6
263,11.4
264,11.6
265,11.7
266,11.8
267,12.1
268,12.4
269,12.7
270,13.2
271,13.8
272,14.3
273,15.0
274,15.8
275,16.5
276,16.9
277,17.3
278,17.6
279,18.1
280,18.7
281,19.5
282,19.8
283,19.8
284,19.8
285,19.8
286,19.8
287,19.7
288,19.6
289,19.4
290,19.2
291,19.1
292,19.0
293,18.9
294,18.8
295,18.6
296,18.2
297,18.0
298,17.9
299,17.8
300,17.7
301,17.6
302,17.5
303,17.3
304,17.2
305,17.1
306,17.0
307,16.8
308,16.6
309,16.5
310,16.4
311,16.3
312,16.2
313,15.9
314,15.5
315,15.2
316,15.1
317,15.1
318,15.1
319,15.1
320,15.3
321,15.5
322,15.8
323,16.1
324,16.3
325,16.6
326,16.9
327,17.1
328,17.3
329,17.3
330,17.4
331,17.4
332,17.4
333,17.4
334,17.4
335,17.4
336,17.4
337,17.3
338,17.1
339,16.9
340,16.8
341,16.7
342,16.6
343,16.5
344,15.9
345,15.5
346,15.3
347,15.1
348,14.6
349,14.0
350,13.6
351,13.2
352,12.9
353,12.6
354,12.4
355,12.2
356,12.1
357,12.0
358,11.7
359,11.2
360,10.8
361,10.7
362,10.5
363,10.4
364,10.3
365,10.3
366,10.2
367,10.2
368,10.1
369,10.1
370,10.1
371,10.0
372,9.9
373,9.8
374,9.7
375,9.7
376,9.7
377,9.8
378,9.9
379,10.1
380,10.2
381,10.3
382,10.6
383,11.0
384,11.4
385,11.7
386,12.1
387,12.5
388,12.9
389,13.3
390,13.6
391,13.8
392,14.2
393,14.4
394,14.6
395,14.9
396,15.2
397,15.4
398,15.9
399,16.3
400,16.7
401,17.2
402,17.6
403,17.9
404,18.2
405,18.4
406,18.3
407,18.1
408,18.2
409,18.3
410,18.3
411,18.3
412,18.4
413,18.4
414,18.4
415,18.3
416,18.3
417,18.3
418,18.3
419,18.3
420,18.4
421,18.4
422,18.4
423,18.4
424,18.3
425,18.2
426,18.2
427,18.1
428,18.0
429,17.8
430,17.6
431,17.5
432,17.4
433,17.3
434,16.6
435,15.9
436,15.4
437,15.0
438,14.7
439,14.2
440,13.7
441,13.2
442,12.9
443,12.6
444,12.7
445,12.8
446,12.9
447,13.2
448,13.5
449,13.7
450,13.9
451,14.1
452,14.2
453,14.1
454,14.0
455,14.0
456,14.0
457,14.0
458,14.0
459,14.0
460,14.1
461,14.1
462,14.2
463,14.3
464,14.3
465,14.4
466,14.4
467,14.3
468,14.3
469,14.3
470,14.4
471,14.4
472,14.6
473,14.7
474,15.0
475,15.3
476,15.6
477,15.8
478,15.9
479,16.1
480,16.0
481,15.9
482,15.9
483,15.8
484,15.6
485,15.4
486,15.2
487,15.1
488,15.0
489,14.6
490,14.0
491,13.5
492,13.3
493,13.2
494,13.2
495,13.3
496,13.4
497,13.8
498,14.1
499,14.3
500,14.8
501,15.2
502,15.5
503,15.8
504,16.0
505,16.2
506,16.2
507,16.2
508,16.2
509,16.2
510,16.0
511,15.8
512,15.6
513,15.6
514,15.6
515,15.7
516,15.9
517,16.1
518,16.4
519,16.7
520,16.9
521,17.1
522,17.2
523,17.2
524,17.2
525,17.2
526,17.3
527,17.4
528,17.5
529,17.6
530,17.6
531,17.7
532,17.6
533,17.4
534,17.3
535,17.2
536,17.1
537,16.9
538,16.7
539,16.5
540,16.5
541,16.5
542,16.6
543,16.6
544,16.9
545,17.1
546,17.2
547,17.3
548,17.3
549,17.3
550,17.5
551,17.9
552,18.4
553,18.8
554,19.2
555,19.5
556,19.8
557,19.9
558,19.9
559,19.9
560,19.9
561,19.9
562,19.9
563,19.9
564,19.9
565,19.6
566,19.4
567,19.2
568,19.0
569,18.9
570,18.8
571,18.6
572,18.3
573,18.2
574,18.2
575,18.1
576,18.1
577,18.1
578,18.1
579,18.0
580,17.9
581,17.9
582,17.8
583,17.7
584,17.7
585,17.8
586,17.8
587,17.8
588,17.9
589,17.9
590,18.2
591,18.7
592,19.2
593,19.7
594,20.1
595,20.4
596,20.7
597,20.7
598,20.8
599,21.0
600,21.1
601,21.2
602,21.2
603,21.1
604,21.1
605,21.0
606,21.0
607,20.9
608,20.9
609,20.9
610,20.8
611,20.8
612,20.8
613,20.7
614,20.5
615,20.4
616,20.2
617,20.0
618,19.8
619,19.6
620,19.5
621,19.4
622,19.4
623,19.3
624,19.3
625,19.2
626,19.1
627,18.9
628,18.7
629,18.7
630,18.7
631,18.7
632,18.8
633,19.0
634,19.1
635,19.1
636,19.0
637,18.9
638,18.9
639,18.5
640,18.2
641,18.0
642,18.0
643,18.2
644,18.4
645,18.5
646,18.6
647,18.7
648,18.8
649,18.6
650,18.5
651,18.4
652,18.4
653,18.4
654,18.4
655,18.3
656,18.2
657,18.0
658,17.9
659,17.5
660,17.3
661,17.2
662,17.1
663,17.0
664,16.9
665,16.5
666,16.3
667,16.0
668,15.8
669,15.7
670,15.4
671,15.0
672,14.7
673,14.5
674,14.3
675,14.1
676,13.7
677,13.1
678,12.6
679,12.2
680,12.2
681,12.2
682,12.2
683,12.2
684,12.5
685,12.7
686,12.9
687,13.7
688,14.3
689,14.8
690,15.5
691,16.1
692,16.6
693,17.0
694,17.3
695,17.5
696,17.6
697,17.8
698,17.5
699,17.2
700,17.0
701,17.1
702,17.2
703,17.2
704,17.4
705,17.7
706,18.0
707,18.0
708,18.1
709,18.1
710,18.1
711,18.2
712,18.2
713,17.8
714,17.5
715,17.2
716,17.1
717,17.2
718,17.3
719,17.3
720,17.3
721,17.4
722,17.1
723,16.9
724,16.7
725,16.6
726,16.5
727,16.4
728,16.3
729,16.3
730,16.2
731,15.8
732,15.5
733,15.2
734,15.2
735,15.3
736,15.3
737,15.5
738,15.8
739,15.9
740,16.1
741,16.2
742,16.0
743,15.9
744,15.8
745,15.7
746,15.6
747,15.5
748,15.4
749,15.7
750,15.8
751,16.0
752,16.1
753,15.8
754,15.6
755,15.6
756,15.6
757,15.6
758,15.6
759,15.6
760,15.4
761,15.4
762,15.4
763,15.4
764,15.4
765,15.4
766,15.3
767,15.3
768,15.3
769,15.3
770,15.3
771,15.3
772,15.3
773,15.2
774,15.2
775,15.1
776,15.1
777,15.2
778,15.2
779,15.5
780,15.7
781,15.9
782,16.0
783,15.9
784,15.8
785,15.6
786,15.8
787,15.9
788,16.2
789,16.6
790,17.0
791,17.3
792,17.6
793,17.9
794,18.2
795,18.6
796,18.9
797,19.1
