time,Respiration Rate
0,12.9
1,12.9
2,12.6
3,12.4
4,12.2
5,12.0
6,11.9
7,11.8
8,11.7
9,11.7
10,11.3
11,11.0
12,10.8
13,10.8
14,10.8
15,10.8
16,10.9
17,11.0
18,11.1
19,12.8
20,14.3
21,15.5
22,16.4
23,16.9
24,17.3
25,17.6
26,17.8
27,18.0
28,17.9
29,17.9
30,17.8
31,17.7
32,17.6
33,17.5
34,17.6
35,17.7
36,17.8
37,18.0
38,18.1
39,18.3
40,18.7
41,19.3
42,20.0
43,20.6
44,21.2
45,21.6
46,21.9
47,22.2
48,22.4
49,22.5
50,22.5
51,22.6
52,22.5
53,22.4
54,22.4
55,22.4
56,22.1
57,21.9
58,21.7
59,21.6
60,21.5
61,21.4
62,21.1
63,20.9
64,20.8
65,20.8
66,20.8
67,20.9
68,21.1
69,21.5
70,21.9
71,22.5
72,23.0
73,23.4
74,23.7
75,23.9
76,24.1
77,24.1
78,24.1
79,24.1
80,23.9
81,23.8
82,23.6
83,23.3
84,23.1
85,23.1
86,23.1
87,23.1
88,22.9
89,22.8
90,23.0
91,23.2
92,23.4
93,23.3
94,23.1
95,23.1
96,22.8
97,22.6
98,22.4
99,22.3
100,22.2
101,22.1
102,21.9
103,21.7
104,21.6
105,21.6
106,21.6
107,21.6
108,21.4
109,21.3
110,21.4
111,21.6
112,21.9
113,22.3
114,22.6
115,23.1
116,23.6
117,24.0
118,24.3
119,24.5
120,24.6
121,24.7
122,24.7
123,24.7
124,24.6
125,24.5
126,24.3
127,24.3
128,23.9
129,23.7
130,23.4
131,23.1
132,22.9
133,22.3
134,21.8
135,21.6
136,21.6
137,21.6
138,21.5
139,21.3
140,21.2
141,21.7
142,22.1
143,22.6
144,23.2
145,23.7
146,23.9
147,23.8
148,23.9
149,24.2
150,24.4
151,24.2
152,24.1
153,24.0
154,23.8
155,23.5
156,23.3
157,23.1
158,22.8
159,22.4
160,22.1
161,21.6
162,21.1
163,20.7
164,20.3
165,20.0
166,19.8
167,19.3
168,18.9
169,18.6
170,18.3
171,18.0
172,17.8
173,17.7
174,17.7
175,17.7
176,17.7
177,17.7
178,17.7
179,17.7
180,17.7
181,17.5
182,17.4
183,17.4
184,17.4
185,17.4
186,17.4
187,17.3
188,17.2
189,17.1
190,17.3
191,17.4
192,17.5
193,18.0
194,18.2
195,18.4
196,18.7
197,18.9
198,19.4
199,19.8
200,20.1
201,20.3
202,20.1
203,20.0
204,20.1
205,20.1
206,20.2
207,20.3
208,20.3
209,20.3
210,20.4
211,20.3
212,20.2
213,20.1
214,20.1
215,19.9
216,19.7
217,19.6
218,19.5
219,19.4
220,19.4
221,19.3
222,19.3
223,19.2
224,19.2
225,19.2
226,19.2
227,19.1
228,18.8
229,18.7
230,18.5
231,18.4
232,18.3
233,18.0
234,17.8
235,17.7
236,17.6
237,17.6
238,17.5
239,17.5
240,17.5
241,17.4
242,17.3
243,17.2
244,17.1
245,17.0
246,17.0
247,16.8
248,16.7
249,16.6
250,16.5
251,16.4
252,16.0
253,16.0
254,15.4
255,14.8
256,14.6
257,14.3
258,14.2
259,14.3
260,14.3
261,14.4
262,14.5
263,14.4
264,14.2
265,14.1
266,14.0
267,13.9
268,13.6
269,13.3
270,13.0
271,12.9
272,12.9
273,12.9
274,12.9
275,13.0
276,13.1
277,13.2
278,13.3
279,13.5
280,13.7
281,13.9
282,14.5
283,14.9
284,15.3
285,15.6
286,15.8
287,16.0
288,16.2
289,16.3
290,16.3
291,16.2
292,16.2
293,16.2
294,16.3
295,16.4
296,16.6
297,16.7
298,16.9
299,16.9
300,17.0
301,16.9
302,16.8
303,16.8
304,16.9
305,17.0
306,17.1
307,17.1
308,17.2
309,17.2
310,17.2
311,17.2
312,17.1
313,16.9
314,16.9
315,16.9
316,16.9
317,17.1
318,17.2
319,17.9
320,18.3
321,18.7
322,18.9
323,19.1
324,19.2
325,19.2
326,19.4
327,19.5
328,19.6
329,19.6
330,19.5
331,19.4
332,19.4
333,19.2
334,19.0
335,18.8
336,18.7
337,18.6
338,18.6
339,18.5
340,18.3
341,18.1
342,17.9
343,17.8
344,17.6
345,17.3
346,17.1
347,16.9
348,16.7
349,16.6
350,16.4
351,15.9
352,15.5
353,15.1
354,14.8
355,14.6
356,14.4
357,14.0
358,13.3
359,12.8
360,12.5
361,12.3
362,12.2
363,12.2
364,12.3
365,12.4
366,12.5
367,12.5
368,12.6
369,12.7
370,12.7
371,12.7
372,12.7
373,12.6
374,12.6
375,12.6
376,12.6
377,12.5
378,12.4
379,12.4
380,12.3
381,12.4
382,12.5
383,12.7
384,13.0
385,13.3
386,13.7
387,14.1
388,14.5
389,15.1
390,15.6
391,16.1
392,16.4
393,16.7
394,16.7
395,16.8
396,16.8
397,17.0
398,17.2
399,17.4
400,17.6
401,17.7
402,17.9
403,18.0
404,18.1
