time,Respiration Rate
0,17.4
1,17.7
2,18.0
3,18.2
4,18.4
5,18.4
6,18.3
7,18.2
8,18.2
9,17.8
10,17.5
11,17.3
12,17.1
13,16.9
14,16.7
15,16.6
16,17.0
17,17.3
18,17.6
19,17.6
20,17.6
21,17.6
22,17.5
23,17.7
24,17.9
25,18.0
26,18.1
27,18.2
28,18.3
29,18.5
30,18.6
31,18.7
32,19.3
33,19.7
34,20.1
35,20.2
36,20.0
37,19.9
38,19.8
39,19.5
40,19.2
41,18.9
42,18.7
43,18.6
44,18.0
45,17.6
46,17.3
47,17.0
48,16.8
49,16.2
50,15.8
51,15.4
52,15.4
53,15.4
54,15.4
55,15.4
56,15.4
57,15.4
58,15.4
59,15.4
60,15.4
61,15.4
62,15.4
63,15.4
64,15.2
65,15.1
66,15.0
67,14.9
68,14.9
69,14.8
70,14.8
71,14.8
72,14.7
73,14.7
74,14.5
75,14.4
76,14.4
77,14.4
78,14.4
79,14.4
80,14.4
81,14.4
82,14.4
83,14.4
84,14.4
85,14.4
86,14.3
87,14.2
88,14.2
89,14.1
90,14.0
91,14.0
92,13.8
93,13.6
94,13.5
95,13.6
96,13.6
97,13.7
98,13.9
99,14.1
100,14.2
101,14.2
102,14.3
103,14.4
104,14.3
105,14.2
106,14.1
107,14.1
108,14.2
109,14.4
110,14.5
111,14.8
112,15.1
113,15.3
114,15.7
115,16.2
116,16.5
117,17.2
118,17.8
119,18.4
120,18.9
121,19.5
122,19.9
123,20.1
124,20.3
125,20.3
126,20.4
127,20.4
128,20.4
129,20.5
130,20.4
131,20.4
132,20.3
133,20.2
134,20.0
135,19.9
136,19.9
137,19.9
138,20.0
139,20.6
140,21.1
141,21.4
142,21.8
143,22.0
144,22.2
145,22.4
146,22.4
147,22.4
148,22.4
149,22.2
150,22.1
151,22.0
152,21.8
153,21.6
154,21.4
155,21.1
156,20.8
157,20.6
158,20.5
159,20.4
160,20.3
161,20.2
162,20.2
163,20.1
164,20.1
165,20.0
166,20.0
167,20.0
168,19.8
169,19.8
170,19.7
171,19.7
172,19.7
173,19.6
174,19.4
175,19.2
176,19.1
177,19.1
178,19.1
179,19.3
180,19.7
181,19.9
182,20.1
183,20.4
184,20.5
185,20.5
186,20.4
187,20.4
188,20.5
189,20.6
190,20.7
191,20.9
192,21.1
193,21.2
194,21.3
195,21.4
196,21.4
197,21.5
198,21.5
199,21.5
200,21.4
201,21.3
202,21.3
203,21.3
204,21.3
205,21.2
206,21.0
207,20.9
208,20.9
209,20.9
210,21.0
211,21.1
212,21.3
213,21.4
214,21.2
215,21.1
216,21.3
217,21.7
218,22.0
219,22.3
220,22.5
221,22.6
222,22.7
223,22.7
224,22.7
225,22.7
226,22.7
227,22.7
228,22.7
229,22.6
230,22.4
231,22.3
232,22.1
233,21.9
234,21.7
235,21.7
236,21.6
237,21.7
238,21.9
239,22.1
240,22.0
241,21.8
242,21.7
243,21.9
244,22.0
245,22.2
246,22.0
247,21.6
248,21.5
249,21.4
250,21.4
251,21.2
252,21.1
253,20.9
254,20.8
255,20.6
256,20.4
257,20.2
258,20.1
259,20.0
260,19.9
261,19.8
262,19.8
263,19.7
264,19.5
265,19.3
266,19.1
267,19.1
268,19.1
269,19.1
270,19.3
271,19.4
272,19.7
273,20.1
274,20.4
275,20.6
276,20.4
277,20.3
278,20.4
279,20.7
280,20.9
281,21.1
282,21.1
283,21.0
284,20.9
285,20.9
286,21.0
287,21.1
288,21.2
289,21.4
290,21.5
291,21.6
292,21.6
293,21.7
294,21.7
295,21.7
296,21.7
297,21.7
298,21.7
299,21.8
300,21.8
301,21.7
302,21.7
303,21.7
304,21.8
305,21.8
306,21.9
307,21.9
308,21.8
309,21.7
310,21.8
311,22.1
312,22.2
313,22.4
314,22.5
315,22.5
316,22.4
317,22.3
318,22.1
319,22.0
320,21.9
321,21.8
322,21.7
323,21.7
324,21.7
325,21.7
326,21.7
327,21.4
328,21.1
329,21.1
330,21.1
331,21.1
332,21.2
333,21.4
334,21.5
335,21.3
336,21.1
337,21.0
338,20.6
339,20.2
340,20.1
341,20.0
342,20.0
343,19.9
344,19.8
345,19.7
346,19.6
347,19.6
348,19.7
349,19.7
350,19.9
351,20.0
352,20.4
353,20.4
354,20.8
355,21.2
356,21.5
357,21.7
358,22.0
359,22.1
360,22.3
361,22.4
362,22.5
363,22.5
364,22.5
365,22.5
366,22.6
367,22.7
368,22.8
369,22.9
370,23.0
371,23.1
372,23.2
373,23.2
374,23.3
375,23.2
376,23.2
377,23.2
378,23.1
379,23.1
380,23.1
381,23.0
382,23.0
383,22.9
384,22.7
385,22.5
386,22.4
387,22.4
388,22.5
389,22.6
390,22.7
391,22.8
392,22.9
393,22.9
394,22.9
395,22.9
396,23.0
397,23.0
398,23.0
399,22.9
400,23.0
401,23.3
402,23.5
403,24.0
404,24.4
405,24.8
406,25.1
407,25.3
408,25.0
409,24.8
410,24.7
411,24.7
412,24.8
413,24.9
414,25.0
415,25.0
416,24.9
417,24.9
418,24.7
419,24.6
420,24.5
421,24.1
422,23.6
423,23.3
424,23.2
425,23.0
426,23.1
427,23.2
428,23.2
429,23.0
430,22.8
431,22.8
432,22.8
433,22.8
434,22.8
435,22.6
436,22.5
437,22.5
438,22.4
439,22.3
440,22.2
441,22.2
442,22.2
443,22.2
444,22.1
445,22.0
446,22.0
447,21.8
448,21.6
449,21.9
450,22.0
451,22.5
452,22.8
453,23.3
454,23.8
455,24.1
456,24.4
457,24.6
458,24.8
459,24.9
460,24.9
461,24.9
462,24.9
463,25.0
464,24.9
465,24.8
466,24.7
467,24.4
468,24.1
469,24.0
470,24.1
471,24.1
472,24.2
473,24.2
474,24.2
475,24.2
476,24.3
477,24.2
478,24.1
479,24.1
480,24.0
481,23.9
482,23.8
483,23.7
484,23.5
485,23.4
486,23.3
487,23.1
488,22.7
489,22.4
490,22.0
491,21.6
492,21.3
493,21.1
494,20.7
495,20.2
496,19.9
497,19.6
498,19.5
499,19.4
500,19.6
501,19.7
502,20.2
503,20.6
504,20.9
505,21.2
506,21.5
507,21.7
508,21.5
509,21.4
510,21.5
511,21.8
512,22.0
513,22.4
514,22.9
515,23.4
516,23.8
517,24.2
518,24.4
519,24.5
520,24.5
521,24.5
522,24.5
523,24.5
524,24.6
525,24.6
526,24.7
527,24.7
528,24.8
529,24.7
530,24.7
531,24.6
532,24.5
533,24.3
534,24.2
535,23.9
536,23.7
537,23.7
538,23.8
539,24.0
540,24.1
541,24.1
542,24.2
543,24.3
544,24.3
545,24.3
546,24.4
547,24.3
548,24.2
549,24.2
550,24.1
551,23.9
552,23.8
553,23.6
554,23.4
555,23.3
556,23.1
557,22.6
558,22.1
559,21.8
560,21.1
561,20.3
562,20.0
563,20.1
564,20.1
565,20.0
566,19.7
567,19.6
568,19.6
569,19.7
570,19.8
571,19.9
572,19.8
573,19.8
574,20.1
575,20.5
576,20.9
577,21.3
578,21.6
579,22.1
580,22.8
581,23.4
582,23.8
583,24.0
584,24.1
585,24.2
586,24.2
587,24.3
588,24.3
589,24.2
590,24.2
591,24.2
592,24.3
593,24.4
594,24.4
595,24.4
596,24.5
597,24.5
598,24.4
599,24.4
600,24.3
601,24.1
602,24.0
603,23.9
604,23.7
605,23.7
606,23.5
607,23.3
608,23.2
609,22.9
610,22.6
611,22.4
612,22.2
613,22.1
614,22.0
615,21.9
616,21.6
617,21.4
618,21.3
619,21.3
620,21.3
621,21.2
622,21.1
623,21.1
624,21.0
625,20.6
626,20.4
627,20.2
628,19.8
629,19.4
630,19.2
631,18.9
632,18.8
633,18.3
634,17.9
635,17.6
636,17.6
637,17.6
638,17.6
639,17.8
640,17.9
641,18.3
642,18.9
643,19.4
644,19.8
645,20.1
646,20.3
647,20.8
648,21.2
649,21.8
650,22.5
651,23.3
652,24.0
653,24.6
654,24.8
655,24.9
656,25.1
657,25.3
658,25.4
659,25.6
660,25.6
661,25.7
662,25.8
663,25.8
664,25.9
665,25.9
666,25.9
667,25.8
668,25.8
669,25.8
670,25.8
671,25.7
672,25.7
673,25.7
674,25.8
675,25.8
676,25.8
677,25.8
678,25.9
679,25.8
680,25.7
681,25.7
682,25.7
683,25.7
684,25.6
685,25.6
686,25.5
687,25.3
688,25.1
689,24.8
690,24.6
691,24.7
692,24.7
693,24.6
694,24.4
695,24.3
696,24.1
697,23.8
698,23.6
699,23.4
700,22.6
701,22.0
702,21.7
703,21.7
