time,Respiration Rate
0,15.3
1,15.3
2,15.3
3,15.3
4,15.2
5,15.1
6,15.1
7,15.1
8,15.1
9,15.2
10,15.3
11,15.4
12,15.5
13,16.2
14,16.7
15,17.3
16,18.0
17,18.7
18,19.6
19,20.3
20,20.9
21,21.2
22,21.4
23,21.5
24,21.7
25,21.8
26,21.8
27,21.9
28,21.8
29,21.8
30,21.8
31,21.8
32,21.9
33,22.1
34,22.2
35,22.6
36,22.9
37,23.2
38,23.1
39,23.0
40,23.4
41,23.8
42,24.3
43,24.7
44,25.0
45,25.0
46,25.0
47,25.1
48,25.2
49,25.3
50,24.8
51,24.4
52,24.0
53,23.3
54,23.0
55,22.7
56,22.5
57,22.1
58,21.8
59,21.5
60,21.0
61,20.7
62,20.4
63,20.0
64,19.7
65,19.5
66,19.5
67,19.5
68,19.7
69,19.8
70,20.8
71,21.6
72,22.1
73,22.4
74,22.6
75,22.8
76,22.8
77,22.8
78,22.9
79,22.8
80,22.6
81,22.4
82,22.2
83,22.0
84,21.9
85,21.9
86,21.9
87,22.3
88,22.6
89,23.0
90,23.3
91,23.6
92,23.8
93,23.8
94,23.9
95,24.0
96,24.1
97,24.2
98,24.3
99,24.4
100,24.4
101,24.5
102,24.5
103,24.5
104,24.5
105,24.4
106,24.4
107,24.4
108,24.4
109,24.4
110,24.4
111,24.3
112,24.0
113,23.8
114,23.8
115,23.9
116,24.3
117,24.6
118,24.7
119,24.7
120,24.6
121,24.6
122,24.4
123,24.3
124,24.3
125,24.4
126,24.4
127,24.5
128,24.5
129,24.4
130,24.3
131,24.2
132,24.2
133,24.0
134,23.9
135,23.7
136,23.6
137,22.8
138,22.2
139,21.8
140,21.5
141,21.3
142,21.3
143,21.4
144,21.4
145,21.4
146,21.2
147,21.1
148,20.9
149,20.6
150,20.3
151,20.3
152,20.2
153,20.2
154,20.4
155,20.6
156,21.3
157,21.8
158,22.5
159,23.3
160,24.0
161,24.6
162,25.0
163,25.3
164,25.3
165,25.4
166,25.2
167,25.0
168,25.1
169,25.3
170,25.4
171,25.5
172,25.6
173,25.7
174,25.6
175,25.6
176,25.7
177,25.7
178,25.7
179,25.6
180,25.7
181,25.8
182,25.7
183,25.4
184,25.3
185,25.4
186,25.4
187,25.5
188,25.5
189,25.4
190,25.4
191,25.4
192,25.4
193,25.4
194,25.4
195,25.4
196,25.4
197,25.4
198,25.4
199,25.3
200,25.3
201,25.3
202,25.3
203,25.3
204,25.2
205,25.1
206,25.1
207,25.1
208,25.1
209,25.1
210,25.1
211,25.1
212,25.0
213,25.0
214,25.0
215,24.9
216,24.8
217,24.7
218,24.5
219,24.2
220,24.1
221,23.7
222,23.4
223,23.3
224,23.4
225,23.5
226,23.2
227,23.1
228,22.9
229,22.8
230,22.7
231,22.6
232,22.4
233,22.2
234,22.1
235,22.0
236,21.8
237,21.5
238,21.4
239,21.2
240,21.1
241,21.0
242,19.0
243,18.0
244,17.2
245,16.5
246,16.0
247,15.5
248,14.8
249,13.9
250,13.2
251,12.8
252,12.5
253,12.2
254,12.0
255,11.8
256,11.6
257,11.5
258,11.3
259,11.1
260,10.9
261,10.8
262,10.7
263,10.7
264,10.7
265,10.8
266,10.9
267,11.0
268,11.1
269,11.3
270,11.5
271,11.8
272,12.1
273,12.4
274,13.0
275,13.7
276,14.3
277,14.7
278,15.0
279,15.1
280,15.2
281,15.5
282,15.7
283,15.9
284,16.3
285,16.7
286,16.9
287,17.4
288,17.8
289,18.1
290,18.5
291,18.9
292,19.4
293,20.0
294,20.6
295,21.1
296,21.6
297,21.9
298,22.2
299,22.4
300,22.6
301,22.7
302,22.8
303,22.8
304,22.8
305,22.9
306,22.8
307,22.8
308,22.7
309,22.7
310,22.7
311,22.7
312,22.4
313,22.2
314,22.0
315,21.8
316,21.7
317,21.4
318,21.0
319,20.6
320,20.4
321,20.1
322,19.9
323,19.8
324,17.9
325,16.3
326,15.0
327,14.0
328,14.0
329,13.2
330,12.6
331,12.2
332,11.9
333,11.6
334,11.4
335,11.4
336,11.7
337,11.9
338,12.2
339,12.5
340,12.8
341,13.3
342,13.7
343,14.0
344,14.2
345,14.3
346,14.2
347,14.2
348,14.2
349,14.4
350,14.6
351,14.7
352,14.8
353,14.7
354,14.4
355,14.2
356,14.1
357,13.9
358,13.8
359,13.7
360,13.5
361,13.2
362,13.0
363,12.8
364,12.7
365,12.5
366,12.5
367,12.4
368,12.3
369,12.3
370,12.2
371,12.2
372,12.2
373,11.7
374,11.3
375,10.9
376,10.9
377,10.8
378,10.7
379,10.8
380,10.9
381,10.9
382,11.4
383,11.7
384,12.1
385,12.6
386,13.0
387,13.3
388,13.8
389,14.2
390,14.6
391,15.1
392,15.6
393,16.0
394,16.4
395,16.9
396,17.4
397,17.7
398,18.0
399,18.1
400,18.1
401,18.2
402,18.2
403,18.3
404,18.3
405,18.3
406,18.2
407,17.9
408,17.7
409,17.5
410,17.4
411,17.3
412,17.1
413,17.1
414,17.0
415,16.9
416,16.9
417,16.7
418,16.4
419,16.2
420,16.0
421,16.0
422,16.1
423,16.1
424,16.1
425,16.2
426,16.2
427,16.1
428,15.9
429,15.8
430,15.7
431,15.6
432,15.5
433,15.5
434,15.4
435,15.4
436,15.4
437,15.4
438,15.3
439,15.2
440,15.0
441,14.9
442,14.8
443,14.7
444,14.6
445,14.6
446,14.6
447,14.5
448,14.2
449,13.6
450,13.1
451,12.8
452,12.5
453,12.2
454,12.2
455,12.0
456,11.8
457,11.7
458,10.9
459,10.2
460,9.6
461,9.2
462,9.0
463,8.9
464,8.9
465,8.8
466,9.0
467,9.1
468,9.4
469,9.6
470,9.7
471,9.9
472,10.2
473,10.3
474,10.6
475,10.8
476,11.0
477,11.5
478,12.1
479,12.5
480,13.4
481,14.5
482,15.7
483,16.8
484,17.7
485,18.4
486,18.9
487,19.1
488,19.3
489,19.7
490,20.0
491,20.5
492,20.9
493,21.3
494,21.7
495,21.7
496,21.7
497,21.7
498,21.7
499,21.7
500,21.7
501,21.7
502,21.6
503,21.5
504,21.5
505,21.4
506,21.3
507,21.3
508,21.3
509,21.2
