time,Respiration Rate
0,12.9
1,13.0
2,13.0
3,13.0
4,13.0
5,12.9
6,12.8
7,12.8
8,12.8
9,12.9
10,12.9
11,13.1
12,13.3
13,13.4
14,14.0
15,14.9
16,15.6
17,16.1
18,16.6
19,17.0
20,17.0
21,17.0
22,17.0
23,17.0
24,16.6
25,16.4
26,16.2
27,16.0
28,15.8
29,15.7
30,15.7
31,15.7
32,15.7
33,15.7
34,15.7
35,15.6
36,15.5
37,15.5
38,15.5
39,15.5
40,15.5
41,15.7
42,16.0
43,16.3
44,16.6
45,16.8
46,16.9
47,17.1
48,17.2
49,17.3
50,17.4
51,17.4
52,17.5
53,17.5
54,17.5
55,17.5
56,17.5
57,17.5
58,17.4
59,17.4
60,17.4
61,17.4
62,17.3
63,17.3
64,17.4
65,17.4
66,17.6
67,17.7
68,17.8
69,18.1
70,18.4
71,18.6
72,18.8
73,18.9
74,19.0
75,19.4
76,19.8
77,20.1
78,20.1
79,20.1
80,20.2
81,20.6
82,20.9
83,21.1
84,21.3
85,21.5
86,21.7
87,21.8
88,21.9
89,21.9
90,22.0
91,21.9
92,21.9
93,21.8
94,21.7
95,21.6
96,21.5
97,21.4
98,21.2
99,21.0
100,20.9
101,20.8
102,20.2
103,19.8
104,19.5
105,19.3
106,19.1
107,18.9
108,18.7
109,18.5
110,18.4
111,18.4
112,18.3
113,18.3
114,18.5
115,18.6
116,18.8
117,18.7
118,18.6
119,18.6
120,18.7
121,18.8
122,18.9
123,18.9
124,19.0
125,19.0
126,18.9
127,18.9
128,18.8
129,18.7
130,18.6
131,18.4
132,18.3
133,18.3
134,18.2
135,18.1
136,18.1
137,18.1
138,18.0
139,17.9
140,17.7
141,17.6
142,17.4
143,17.4
144,17.4
145,17.4
146,17.6
147,17.7
148,17.8
149,17.8
150,17.5
151,17.2
152,17.0
153,16.9
154,16.4
155,16.0
156,15.7
157,15.5
158,15.3
159,15.2
160,15.1
161,15.0
162,14.6
163,14.2
164,14.0
165,13.9
166,13.9
167,14.0
168,14.0
169,14.1
170,14.3
171,14.4
172,14.7
173,15.1
174,15.5
175,15.8
176,16.0
177,16.2
178,16.1
179,16.1
180,16.0
181,16.0
182,15.8
183,15.6
184,15.4
185,15.3
186,15.0
187,14.6
188,14.3
189,14.0
190,13.8
191,13.6
192,13.3
193,13.0
194,12.7
195,12.6
196,12.4
197,12.3
198,11.9
199,11.5
200,11.2
201,10.9
202,10.8
203,10.7
204,10.7
205,10.7
206,10.6
207,10.6
208,10.7
209,10.8
210,10.9
211,11.0
212,11.3
213,11.5
214,11.7
