time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,170.10063191023042,49.18768809388666,0.0,0.0,0.0,0.0,0.0,0.0
6.0,169.69670913578506,47.646723782119274,0.0,0.0,0.0,0.0,0.0,0.0
7.0,243.24397967399776,517.4400284476299,0.0,0.0,0.0,0.0,0.0,0.0
8.0,244.04493738999844,517.8163271438635,0.0,0.0,0.0,0.0,0.0,0.0
9.0,228.04386729364376,520.0670116129173,0.0,0.0,0.0,0.0,0.0,0.0
10.0,224.6311720175752,520.877060674297,0.0,0.0,0.0,0.0,0.0,0.0
11.0,541.7705967007516,1154.7287334895716,0.0,0.0,0.3384907679686405,0.132,1.0,0.0
12.0,841.8749168447168,1400.5319098277453,0.0,0.0,0.39696851260521915,0.196,1.4,0.0
13.0,874.5378910535272,1386.8852377909109,0.0,0.0,0.39696851260521915,0.196,1.4,0.0
14.0,879.60575642513,1384.369789993298,0.0,0.0,0.39696851260521915,0.196,1.4,0.0
15.0,1089.4648872311218,1434.5846430770862,0.0,0.0,0.4599826083668816,0.304,2.4,0.0
16.0,830.2628440384378,1155.2162198092349,177.38949932406445,9.190882608517681,0.4352975993501457,0.254,1.8,0.0
17.0,448.44668389327904,693.6317361535965,0.0,0.0,0.3938730760029175,0.192,1.4,0.0
18.0,415.44749016303336,700.4501509693414,0.0,0.0,0.3938730760029175,0.192,1.4,0.0
19.0,416.51653501275524,700.0958614557067,0.0,0.0,0.3938730760029175,0.192,1.4,0.0
20.0,208.59825197184176,255.77284826603403,186.95938674822008,3.112104116286186,0.27738781516137306,0.084,0.4,0.0
21.0,171.0447402648142,323.8035172168187,0.0,0.0,0.125475097130865,0.016,0.0,0.0
22.0,286.1137816856854,695.0672075208165,0.0,0.0,0.251745903640953,0.068,0.4,0.0
23.0,320.99169650532133,714.2155207903991,0.0,0.0,0.251745903640953,0.068,0.4,0.0
24.0,495.15193095955397,1043.7094800496366,0.0,0.0,0.317811264746862,0.114,0.6,0.0
25.0,677.4714558867432,1258.4693551428868,0.0,0.0,0.39230090491866065,0.19,1.0,0.0
26.0,645.3216379156406,1227.4074309571947,188.3722500318771,21.27464226658835,0.3791094828674166,0.174,0.8,0.0
27.0,529.2193407254316,1103.7848928357732,0.0,0.0,0.3295815528818322,0.124,0.6,0.0
28.0,488.1504088144673,1100.0043094612063,192.2776811539965,18.290853288406463,0.3295815528818323,0.124,0.6,0.0
29.0,312.70187408005916,793.8611881678339,0.0,0.0,0.19119623427253996,0.038,0.2,0.0
