time,meanIntensity,stDevIntensity,meanPitch,stDevPitch,stDevVoiceActivity,meanVoiceActivity,syllablesPerSecond,filledPauses
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,359.7366479272989,183.44538782179092,0.0,0.0,0.1530490117576719,0.024,0.2,0.0
6.0,339.3331028761566,189.85942076079183,0.0,0.0,0.1530490117576719,0.024,0.2,0.0
7.0,311.3606591861046,179.31909056835022,0.0,0.0,0.1530490117576719,0.024,0.2,0.0
8.0,268.4459551590307,135.82685213878105,0.0,0.0,0.0,0.0,0.0,0.0
9.0,500.1633093279705,939.8007601451701,0.0,0.0,0.22601769842204833,0.054,0.4,0.0
10.0,692.017123125177,1189.8036063602694,0.0,0.0,0.34698703145794946,0.14,1.0,0.0
11.0,692.6204759340502,1189.49083932438,0.0,0.0,0.3469870314579494,0.14,1.0,0.0
12.0,716.286707841942,1182.5554130019445,0.0,0.0,0.34698703145794946,0.14,1.0,0.0
13.0,836.6385596273276,1308.971867902142,0.0,0.0,0.34698703145794946,0.14,1.0,0.0
14.0,592.8309979472447,1005.2395310232437,160.3653284554944,8.352349615278783,0.27738781516137306,0.084,0.4,0.0
15.0,380.36777605235227,664.49633448751,0.0,0.0,0.0,0.0,0.0,0.0
16.0,389.07823383319624,661.2926228560711,0.0,0.0,0.0,0.0,0.0,0.0
17.0,362.2072744497023,662.7090688223882,0.0,0.0,0.0,0.0,0.0,0.0
18.0,260.6237597444104,104.422885780984,0.0,0.0,0.0,0.0,0.0,0.0
19.0,244.04577207408784,93.75536302541673,0.0,0.0,0.0,0.0,0.0,0.0
20.0,220.94607030986884,99.9238470359465,0.0,0.0,0.0,0.0,0.0,0.0
21.0,225.96127006861934,136.7148389232527,0.0,0.0,0.21794494717703367,0.05,0.2,0.0
22.0,212.92075925388454,139.12157995240906,0.0,0.0,0.21794494717703367,0.05,0.2,0.0
23.0,177.60373153074508,127.39269333823482,0.0,0.0,0.21794494717703367,0.05,0.2,0.0
24.0,173.20158511483766,122.46980600763978,0.0,0.0,0.22601769842204833,0.054,0.2,0.0
25.0,171.80239691074576,122.97320996280874,0.0,0.0,0.22601769842204833,0.054,0.2,0.0
26.0,134.0295935134539,38.02196949403883,0.0,0.0,0.0,0.0,0.0,0.0
27.0,131.02285935473162,36.80665034034823,0.0,0.0,0.0,0.0,0.0,0.0
28.0,132.45421694020197,38.16641868167192,0.0,0.0,0.0,0.0,0.0,0.0
29.0,143.16090682515352,64.27432115332536,0.0,0.0,0.0,0.0,0.0,0.0
30.0,175.65140112077486,93.95696394078931,0.0,0.0,0.0,0.0,0.0,0.0
31.0,185.4248646770696,95.77138439186288,0.0,0.0,0.0,0.0,0.0,0.0
