time,respirationRate
0,14.4
1,14.4
2,14.2
3,14.2
4,14.2
5,14.2
6,14.6
7,14.6
8,14.6
9,14.6
10,14.7
11,14.7
12,14.7
13,14.7
14,15.0
15,15.0
16,15.3
17,15.3
18,15.3
19,15.3
20,15.3
21,15.3
22,15.0
23,15.0
24,14.7
25,14.7
26,14.1
27,14.1
28,13.6
29,13.649999999999999
30,13.7
31,13.7
32,14.2
33,14.2
34,14.5
35,14.5
36,14.6
37,14.6
38,14.6
39,14.9
40,14.9
41,14.9
42,15.2
43,15.2
44,15.2
45,15.2
46,15.5
47,15.5
48,16.6
49,17.1
50,17.1
51,17.1
52,17.5
53,17.5
54,17.5
55,17.5
56,17.900000000000006
57,17.900000000000006
58,18.5
59,18.5
60,19.0
61,19.0
62,19.8
63,19.8
64,21.1
65,21.1
66,22.3
67,22.3
68,22.5
69,22.5
70,22.6
71,22.6
72,22.5
73,22.5
74,22.3
75,22.3
76,21.9
77,21.9
78,21.200000000000006
79,20.900000000000006
80,20.6
81,20.6
82,19.700000000000006
83,19.700000000000006
84,18.4
85,18.4
86,17.1
87,17.1
88,16.6
89,16.6
90,16.5
91,16.5
92,16.3
93,16.3
94,16.2
95,16.2
96,16.400000000000002
97,16.400000000000002
98,16.8
99,16.8
100,17.6
101,17.6
102,18.8
103,18.8
104,19.9
105,19.9
106,20.6
107,20.6
108,20.6
109,20.5
110,20.4
111,20.4
112,20.4
113,20.4
114,20.5
115,20.5
116,20.3
117,20.3
118,20.3
119,20.35
120,20.4
121,20.4
122,20.200000000000006
123,20.200000000000006
124,20.5
125,20.5
126,21.5
127,21.5
128,22.6
129,24.3
130,24.3
131,24.3
132,25.700000000000006
133,25.700000000000006
134,27.0
135,27.0
136,28.200000000000006
137,28.200000000000006
138,29.0
139,29.0
140,29.1
141,29.1
142,28.9
143,28.9
144,28.1
145,28.1
146,26.8
147,26.8
148,25.3
149,25.3
150,24.0
151,24.0
152,22.5
153,22.5
154,21.200000000000006
155,21.200000000000006
156,20.5
157,20.5
158,19.700000000000006
159,19.300000000000004
160,18.9
161,18.9
162,18.8
163,18.8
164,19.1
165,19.1
166,19.5
167,19.5
168,20.0
169,19.9
170,19.8
171,19.8
172,19.6
173,19.6
174,19.5
175,19.5
176,18.7
177,18.7
178,18.7
179,18.6
180,18.6
181,18.6
182,17.900000000000006
183,17.900000000000006
184,17.1
185,17.1
186,16.3
187,16.3
188,15.5
189,15.35
190,15.2
191,15.2
192,15.2
193,15.2
194,15.2
195,15.2
196,15.4
197,15.4
198,15.1
199,14.95
200,14.8
201,14.8
202,14.8
203,14.8
204,14.8
205,14.8
206,14.5
207,14.5
208,14.3
209,14.3
210,13.8
211,13.8
212,13.3
213,13.3
214,12.9
215,12.9
216,12.5
217,12.5
218,12.5
219,12.7
220,12.7
221,12.7
222,12.6
223,12.6
224,12.6
225,12.6
226,12.5
227,12.5
228,12.8
229,12.8
230,13.3
231,13.3
232,14.1
233,14.1
234,15.0
235,15.0
236,15.6
237,15.6
238,15.9
239,15.850000000000001
240,15.8
241,15.8
242,15.7
243,15.7
244,15.9
245,15.9
246,16.1
247,16.1
248,16.6
249,16.8
250,17.0
251,17.0
252,17.1
253,17.1
254,16.900000000000002
255,16.900000000000002
256,17.0
257,17.0
258,17.1
259,17.1
260,17.2
261,17.2
262,17.3
263,17.3
264,17.1
265,17.1
266,17.1
267,17.1
268,16.6
269,16.25
270,15.9
271,15.9
272,14.9
273,14.9
274,14.0
275,14.0
276,13.2
277,13.2
278,12.8
279,12.600000000000001
280,12.4
281,12.4
282,12.7
283,12.7
284,13.2
285,13.2
286,13.4
287,13.4
288,13.5
289,13.7
290,13.7
291,13.7
292,14.1
293,14.1
294,15.1
295,15.1
296,15.7
297,15.7
298,15.9
299,16.400000000000002
300,16.400000000000002
301,16.400000000000002
302,16.3
303,16.3
304,15.9
305,15.9
306,15.8
307,15.8
308,15.7
309,15.8
310,15.9
311,15.9
312,15.8
313,15.8
314,15.5
315,15.5
316,15.1
317,15.1
318,15.1
319,15.1
320,14.8
321,14.8
322,14.5
323,14.5
324,14.3
325,14.3
326,13.8
327,13.8
328,13.6
329,13.35
330,13.1
331,13.1
332,13.0
333,13.0
334,12.6
335,12.6
336,12.6
337,12.6
338,12.5
339,12.65
340,12.8
341,12.8
342,13.0
343,13.0
344,13.5
345,13.5
346,14.5
347,14.5
348,15.2
349,15.45
350,15.7
351,15.7
352,16.0
353,16.0
354,16.5
355,16.5
356,16.6
357,16.6
358,16.5
359,16.25
360,16.0
361,16.0
362,15.9
363,15.9
364,15.5
365,15.5
366,14.9
367,14.9
368,14.9
369,14.9
370,14.9
371,14.9
372,15.5
373,15.5
374,16.1
375,16.1
376,16.5
377,16.5
378,17.0
379,17.400000000000002
380,17.400000000000002
381,17.400000000000002
382,18.0
383,18.0
384,18.9
385,18.9
386,19.4
387,19.4
388,19.6
389,19.650000000000006
390,19.700000000000006
391,19.700000000000006
392,19.3
393,19.3
394,19.1
395,19.1
396,19.0
397,19.0
398,19.200000000000006
399,19.200000000000006
400,19.4
401,19.4
402,19.375
403,19.35
404,19.325
405,19.3
406,19.0
407,19.0
408,18.9
409,19.0
410,19.1
411,19.1
412,19.6
413,19.6
414,19.4
415,19.4
416,19.3
417,19.3
418,18.9
419,19.0
420,19.1
421,19.1
422,19.0
423,19.0
424,18.6
425,18.6
426,18.2
427,18.2
428,17.6
429,17.200000000000003
430,16.8
431,16.8
432,16.0
433,16.0
434,15.3
435,15.3
436,15.0
437,15.0
438,14.7
439,14.399999999999999
440,14.1
441,14.1
442,13.6
443,13.6
444,13.5
445,13.5
446,13.6
447,13.6
448,14.0
449,14.35
450,14.7
451,14.7
452,15.1
453,15.1
454,15.9
455,15.9
456,16.400000000000002
457,16.400000000000002
458,16.900000000000002
459,16.900000000000002
460,17.0
461,17.0
462,17.1
463,17.1
464,17.2
465,17.2
466,17.0
467,17.0
468,17.400000000000002
469,17.400000000000002
470,17.400000000000002
471,17.400000000000002
472,17.8
473,17.8
474,17.8
475,17.8
476,18.1
477,18.1
478,18.4
479,18.7
480,19.0
481,19.0
482,19.8
483,19.8
484,20.8
485,20.8
486,22.3
487,22.3
488,23.1
489,23.1
490,24.1
491,24.1
492,24.700000000000006
493,24.700000000000006
494,25.200000000000006
495,25.200000000000006
496,25.4
497,25.4
498,25.8
499,26.3
500,26.8
501,26.8
502,27.4
503,27.4
504,27.4
505,27.4
506,27.1
507,27.1
508,26.8
509,26.8
510,26.5
511,26.5
512,26.5
513,26.5
514,26.3
515,26.3
516,26.1
517,26.1
518,26.200000000000006
519,26.200000000000006
520,25.700000000000006
521,25.700000000000006
522,25.200000000000006
523,25.200000000000006
524,24.8
525,24.8
526,24.1
527,24.1
528,23.200000000000006
529,22.1
530,22.1
531,22.1
532,20.8
533,20.8
534,19.9
535,19.9
536,19.1
537,19.1
538,18.7
539,18.5
540,18.3
541,18.3
542,18.0
543,18.0
544,17.7
545,17.7
546,17.400000000000002
547,17.400000000000002
548,17.8
549,18.4
550,18.4
551,18.4
552,19.3
553,19.3
554,20.0
555,20.0
556,20.700000000000006
557,20.700000000000006
558,21.0
559,21.0
560,21.6
561,21.6
562,22.5
563,22.5
564,23.200000000000006
