,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
0,False,low,23400,0.014230368076928821,0.029493876358294976,2.3297638716210476,1.077948717948718,1.6418904772397254,0.0,0.0,4.0,1.0658745765686035,1.6763606071472168,0.0,0.0,4.882346153259277
1,False,high,26993,0.06484426999769352,1.49439821269779e-26,1.9915921801176037,0.9496536138999,1.3430921555908166,0.0,0.0,4.0,0.8530727028846741,1.5570578575134277,0.0,0.0,4.792141437530518
2,False,both,50393,0.04049616950420141,9.524946800483318e-20,2.1552313944374295,1.0092274720695336,1.490687123591095,0.0,0.0,4.0,0.9518872499465942,1.6170401573181152,0.0,0.0,4.882346153259277
3,True,low,4430,0.9305160506052235,0.0,0.7012625552135058,1.7006772009029345,1.8093747575287527,2.0,0.0,4.0,1.8614747524261475,1.8472408056259155,3.070056200027466,0.0,4.096299171447754
4,True,high,5432,0.8946106537739429,0.0,1.0216834385008546,1.2731958762886597,1.4314591693041951,0.0,0.0,4.0,1.8310654163360596,1.8493479490280151,0.0,0.0,4.792141437530518
5,True,both,9862,0.8997958624569203,0.0,0.8921035479530062,1.4652200365037518,1.6261766397444204,1.0,0.0,4.0,1.8447253704071045,1.8484636545181274,1.4200942516326904,0.0,4.792141437530518
