,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,15083,,,3.5327458281815507,4.0,0.0,0.6957760453224182,1.249958872795105
1,False,nl,6651,,,1.8976986839058272,2.0,0.0,0.33716028928756714,0.9144530296325684
2,False,ul,119562,,,1.0959362321742037,0.0,0.0,0.4093017280101776,1.016635775566101
3,True,ol,3617,,,1.1500935308570628,4.0,0.0,2.901407241821289,0.34030765295028687
4,True,nl,818,,,0.8705885802131467,2.0,0.0,2.7413852214813232,0.45636871457099915
5,True,ul,4435,,,0.0,0.0,0.0,0.0,0.0
