,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
0,all,True,ol,26901.0,0.9960586063138129,0.0,0.12485963696009736,0.45931088143134474,1.254068002860776,0.0,0.0,4.0,0.4324476326505343,1.182651831706365,0.0,0.0,4.0020560423533125
1,all,True,nl,28187.0,0.9960261428260618,0.0,0.05889878958495569,0.08749334372885983,0.5305941315142529,0.0,0.0,4.0,0.08079587736366582,0.49062369763851166,0.0,0.0,3.8814241034643993
2,all,True,ul,44172.0,0.9892728409287406,0.0,0.15614317145861764,0.03704159287090476,0.25636764801975676,0.0,0.0,2.0,0.05820816580671817,0.4030980034066098,0.0,0.0,3.746986883027213
3,all,True,all,103213.0,0.984825632150244,0.0,0.12793872160913392,0.15784654062005027,0.7443642380552199,0.0,0.0,4.0,0.158050304154555,0.7317507515350977,0.0,0.0,4.003084683418274
4,all,False,ol,44669.0,-0.0099152215688811,0.3811029762207463,2.432980640374183,0.9525251565242357,1.703133137293391,0.0,0.0,4.0,1.1052731583515802,1.6867532889048258,0.0,0.0,4.032185490926107
5,all,False,nl,38128.0,0.0074775040981642634,0.21030063304460292,1.7451723943474926,0.4697538116002079,1.2871762302362042,0.0,0.0,4.0,0.4457035099466642,1.1564371685187023,0.0,0.0,4.153437892595927
6,all,False,ul,54104.0,0.09189414638939816,0.08377124105029614,0.9576532333970291,0.2382833318755164,0.640454792313313,0.0,0.0,2.0,0.18922720675667126,0.7419843326012293,0.0,0.0,4.103146290779113
7,all,False,all,136901.0,0.07605357870399905,0.010942881369525386,1.7787378650927577,0.5366232324858534,1.290660750107357,0.0,0.0,4.0,0.5618771448731422,1.3057224988937377,0.0,0.0,4.1739429632822675
