,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,56700,0.03250641038999576,2.4367696108090713,0.9906878306878307,1.4942988846005922,1.1402702331542969,1.9681841135025024
1,True,10734,0.8807463105364631,1.303842261736836,1.4864915222656978,1.6459927362617357,2.164135456085205,2.2454075813293457
