,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,75600,0.3396237582017289,1.3931627706452472,0.9036340531693998,1.025750975903875,0.5337205529212952,1.282854676246643
1,True,20426,0.8564947398128537,1.3299492523849874,0.955670890998262,1.1120872861169886,1.792618751525879,1.8120290040969849
