,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,88425,0.07198461923649856,1.5231615177220716,0.3869946282160023,1.1824608537266539,0.43906986713409424,1.0475850105285645
1,True,3918,0.9976832780128986,0.7675893502011605,2.0,2.0,1.4618284702301025,1.465222716331482
