,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,6635,,,3.459138399924149,4.0,0.0,1.0082393884658813,1.736377477645874
1,False,nl,6651,,,1.9996538104337322,2.0,0.0,0.4916033446788788,1.3127660751342773
2,False,ul,46593,,,1.4694757443381077,0.0,0.0,0.5400458574295044,1.366641640663147
3,True,ol,1673,,,0.0025928450852289444,4.0,0.0,3.9986064434051514,0.0021863977890461683
4,True,nl,818,,,1.9971834598936868,2.0,0.0,3.997131586074829,0.014399510808289051
5,True,ul,2491,,,0.0,0.0,0.0,0.0,0.0
