,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
0,False,low,23400,0.014642266615634145,0.025101539029737167,2.378802036581592,1.077948717948718,1.6418904772397254,0.0,0.0,4.0,1.1077593564987183,1.745256781578064,0.0,0.0,4.6367058753967285
1,False,high,26993,0.06488382269819296,1.393174314143038e-26,2.0241306297827606,0.9496536138999,1.3430921555908166,0.0,0.0,4.0,0.8751368522644043,1.6021531820297241,0.0,0.0,4.115077972412109
2,False,both,50393,0.04074844341470706,5.643967489081128e-20,2.1959579809400123,1.0092274720695336,1.490687123591095,0.0,0.0,4.0,0.9831551909446716,1.6741536855697632,0.0,0.0,4.6367058753967285
3,True,low,4430,0.9276469164070928,0.0,0.757873975346268,1.7006772009029345,1.8093747575287527,2.0,0.0,4.0,1.937025785446167,1.927270770072937,2.80527400970459,0.0,4.215604305267334
4,True,high,5432,0.8923866174315755,0.0,1.084468963763316,1.2731958762886597,1.4314591693041951,0.0,0.0,4.0,1.877561092376709,1.9047342538833618,0.0,0.0,4.115077972412109
5,True,both,9862,0.8989289933835368,0.0,0.9517299727236438,1.4652200365037518,1.6261766397444204,1.0,0.0,4.0,1.9042726755142212,1.915118932723999,1.3741796016693115,0.0,4.215604305267334
