,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,15083,,,3.544457174789344,4.0,0.0,0.6598408222198486,1.1859649419784546
1,False,nl,6651,,,1.8897606130435722,2.0,0.0,0.3173213601112366,0.8601092100143433
2,False,ul,119562,,,1.0394228531807768,0.0,0.0,0.38802415132522583,0.9642805457115173
3,True,ol,3617,,,1.2916432046237978,4.0,0.0,2.751556158065796,0.3312550187110901
4,True,nl,818,,,0.7165687616289722,2.0,0.0,2.5800788402557373,0.4206891357898712
5,True,ul,4435,,,0.0,0.0,0.0,0.0,0.0
