,windowSize,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
10,5,all,False,ul,22436,0.17951557938614357,7.924823503411612e-162,0.4869459039353659,0.10596957414602454,0.34876251531758684,0.0,0.0,2.0,0.08805648237466812,0.4076879322528839,0.0,0.0,2.284064292907715
11,5,all,False,all,83825,0.3301887139666345,0.0,1.1986781454972475,0.9165324731696871,1.0284485373560952,0.5333333611488342,0.0,3.3333332538604736,0.3284704089164734,0.7250972986221313,0.0,0.0,2.465939521789551
12,5,all,True,ol,8416,0.6915311229225742,0.0,0.7347807686005462,1.8836898239260405,0.9797210493131296,2.133333444595337,0.0,3.3333332538604736,1.6925691366195679,0.6271205544471741,1.8991016149520874,0.0,2.3964200019836426
13,5,all,True,nl,9697,0.8199668477815724,0.0,0.5999665257254565,0.7914681642113537,0.9651947677275726,0.0,0.0,3.3333332538604736,0.9514834880828857,0.9620495438575745,0.0,0.0,2.465939521789551
14,5,all,True,ul,7249,0.8787961304670512,0.0,0.27039240709824974,0.05619165945039122,0.25264321973827314,0.0,0.0,2.0,0.11563701182603836,0.4566352069377899,0.0,0.0,2.284064292907715
15,5,all,True,all,25362,0.8507841867787876,0.0,0.5811058402956272,0.9437478781592515,1.104601799332875,0.03333333507180214,0.0,3.3333332538604736,0.9584988951683044,0.9622160792350769,0.6517227292060852,0.0,2.465939521789551
16,10,all,False,ol,25959,0.3102724448124616,0.0,1.4900276507555188,1.7313276322297986,0.9965447076573324,1.8666666746139529,0.0,3.3333332538604736,0.7779345512390137,0.9524170160293579,0.0,0.0,2.5363495349884033
17,10,all,False,nl,35430,0.3310863369284249,0.0,1.0665334119754994,0.8328328307325847,0.887877799076852,0.6666666865348816,0.0,3.3333332538604736,0.39594128727912903,0.7886431813240051,0.0,0.0,2.5365660190582275
18,10,all,False,ul,22436,0.21510298652086063,4.094889057695987e-233,0.4783497947823877,0.10596957414602454,0.34876251531758684,0.0,0.0,2.0,0.08751541376113892,0.4103862941265106,0.0,0.0,2.353515625
19,10,all,False,all,83825,0.43231641095967654,0.0,1.1088607295269015,0.9165324731696871,1.0284485373560952,0.5333333611488342,0.0,3.3333332538604736,0.4316862225532532,0.8113201260566711,0.0,0.0,2.5365660190582275
20,10,all,True,ol,11467,0.7061293907536134,0.0,0.714102680414764,1.9154385319469363,0.96560176971297,2.133333444595337,0.0,3.3333332538604736,1.7173418998718262,0.625102698802948,1.9179987907409668,0.0,2.5363495349884033
21,10,all,True,nl,12728,0.8312187939952009,0.0,0.5897061859670916,0.8012151818097312,0.9719183418760895,0.0,0.0,3.3333332538604736,0.962409257888794,0.9805310964584351,0.0,0.0,2.5365660190582275
22,10,all,True,ul,9559,0.908234512610044,0.0,0.2215492675221764,0.048352338770391405,0.24016070315180754,0.0,0.0,2.0,0.09123282879590988,0.41085392236709595,0.0,0.0,2.170576333999634
23,10,all,True,all,33754,0.8627672219260725,0.0,0.5641549286526268,0.9665343510759006,1.115453603256224,0.03333333507180214,0.0,3.3333332538604736,0.9721632599830627,0.9754716753959656,0.5021691918373108,0.0,2.5365660190582275
24,15,all,False,ol,25959,0.35493076231723114,0.0,1.404809196240319,1.7313276322297986,0.9965447076573324,1.8666666746139529,0.0,3.3333332538604736,0.8934617042541504,0.9889013171195984,0.0,0.0,2.74851131439209
25,15,all,False,nl,35430,0.3865886406955861,0.0,1.026611460384851,0.8328328307325847,0.887877799076852,0.6666666865348816,0.0,3.3333332538604736,0.4452262818813324,0.8261319994926453,0.0,0.0,3.648453712463379
26,15,all,False,ul,22436,0.23106616513062733,1.1625303491880332e-269,0.48197371060532923,0.10596957414602454,0.34876251531758684,0.0,0.0,2.0,0.09126827865839005,0.4225543737411499,0.0,0.0,2.418149471282959
27,15,all,False,all,83825,0.4851790997156764,0.0,1.057727893693041,0.9165324731696871,1.0284485373560952,0.5333333611488342,0.0,3.3333332538604736,0.48929843306541443,0.8561031222343445,0.0,0.0,3.648453712463379
28,15,all,True,ol,12958,0.7163213736848861,0.0,0.6974791111348926,1.9181252517079816,0.9667930071027883,2.2666666507720947,0.0,3.3333332538604736,1.7459481954574585,0.6507322788238525,1.9539320468902588,0.0,2.74851131439209
29,15,all,True,nl,14419,0.8397268203647473,0.0,0.5781936245277952,0.8176480247631046,0.9779813271100988,0.0,0.0,3.3333332538604736,0.9746078252792358,0.9875335097312927,0.0,0.0,3.648453712463379
30,15,all,True,ul,10681,0.9195712258948504,0.0,0.2035646627975908,0.04635645911500713,0.2405843543076876,0.0,0.0,2.0,0.08314041793346405,0.39772629737854004,0.0,0.0,2.292562961578369
31,15,all,True,all,38058,0.8703119577873087,0.0,0.5512935339183339,0.975875432773625,1.1185325347794386,0.03333333507180214,0.0,3.3333332538604736,0.9870430827140808,0.9917208552360535,0.40553969144821167,0.0,3.648453712463379
32,30,all,False,ol,25959,0.44492759620638533,0.0,1.3499445165576087,1.7313276322297986,0.9965447076573324,1.8666666746139529,0.0,3.3333332538604736,0.9131739139556885,1.0404399633407593,0.0,0.0,2.9808390140533447
33,30,all,False,nl,35430,0.45096493912941704,0.0,0.9804025376295238,0.8328328307325847,0.887877799076852,0.6666666865348816,0.0,3.3333332538604736,0.4543835520744324,0.836245596408844,0.0,0.0,2.8962578773498535
34,30,all,False,ul,22436,0.2321908998695236,2.4052110195720872e-272,0.49541204312271664,0.10596957414602454,0.34876251531758684,0.0,0.0,2.0,0.09794051200151443,0.44193798303604126,0.0,0.0,2.7193806171417236
35,30,all,False,all,83825,0.5361986430945327,0.0,1.0179882661831536,0.9165324731696871,1.0284485373560952,0.5333333611488342,0.0,3.3333332538604736,0.5010592341423035,0.8832294344902039,0.0,0.0,2.9808390140533447
36,30,all,True,ol,13000,0.7515914701773934,0.0,0.6648786898769645,1.9627846415673311,0.9783041219901739,2.4000000953674316,0.0,3.3333332538604736,1.802698016166687,0.7342725396156311,2.0324862003326416,0.0,2.9808390140533447
37,30,all,True,nl,15057,0.847208764226654,0.0,0.565582731873695,0.8529277774953443,0.9955457239813867,0.2666666805744171,0.0,3.3333332538604736,0.9827181696891785,0.996110200881958,1.2160522937774658,0.0,2.8962578773498535
38,30,all,True,ul,10863,0.9197866780228479,0.0,0.18196977569779205,0.05032372953886158,0.25766845021856705,0.0,0.0,1.9333332777023315,0.07902267575263977,0.385544091463089,0.0,0.0,2.7193806171417236
39,30,all,True,all,38920,0.8849215480760757,0.0,0.5297671788686519,0.9996248859224912,1.1363796394481072,0.03333333507180214,0.0,3.3333332538604736,1.0043752193450928,1.0283468961715698,0.4686579704284668,0.0,2.9808390140533447
40,60,all,False,ol,25959,0.4754152442288505,0.0,1.3635073878328576,1.7313276322297986,0.9965447076573324,1.8666666746139529,0.0,3.3333332538604736,0.8545225262641907,1.0409801006317139,0.0,0.0,2.876264810562134
41,60,all,False,nl,35430,0.429901721658495,0.0,1.004509238137198,0.8328328307325847,0.887877799076852,0.6666666865348816,0.0,3.3333332538604736,0.39270997047424316,0.7972705960273743,0.0,0.0,2.931586265563965
42,60,all,False,ul,22436,0.19771474652784599,1.500642374803065e-196,0.5022427960384741,0.10596957414602454,0.34876251531758684,0.0,0.0,2.0,0.09821406751871109,0.4367968440055847,0.0,0.0,2.552253246307373
43,60,all,False,all,83825,0.530903461998946,0.0,1.0342850059215984,0.9165324731696871,1.0284485373560952,0.5333333611488342,0.0,3.3333332538604736,0.45690178871154785,0.8604942560195923,0.0,0.0,2.931586265563965
44,60,all,True,ol,12183,0.762379253465912,0.0,0.6605981103352713,2.0183863017659442,0.964957406104637,2.4000000953674316,0.0,3.3333332538604736,1.804547905921936,0.7625135779380798,2.0057756900787354,0.0,2.876264810562134
45,60,all,True,nl,13115,0.849532444696632,0.0,0.5704147631314735,0.8560122119740725,1.0351875991528683,0.0,0.0,3.3333332538604736,0.950200080871582,1.0146193504333496,0.0,0.0,2.931586265563965
46,60,all,True,ul,9896,0.89381431294851,0.0,0.183842734813155,0.05202775589953099,0.26297622100309725,0.0,0.0,1.9333332777023315,0.07700604945421219,0.3738580346107483,0.0,0.0,2.5343055725097656
47,60,all,True,all,35194,0.8907693045976173,0.0,0.5308644866749337,1.0323199166572774,1.1659731649338019,0.03333333507180214,0.0,3.3333332538604736,1.0004185438156128,1.043426513671875,0.2318778932094574,0.0,2.931586265563965
