,windowSize,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
24,15,all,False,ol,25718,0.36177626476244085,0.0,1.4035985912458233,1.727026492377823,0.9973790202372158,1.8666666746139529,0.0,3.3333332538604736,0.9039713144302368,1.015122413635254,0.0,-0.08724704384803772,3.625149965286255
25,15,all,False,nl,34436,0.3956899639201158,0.0,1.009553417702803,0.8154508995928822,0.8790415309391807,0.6666666865348816,0.0,3.3333332538604736,0.44444984197616577,0.8272302150726318,0.0,-0.6194855570793152,3.6203970909118652
26,15,all,False,ul,22224,0.22741213723196665,1.3575760476656377e-258,0.48524754485503174,0.10302075976572926,0.3443855228931474,0.0,0.0,2.0,0.0921497568488121,0.42885878682136536,0.0,0.0,3.668330192565918
27,15,all,False,all,82378,0.49099220439488217,0.0,1.051011618759642,0.9078402956418814,1.0263469811699752,0.5333333611488342,0.0,3.3333332538604736,0.4928663969039917,0.868589460849762,0.0,-0.6194855570793152,3.668330192565918
28,15,all,True,ol,12789,0.705273568657355,0.0,0.6998766492060292,1.9172622571550837,0.9663672540870941,2.2666666507720947,0.0,3.3333332538604736,1.7747559547424316,0.694533109664917,1.994448184967041,-0.08724704384803772,3.625149965286255
29,15,all,True,nl,14132,0.8227339651432889,0.0,0.6016948768108353,0.8215539344561916,0.9799287539057053,0.0,0.0,3.3333332538604736,0.9600986838340759,0.9867019653320312,0.0,-0.6194855570793152,3.6203970909118652
30,15,all,True,ul,10571,0.9119872713286448,0.0,0.20323239081686348,0.04652350831281021,0.24141200572294988,0.0,0.0,2.0,0.08136582374572754,0.39418232440948486,0.0,0.0,3.668330192565918
31,15,all,True,all,37492,0.8658228936749661,0.0,0.5614230609259463,0.9767915079181154,1.1188097158973191,0.03333333507180214,0.0,3.3333332538604736,0.9902268648147583,1.0092192888259888,0.0,-0.6194855570793152,3.668330192565918
32,30,all,False,ol,25718,0.44958523651454785,0.0,1.348507101004808,1.727026492377823,0.9973790202372158,1.8666666746139529,0.0,3.3333332538604736,0.9287898540496826,1.070976972579956,0.0,0.0,3.591139316558838
33,30,all,False,nl,34436,0.46010863140582176,0.0,0.9612525969082664,0.8154508995928822,0.8790415309391807,0.6666666865348816,0.0,3.3333332538604736,0.4503448009490967,0.8305691480636597,0.0,0.0,3.317453384399414
34,30,all,False,ul,22224,0.23370443963926515,2.156610737707437e-273,0.4941752155036722,0.10302075976572926,0.3443855228931474,0.0,0.0,2.0,0.09826187789440155,0.44388896226882935,0.0,0.0,2.647307872772217
35,30,all,False,all,82378,0.542825811548864,0.0,1.0098800641987362,0.9078402956418814,1.0263469811699752,0.5333333611488342,0.0,3.3333332538604736,0.5047277808189392,0.8953008055686951,0.0,0.0,3.591139316558838
36,30,all,True,ol,12784,0.7515226971374858,0.0,0.6549189464495084,1.963469988626844,0.9758395201265249,2.4000000953674316,0.0,3.3333332538604736,1.848419427871704,0.7686424255371094,2.081068515777588,0.0,3.591139316558838
37,30,all,True,nl,14799,0.8305722003814326,0.0,0.587960797318681,0.8515710663753987,0.9957289240694275,0.13333334028720856,0.0,3.3333332538604736,0.9608551263809204,0.9890393614768982,0.9487361907958984,0.0,3.317453384399414
38,30,all,True,ul,10683,0.913873601777938,0.0,0.184084808383417,0.0508596218803687,0.25940726990182034,0.0,0.0,1.9333332777023315,0.07862237095832825,0.3854714632034302,0.0,0.0,2.647307872772217
39,30,all,True,all,38266,0.8829492640005221,0.0,0.5352103104191962,0.9994965213621251,1.1360046041708274,0.03333333507180214,0.0,3.3333332538604736,1.011075496673584,1.0464810132980347,0.20477648079395294,0.0,3.591139316558838
40,60,all,False,ol,25718,0.4713896456842026,0.0,1.3649802923116638,1.727026492377823,0.9973790202372158,1.8666666746139529,0.0,3.3333332538604736,0.881481945514679,1.082122802734375,0.0,-1.7894097566604614,3.04579496383667
41,60,all,False,nl,34436,0.41645975952384245,0.0,1.0071157374105741,0.8154508995928822,0.8790415309391807,0.6666666865348816,0.0,3.3333332538604736,0.4042482078075409,0.8205069899559021,0.0,-1.9752808809280396,2.977047920227051
42,60,all,False,ul,22224,0.20427299422179265,5.529227207373742e-208,0.5143963025902074,0.10302075976572926,0.3443855228931474,0.0,0.0,2.0,0.10387952625751495,0.458871990442276,0.0,-1.0001329183578491,2.7096850872039795
43,60,all,False,all,82378,0.5250518146215117,0.0,1.0378112479054296,0.9078402956418814,1.0263469811699752,0.5333333611488342,0.0,3.3333332538604736,0.4722045063972473,0.891423225402832,0.0,-1.9752808809280396,3.04579496383667
44,60,all,True,ol,11995,0.7495283796707364,0.0,0.6586333401147735,2.0179741816950023,0.9629509578111173,2.4000000953674316,0.0,3.3333332538604736,1.8718886375427246,0.7999800443649292,2.1618704795837402,-1.7894097566604614,3.04579496383667
45,60,all,True,nl,12879,0.8156024661635837,0.0,0.6355376876594812,0.8534513673499158,1.034923970693746,0.0,0.0,3.3333332538604736,0.9527321457862854,1.0324106216430664,0.0,-1.9752808809280396,2.977047920227051
46,60,all,True,ul,9730,0.9001226613638671,0.0,0.19586744520942834,0.052572799480892524,0.2647586207819764,0.0,0.0,1.9333332777023315,0.08215390890836716,0.39383387565612793,0.0,0.0,2.7096850872039795
47,60,all,True,all,34604,0.879108134402892,0.0,0.5581082558310284,1.0319250320332969,1.1654811073851057,0.03333333507180214,0.0,3.3333332538604736,1.0265547037124634,1.078268051147461,0.0,-1.9752808809280396,3.04579496383667
