,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
81,11,False,nl,1492,0.018312044588320163,0.47969383184554304,1.7509504585475155,0.4691689008042895,1.287072704137281,0.0,0.0,4.0,0.45767584443092346,1.2108745574951172,0.0,0.0,4.465943813323975
82,11,False,ul,1851,0.03961060548872051,0.08843820092073322,0.9312272924637618,0.24635332252836303,0.6572797620009021,0.0,0.0,2.0,0.1455073058605194,0.6784733533859253,0.0,0.0,4.080722808837891
83,11,False,all,4880,0.06593760823944982,4.025903755634135e-06,1.8147966292664561,0.5262295081967213,1.2810602216868194,0.0,0.0,4.0,0.6002215147018433,1.3705617189407349,0.0,0.0,4.465943813323975
84,11,True,ol,877,0.9989626414153501,0.0,0.07959412540373657,0.4880273660205245,1.3091748371005176,0.0,0.0,4.0,0.46873778104782104,1.2587347030639648,0.0,0.0,4.003564834594727
85,11,True,nl,1172,0.9993798150764914,0.0,0.020756257290582565,0.07849829351535836,0.5548253707038009,0.0,0.0,4.0,0.07742178440093994,0.5475561022758484,0.0,0.0,4.098015785217285
86,11,True,ul,1570,0.9859633648606314,0.0,0.12245835585415411,0.02038216560509554,0.20087035255467026,0.0,0.0,2.0,0.03154388815164566,0.31529709696769714,0.0,0.0,4.064380645751953
87,11,True,all,3619,0.9927954233979339,0.0,0.0904453269513203,0.1525283227410887,0.7544295583484166,0.0,0.0,4.0,0.1523474156856537,0.7460451722145081,0.0,0.0,4.098015785217285
88,12,False,ol,1537,-0.018825867473908724,0.46080294300443414,2.4601546802766348,0.9186727391021471,1.6824777427470319,0.0,0.0,4.0,1.2206920385360718,1.7379071712493896,0.0,0.0,4.227510929107666
89,12,False,nl,1475,0.04797056043088107,0.06549814951901833,1.7180712460900245,0.46915254237288134,1.2870532473353955,0.0,0.0,4.0,0.46876001358032227,1.2015101909637451,0.0,0.0,4.063919544219971
90,12,False,ul,1851,0.11363285079668747,9.513910676601743e-07,0.9874207067474617,0.24635332252836303,0.6572797620009021,0.0,0.0,2.0,0.22031593322753906,0.8148800134658813,0.0,0.0,4.552337646484375
91,12,False,all,4863,0.08545979964067049,2.3878937789002187e-09,1.7830664564994727,0.5264240180958256,1.2810289883950754,0.0,0.0,4.0,0.6118505597114563,1.3516432046890259,0.0,0.0,4.552337646484375
92,12,True,ol,894,0.9903957135289064,0.0,0.21439229763900494,0.5055928411633109,1.3291904467071882,0.0,0.0,4.0,0.4583362340927124,1.2166390419006348,0.0,0.0,4.183804512023926
93,12,True,nl,1159,0.9946282735602586,0.0,0.07342351328130223,0.1000862812769629,0.6247622439040313,0.0,0.0,4.0,0.09357213228940964,0.5872539281845093,0.0,0.0,4.063919544219971
94,12,True,ul,1571,0.9799463645715977,0.0,0.13604017330808751,0.050922978994271166,0.31504413690607114,0.0,0.0,2.0,0.0678294226527214,0.42822638154029846,0.0,0.0,4.552337646484375
95,12,True,all,3624,0.9838468100561858,0.0,0.1452090252788019,0.17880794701986755,0.7994431785854044,0.0,0.0,4.0,0.17239589989185333,0.762781023979187,0.0,0.0,4.552337646484375
