,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,74328,0.3425590257374064,1.3926284737119694,0.8932084956686226,1.0225979941609844,0.5233281850814819,1.2881733179092407
1,True,20104,0.8318227929999013,1.3780110889632495,0.9546856488206065,1.1108572379094652,1.7630327939987183,1.854266881942749
