,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,44669,-0.010762845094980461,0.02292188844111059,2.178788995926902,0.9502787167834517,1.702376347216503,0.8621497750282288,1.3387352228164673
1,False,nl,38128,0.007835199071729596,0.126040236150961,1.5925631194198764,0.4690516156105749,1.2869331934235781,0.3419519364833832,0.9396035075187683
2,False,ul,54104,0.10220185999410078,1.4731657246538575e-125,0.8848369408366307,0.2458598255212184,0.6567134818450988,0.1577049195766449,0.6573691964149475
3,False,all,136901,0.07650902225586456,8.431641714650285e-177,1.6014716903716686,0.5378631273694129,1.2914432067546135,0.43887025117874146,1.0458282232284546
4,True,ol,4080,0.9747512262396796,0.0,0.9912732271412398,2.996078431372549,1.734309014724424,2.175297260284424,1.2918086051940918
5,True,nl,1883,0.9881368879336604,0.0,0.6416092569696947,1.1917153478491769,1.8293922272430871,0.8598921895027161,1.3358607292175293
6,True,ul,2907,0.9812576801788799,0.0,0.46181400798641514,0.5627794977640179,0.8993543419723482,0.7713977098464966,1.2562839984893799
7,True,all,8870,0.9504809081207668,0.0,0.780558789057436,1.8155580608793687,1.896601511349224,1.4359462261199951,1.4595544338226318
