,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
0,False,low,23398,0.013398281549824692,0.04041931712033026,2.3429017155150773,1.077698948628088,1.6417383678358743,0.0,0.0,4.0,1.0748528242111206,1.6936300992965698,0.0,0.0,4.178688049316406
1,False,high,26143,0.06423636955040485,2.572362759633729e-25,2.0017305580844016,0.9579619783498451,1.348570955553681,0.0,0.0,4.0,0.8529669046401978,1.5647213459014893,0.0,0.0,4.171756267547607
2,False,both,49541,0.03926429870718354,2.27962190815324e-18,2.1695602630009367,1.0145132314648473,1.4954130426321883,0.0,0.0,4.0,0.957762598991394,1.6306445598602295,0.0,0.0,4.178688049316406
3,True,low,4432,0.9247531255009847,0.0,0.7365890086473191,1.6999097472924187,1.80932701626385,2.0,0.0,4.0,1.875083088874817,1.867467999458313,2.5792808532714844,0.0,4.148959159851074
4,True,high,5242,0.889777172973356,0.0,1.0481107378660515,1.2789011827546737,1.438172994648349,0.0,0.0,4.0,1.844279408454895,1.8696156740188599,0.0,0.0,4.121744632720947
5,True,both,9674,0.8953407892172707,0.0,0.9185997098608615,1.47178002894356,1.632343015442604,1.0,0.0,4.0,1.8583914041519165,1.8686949014663696,0.6060220003128052,0.0,4.148959159851074
