,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,6635,,,3.4591384310576196,4.0,0.0,1.0081312656402588,1.7361911535263062
1,False,nl,6651,,,1.999991390970936,2.0,0.0,0.49194177985191345,1.313668966293335
2,False,ul,46593,,,1.4694145340805425,0.0,0.0,0.5400233864784241,1.3665847778320312
3,True,ol,1673,,,0.0027526472784022973,4.0,0.0,3.9981770515441895,0.0020627190824598074
4,True,nl,818,,,1.999930000573223,2.0,0.0,3.9998836517333984,0.01361306756734848
5,True,ul,2491,,,0.0,0.0,0.0,0.0,0.0
