,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,154818,0.07803338983884812,1.5718390781654474,0.5072407601183325,1.2551033497403894,0.44166097044944763,1.0469844341278076
1,True,9698,0.9529709028789259,0.7450139238692209,1.7923283151165188,1.8818950824981433,1.4522430896759033,1.4555883407592773
