,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,56700,0.033959862478062416,2.1734345703149494,0.9906878306878307,1.4942988846005922,0.9679785966873169,1.6296534538269043
1,True,10734,0.9002161159415183,0.8871241959843069,1.4864915222656978,1.6459927362617357,1.852166771888733,1.8553258180618286
