,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,18901,0.008213058124491347,0.258862800681553,2.493685275847522,1.003968044018835,1.7343357064491103,1.1306852102279663,1.8016142845153809
1,False,nl,14931,0.04599314756767888,1.8819055089881335e-08,1.8186690200565165,0.5065970129261268,1.330318577709427,0.4817902445793152,1.3025306463241577
2,False,ul,26034,0.14387836071977303,1.9462085286278584e-120,1.2377081229324576,0.5109472228624107,0.8722541952745263,0.25309866666793823,0.9742375612258911
3,False,all,59866,0.08791953596255067,4.958872549847354e-103,1.858607446827259,0.6655196605752848,1.3322048442930905,0.587209165096283,1.4160641431808472
4,True,ol,2000,0.9999951866497252,0.0,0.005811662817796256,2.742,1.8572657321988149,2.7426159381866455,1.8576918840408325
5,True,nl,1025,0.999997007348018,0.0,0.004571734970580136,1.1785365853658536,1.823512505692683,1.1790739297866821,1.8243494033813477
6,True,ul,1957,0.9999934968677443,0.0,1.2953396228919927,0.8359734287174246,0.9864559209175452,1.6734224557876587,1.974665880203247
7,True,all,4982,0.9291809773782382,0.0,0.8118636281480439,1.6716178241670012,1.7987219893383157,2.0009374618530273,2.0009469985961914
