,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
0,all,True,ol,26901.0,0.9959312574436461,0.0,0.13057316012456413,0.45931088143134474,1.254068002860776,0.0,0.0,4.0,0.4300795445839564,1.1775086005528768,0.0,0.0,4.076009718577067
1,all,True,nl,28187.0,0.9956744416852948,0.0,0.059643152360441314,0.08749334372885983,0.5305941315142529,0.0,0.0,4.0,0.0815144743703838,0.49297343300921576,0.0,0.0,3.967490519796099
2,all,True,ul,44172.0,0.9883136955567586,0.0,0.15807067114667267,0.03704159287090476,0.25636764801975676,0.0,0.0,2.0,0.05820100097168636,0.4043868149497679,0.0,0.0,3.788656975541796
3,all,True,all,103213.0,0.9841207443746629,0.0,0.13069487595301663,0.15784654062005027,0.7443642380552199,0.0,0.0,4.0,0.15770255625247956,0.730525999267896,0.0,0.0,4.110582184791565
4,all,False,ol,44669.0,-0.00957898974845717,0.3779145760543726,2.4266848608676015,0.9525251565242357,1.703133137293391,0.0,0.0,4.0,1.0993115603923798,1.6790573954582215,0.0,0.0,4.148486018180847
5,all,False,nl,38128.0,0.007891787114540248,0.21397442540831435,1.7450811553052958,0.4697538116002079,1.2871762302362042,0.0,0.0,4.0,0.44712671389182407,1.1534477611382803,0.0,0.0,4.131384404500325
6,all,False,ul,54104.0,0.09371462079043119,0.07663664232309038,0.9536431340236837,0.2382833318755164,0.640454792313313,0.0,0.0,2.0,0.1876796204596758,0.7375526338815689,0.0,0.0,4.0443588097890215
7,all,False,all,136901.0,0.07660875514585185,0.010513973648428087,1.7748904653039215,0.5366232324858534,1.290660750107357,0.0,0.0,4.0,0.5597913021842639,1.300153479973475,0.0,0.0,4.219708339373271
