,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,56700,0.03254783706724185,2.1331877722670494,0.9906878306878307,1.4942988846005922,0.9164432287216187,1.5699560642242432
1,True,10734,0.8836513175730463,0.8797698873334072,1.4864915222656978,1.6459927362617357,1.744795799255371,1.791387915611267
