,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,74328,0.33206591937000673,1.36928010808546,0.8932084956686226,1.0225979941609844,0.42832162976264954,1.1930389404296875
1,True,20104,0.7413434758466473,1.3476159539636043,0.9546856488206065,1.1108572379094652,1.487964391708374,1.81139075756073
