,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,26199,0.21966996444523118,1.008048615844128e-283,1.8616633594530017,1.7294095452439648,0.9954907898602496,1.065891981124878,1.6617157459259033
1,False,nl,35711,0.2842785713907832,0.0,1.389920739416636,0.8278439099777617,0.8860525720971171,0.5855324864387512,1.3249757289886475
2,False,ul,23618,0.1963232462700391,7.223261838676641e-204,0.7401680080961345,0.10427357801057582,0.3467781287426833,0.16156235337257385,0.7230207324028015
3,False,all,85528,0.344228465594183,0.0,1.4211112590100567,0.9042029266499423,1.0258187175842226,0.6155999302864075,1.3574328422546387
4,True,ol,8503,0.6817299426727406,0.0,1.5834528026868755,1.881626119314713,0.9829606293059735,3.1710805892944336,1.2423644065856934
5,True,nl,10073,0.8139775235153013,0.0,1.4943350561131243,0.8233561796197869,0.9823649215710182,1.7834852933883667,1.7923694849014282
6,True,ul,7580,0.8657263298134859,0.0,0.5965384050442666,0.0641424808651209,0.27726110981550367,0.2066434919834137,0.8024317622184753
7,True,all,26156,0.8512775398229256,0.0,1.3334910102282824,0.9473670933935133,1.1062421728597533,1.7776074409484863,1.8088767528533936
