,windowSize,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
0,1,all,False,ol,25718,0.14691127023303693,4.863274865447408e-124,1.791318962054105,1.727026492377823,0.9973790202372158,1.8666666746139529,0.0,3.3333332538604736,0.3566092848777771,0.744426965713501,0.0,0.0,3.7648847103118896
1,1,all,False,nl,34436,0.197621376255052,2.9112158686293536e-300,1.1328757169370909,0.8154508995928822,0.8790415309391807,0.6666666865348816,0.0,3.3333332538604736,0.21644634008407593,0.6004077196121216,0.0,0.0,3.66546630859375
2,1,all,False,ul,22224,0.14169044175967532,5.176735014538906e-100,0.4709589623354395,0.10302075976572926,0.3443855228931474,0.0,0.0,2.0,0.07887072116136551,0.3728313148021698,0.0,0.0,2.354752540588379
3,1,all,False,all,82378,0.23674582194153732,0.0,1.264164583710165,0.9078402956418814,1.0263469811699752,0.5333333611488342,0.0,3.3333332538604736,0.2230892777442932,0.6102447509765625,0.0,0.0,3.7648847103118896
4,1,all,True,ol,5339,0.6945620383127058,0.0,0.7515777667466067,1.8384591621737687,1.0089892517043262,2.133333444595337,0.0,3.3333332538604736,1.6481618881225586,0.6592690348625183,1.8761332035064697,0.0,3.7648847103118896
5,1,all,True,nl,6441,0.816237078771873,0.0,0.5961396094096105,0.8025047994318392,0.9659921175659046,0.13333334028720856,0.0,3.3333332538604736,0.9448864459991455,0.9423213601112366,1.5444598197937012,0.0,3.4356377124786377
6,1,all,True,ul,4722,0.8682878330405202,0.0,0.2824134144530464,0.06857263968530877,0.27629303923887355,0.0,0.0,2.0,0.13588286936283112,0.4774765968322754,0.0,0.0,2.334662914276123
7,1,all,True,all,16502,0.844944554737387,0.0,0.5867620526824399,0.9276613067858596,1.0959626087616414,0.03333333507180214,0.0,3.3333332538604736,0.9409277439117432,0.9485411643981934,0.5056030750274658,0.0,3.7648847103118896
8,5,all,False,ol,25718,0.21631925843767097,5.5555122645119305e-270,1.654597088587089,1.727026492377823,0.9973790202372158,1.8666666746139529,0.0,3.3333332538604736,0.5639920234680176,0.8766807317733765,0.0,0.0,2.523512363433838
9,5,all,False,nl,34436,0.27258749909048385,0.0,1.0894539355107444,0.8154508995928822,0.8790415309391807,0.6666666865348816,0.0,3.3333332538604736,0.3035787343978882,0.6974350214004517,0.0,0.0,2.449162721633911
10,5,all,False,ul,22224,0.18216389056611804,4.2109486890222405e-165,0.47715420286338633,0.10302075976572926,0.3443855228931474,0.0,0.0,2.0,0.08594652265310287,0.3984709084033966,0.0,0.0,2.4016194343566895
11,5,all,False,all,82378,0.33726591582502785,0.0,1.1883910739551196,0.9078402956418814,1.0263469811699752,0.5333333611488342,0.0,3.3333332538604736,0.32616546750068665,0.7207993865013123,0.0,0.0,2.523512363433838
12,5,all,True,ol,8321,0.6971346589010595,0.0,0.7324239681664647,1.8756880449446087,0.9833317259455899,2.133333444595337,0.0,3.3333332538604736,1.681784987449646,0.6426719427108765,1.8974783420562744,0.0,2.523512363433838
13,5,all,True,nl,9461,0.8199567113502575,0.0,0.5952874634671852,0.7967515895090979,0.9675588068053899,0.0,0.0,3.3333332538604736,0.944152295589447,0.9542427659034729,0.0,0.0,2.449162721633911
14,5,all,True,ul,7144,0.8815526441473871,0.0,0.2607574275670178,0.05566442784022077,0.25147372938073087,0.0,0.0,2.0,0.11257679760456085,0.44676876068115234,0.0,0.0,2.357095956802368
15,5,all,True,all,24926,0.8528634468010113,0.0,0.5771247750611131,0.9445291536074862,1.1047323960506352,0.03333333507180214,0.0,3.3333332538604736,0.9520583152770996,0.9594161510467529,0.5654484629631042,0.0,2.523512363433838
16,10,all,False,ol,25718,0.31485543023397233,0.0,1.4878763607396122,1.727026492377823,0.9973790202372158,1.8666666746139529,0.0,3.3333332538604736,0.7868530750274658,0.9725893139839172,0.0,0.0,2.650731086730957
17,10,all,False,nl,34436,0.34647458398162556,0.0,1.041610453932567,0.8154508995928822,0.8790415309391807,0.6666666865348816,0.0,3.3333332538604736,0.3927704989910126,0.7803173065185547,0.0,0.0,2.5773966312408447
18,10,all,False,ul,22224,0.2183529164761834,4.5290636771838665e-238,0.4679423405907096,0.10302075976572926,0.3443855228931474,0.0,0.0,2.0,0.08525877445936203,0.4003250002861023,0.0,0.0,2.4711949825286865
19,10,all,False,all,82378,0.4423640026844802,0.0,1.0971508990885235,0.9078402956418814,1.0263469811699752,0.5333333611488342,0.0,3.3333332538604736,0.43284037709236145,0.8157650828361511,0.0,0.0,2.650731086730957
20,10,all,True,ol,11334,0.7062899163419327,0.0,0.7063794676390869,1.910093551130549,0.9682328942364172,2.133333444595337,0.0,3.3333332538604736,1.7411385774612427,0.6592290997505188,1.9360747337341309,0.0,2.650731086730957
21,10,all,True,nl,12466,0.8241933549457888,0.0,0.5936246369126694,0.8051821086684219,0.9742795902560342,0.0,0.0,3.3333332538604736,0.9463996887207031,0.9704093933105469,0.0,0.0,2.5773966312408447
22,10,all,True,ul,9420,0.9020366351438756,0.0,0.21489697030953844,0.048711961026910514,0.24143720810188693,0.0,0.0,2.0,0.08888112753629684,0.4013761281967163,0.0,0.0,2.3599071502685547
23,10,all,True,all,33220,0.8642396412449439,0.0,0.5617570142271208,0.967648017701616,1.1157840193702768,0.03333333507180214,0.0,3.3333332538604736,0.9743871688842773,0.9851676225662231,0.31173110008239746,0.0,2.650731086730957
