,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,16121,,,3.559324840471936,4.0,0.0,0.6196231842041016,1.1143813133239746
1,False,nl,7863,,,1.8798134472795034,2.0,0.0,0.317920982837677,0.8392311334609985
2,False,ul,133118,,,0.9764357904566004,0.0,0.0,0.3631390929222107,0.9063977599143982
3,True,ol,3841,,,1.4207904257599235,4.0,0.0,2.6006102561950684,0.2456711381673813
4,True,nl,998,,,0.571072949349973,2.0,0.0,2.504822254180908,0.2669808566570282
5,True,ul,4839,,,0.0,0.0,0.0,0.0,0.0
