,filtered,condition,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
0,False,ol,7657,,,3.3583222775137425,4.0,0.0,1.1051534414291382,1.7024075984954834
1,False,nl,9816,,,1.9375174028572564,2.0,0.0,0.9694294929504395,1.6407004594802856
2,False,ul,32074,,,1.8517573070413975,0.0,0.0,0.9188264012336731,1.607719898223877
3,True,ol,2282,,,0.3961700268193785,4.0,0.0,3.7082200050354004,0.2679840624332428
4,True,nl,2555,,,1.7477976866910192,2.0,0.0,3.724430799484253,0.28484365344047546
5,True,ul,4837,,,0.0,0.0,0.0,0.0,0.0
