time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.13333333333333333,0.112,0.31536645351083237,102.83333333333333,42.19485224000145,89.0419081632653,318.32676877771877
31.0,0.2,0.12366666666666666,0.3292008842974487,100.83333333333333,42.752062978163856,107.54205857898715,386.7803295364165
32.0,0.16666666666666666,0.12333333333333334,0.3288194371113457,100.83333333333333,42.752062978163856,108.134619425548,386.7046174504083
33.0,0.2,0.12266666666666666,0.32805419606454594,98.86666666666666,43.18003653953474,109.38593499622071,386.62400986232666
34.0,0.2,0.12333333333333334,0.3288194371113457,97.56666666666666,43.11123854505794,111.09945162509449,388.3056100898496
35.0,0.2,0.14933333333333335,0.35641673486087727,98.86666666666666,41.834382456964214,145.6760291005291,485.19425164984233
36.0,0.13333333333333333,0.16033333333333333,0.3669149159622099,99.36666666666666,41.10351431312034,173.35748488284202,595.963001941251
37.0,0.13333333333333333,0.15966666666666668,0.3662966314644761,99.36666666666666,41.10351431312034,173.57249130763415,595.9447684369109
38.0,0.13333333333333333,0.159,0.36567608617463626,99.36666666666666,41.103514313120336,173.18902645502646,596.0124850633482
39.0,0.1,0.161,0.36753095107759287,96.43333333333334,42.637763647837915,174.34242328042328,596.0605592361478
40.0,0.06666666666666667,0.16,0.36660605559646714,96.43333333333334,42.637763647837915,175.15469614512472,595.8999852376364
41.0,0.13333333333333333,0.162,0.368450810828257,94.06666666666666,43.230339140726414,176.84585109599396,595.8866127478437
