time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,120.0,0.0,11.063701436130007,9.120175338867725
31.0,0.03333333333333333,0.0,0.0,120.0,0.0,11.083385487528345,9.134631654430983
32.0,0.0,0.0,0.0,120.0,0.0,11.070201814058956,9.11633211531211
33.0,0.03333333333333333,0.0,0.0,120.0,0.0,11.063324640967497,9.108739252409194
34.0,0.0,0.0,0.0,120.0,0.0,10.951169312169313,8.964374391562657
35.0,0.03333333333333333,0.0,0.0,120.0,0.0,10.950121315192744,8.956094184350032
36.0,0.0,0.0,0.0,120.0,0.0,10.966577097505668,8.956453094433853
37.0,0.0,0.0,0.0,120.0,0.0,10.957979591836734,8.93449691035571
38.0,0.0,0.0,0.0,120.0,0.0,10.952704081632653,8.924071959437825
39.0,0.0,0.0,0.0,120.0,0.0,10.964937263794406,8.92834613513825
40.0,0.0,0.0,0.0,120.0,0.0,10.969068027210884,8.924622604912722
41.0,0.0,0.0,0.0,120.0,0.0,10.834637944066516,8.769798035442172
42.0,0.03333333333333333,0.0,0.0,120.0,0.0,10.799268329554044,8.735999925752838
43.0,0.0,0.0,0.0,120.0,0.0,10.722628495842782,8.634561120086659
44.0,0.03333333333333333,0.0,0.0,120.0,0.0,10.590630385487529,8.495498855092007
45.0,0.0,0.0,0.0,120.0,0.0,10.605263416477703,8.50197064427592
46.0,0.0,0.0,0.0,120.0,0.0,10.567359032501889,8.45543627910692
