time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.03333333333333333,0.005333333333333333,0.07283466817998754,121.0,5.385164807134504,14.858103552532125,25.72093939374903
31.0,0.03333333333333333,0.005333333333333333,0.07283466817998754,121.0,5.385164807134504,14.920072562358277,25.724579805363874
32.0,0.06666666666666667,0.005333333333333333,0.07283466817998754,121.0,5.385164807134504,14.919625094482237,25.717414194669757
33.0,0.03333333333333333,0.005333333333333333,0.07283466817998754,121.0,5.385164807134504,14.982063114134542,25.72261141816406
34.0,0.06666666666666667,0.005333333333333333,0.07283466817998754,121.0,5.385164807134504,15.223022675736962,25.914506784207223
35.0,0.03333333333333333,0.005333333333333333,0.07283466817998754,121.0,5.385164807134504,16.505267195767196,29.70260270993398
36.0,0.03333333333333333,0.005333333333333333,0.07283466817998756,121.0,5.385164807134504,17.005538170823886,30.803958004436623
37.0,0.03333333333333333,0.005333333333333333,0.07283466817998756,121.0,5.385164807134504,18.168860544217686,33.31489077543087
38.0,0.03333333333333333,0.005333333333333333,0.07283466817998756,121.0,5.385164807134504,18.72412396069539,34.63697713868624
39.0,0.03333333333333333,0.005333333333333333,0.07283466817998756,121.0,5.385164807134504,19.099901738473168,34.87242486354169
40.0,0.03333333333333333,0.005333333333333333,0.07283466817998756,121.0,5.385164807134504,19.556602418745275,35.31009929882275
41.0,0.06666666666666667,0.005,0.07053367989832943,121.0,5.385164807134504,19.863054799697657,35.45595015158877
