time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,120.0,0.0,9.454137944066515,6.429442418763419
31.0,0.0,0.0,0.0,120.0,0.0,9.45916439909297,6.3898215775621425
32.0,0.0,0.0,0.0,120.0,0.0,9.459216553287982,6.385064697021718
33.0,0.0,0.0,0.0,120.0,0.0,9.467552154195012,6.390205551755719
34.0,0.0,0.0,0.0,120.0,0.0,9.484320861678004,6.396826854727919
35.0,0.0,0.0,0.0,120.0,0.0,9.473216931216932,6.388440966378855
36.0,0.0,0.0,0.0,120.0,0.0,9.478051398337113,6.393142771338109
37.0,0.0,0.0,0.0,120.0,0.0,9.469859032501889,6.396115177815615
38.0,0.0,0.0,0.0,120.0,0.0,9.442168556311413,6.35358382381212
39.0,0.0,0.0,0.0,120.0,0.0,9.407626228269086,6.3007299127950915
40.0,0.0,0.0,0.0,120.0,0.0,9.382085411942555,6.273259950408816
41.0,0.0,0.0,0.0,120.0,0.0,9.382054421768707,6.257139023946161
42.0,0.0,0.0,0.0,120.0,0.0,9.363768707482993,6.244560807166099
43.0,0.0,0.0,0.0,120.0,0.0,9.353143613000755,6.235620806084508
44.0,0.0,0.0,0.0,120.0,0.0,9.341716175359032,6.221481913367196
45.0,0.0,0.0,0.0,120.0,0.0,9.328695389266818,6.209006558225891
46.0,0.0,0.0,0.0,120.0,0.0,9.322161375661375,6.204970716652675
47.0,0.0,0.0,0.0,120.0,0.0,9.315345804988661,6.1954707075270985
