time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.16666666666666666,0.058333333333333334,0.2343726851737539,97.13333333333334,35.955280866963385,38.60866099773243,162.8707414790575
31.0,0.2,0.05633333333333333,0.2305642836366658,97.13333333333334,35.955280866963385,38.686628117913834,162.85748591080096
32.0,0.16666666666666666,0.056,0.2299217258111986,97.13333333333334,35.955280866963385,38.74902721088436,162.84683855651556
33.0,0.2,0.05433333333333333,0.2266742645785406,97.13333333333334,35.95528086696338,38.874269463340895,162.83128494951407
34.0,0.2,0.052333333333333336,0.22269835103914792,97.13333333333334,35.955280866963385,39.18917044595616,162.83275658315748
35.0,0.23333333333333334,0.07733333333333334,0.26711961532034456,98.43333333333334,34.43029996319456,72.37357974300832,339.18284950133835
36.0,0.2,0.08766666666666667,0.28280951579149916,98.9,33.59796620828906,99.61054157218443,489.74688592418363
37.0,0.13333333333333333,0.088,0.2832948993540124,95.9,35.54185326250354,99.83418480725624,489.75668913952484
38.0,0.1,0.08766666666666667,0.28280951579149916,99.16666666666667,33.013212843075756,99.2253851095994,489.8129996835888
39.0,0.06666666666666667,0.089,0.28474374444401757,96.63333333333334,34.211580235677836,100.06871882086168,490.0534124994588
40.0,0.06666666666666667,0.08833333333333333,0.2837790611647652,94.0,35.333647797342785,100.16221239606953,490.01325107499775
41.0,0.06666666666666667,0.089,0.28474374444401757,97.23333333333333,33.053172649871634,100.26634202569917,490.0164047026232
