time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.7666666666666667,0.03233333333333333,0.17688382879418033,119.96666666666667,28.948786196008673,61.434433106575966,358.6787154103729
31.0,0.6,0.015,0.12155245781143217,119.26666666666667,28.68441311157605,23.36077059712774,49.6795819632129
32.0,0.4666666666666667,0.01,0.099498743710662,120.0,28.411265371327623,19.83584845049131,39.513821209185586
33.0,0.36666666666666664,0.008,0.08908422980528034,120.0,28.411265371327623,19.41514814814815,39.20560557853962
34.0,0.3,0.004333333333333333,0.06568527655080365,117.86666666666666,25.80921454743549,17.784678760393046,35.334716862470046
35.0,0.3,0.004333333333333333,0.06568527655080365,120.73333333333333,20.581437159624095,15.898328420256991,24.592219313399777
36.0,0.06666666666666667,0.003,0.05469003565550127,117.73333333333333,12.206373562838213,14.410492819349962,20.380278030652907
37.0,0.13333333333333333,0.002,0.044676615807377355,120.0,0.0,13.126775132275132,14.111476772658923
38.0,0.06666666666666667,0.0016666666666666668,0.04079079416840139,120.0,0.0,13.02376530612245,14.042577815721831
39.0,0.06666666666666667,0.0023333333333333335,0.04824820088758635,120.0,0.0,12.399985260770976,12.379072349619825
40.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,12.245549130763417,11.989913633658812
41.0,0.1,0.002,0.044676615807377355,120.0,0.0,12.292294784580498,12.033133799422124
42.0,0.03333333333333333,0.002,0.044676615807377355,120.0,0.0,12.38857671957672,12.123831711097138
