time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.03333333333333333,0.017333333333333333,0.13051011029375803,131.16666666666666,56.187829840831384,65.59498072562359,589.2425107985154
31.0,0.03333333333333333,0.017333333333333333,0.13051011029375803,131.16666666666666,56.18782984083138,65.60001851851852,589.2420494147121
32.0,0.1,0.017,0.12927103310486848,131.16666666666666,56.187829840831384,65.57315192743764,589.2441522667979
33.0,0.03333333333333333,0.016666666666666666,0.12801909579781015,131.16666666666666,56.187829840831384,65.57972864701436,589.243557581801
34.0,0.1,0.016666666666666666,0.12801909579781012,131.16666666666666,56.187829840831384,65.58004988662131,589.243493260758
35.0,0.03333333333333333,0.016666666666666666,0.12801909579781015,131.16666666666666,56.18782984083138,65.5899663643235,589.2425510294188
36.0,0.03333333333333333,0.016666666666666666,0.12801909579781012,131.16666666666666,56.187829840831384,65.59837944066516,589.2416927558057
37.0,0.0,0.01,0.099498743710662,120.73333333333333,3.9491208585653026,37.49990022675737,340.988012561287
38.0,0.0,0.0,0.0,120.0,0.0,10.36334051398337,7.069735522116944
39.0,0.0,0.0,0.0,120.0,0.0,10.218193499622071,6.779547968667149
40.0,0.0,0.0,0.0,120.0,0.0,10.209121693121693,6.731122575453547
41.0,0.0,0.0,0.0,120.0,0.0,10.215907029478458,6.735927170215879
42.0,0.0,0.0,0.0,120.0,0.0,10.244501889644747,6.750354152504652
43.0,0.0,0.0,0.0,120.0,0.0,10.261127362055934,6.759919012501955
