time,syllablesPerSecond,meanVoiceActivity,stDevVoiceActivity,meanPitch,stDevPitch,meanIntensity,stDevIntensity
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,120.0,0.0,10.375048752834466,7.854954721616868
31.0,0.0,0.0,0.0,120.0,0.0,10.399334467120182,7.873578099996757
32.0,0.0,0.0,0.0,120.0,0.0,11.173623960695389,12.479490174484573
33.0,0.0,0.0,0.0,120.0,0.0,12.285921768707484,17.708581259268122
34.0,0.0,0.0,0.0,120.0,0.0,12.593442554799697,18.107365578102485
35.0,0.0,0.0,0.0,120.0,0.0,14.08465230536659,24.069864822349608
36.0,0.0,0.0,0.0,120.0,0.0,14.2137649281935,24.13688258354361
37.0,0.0,0.0,0.0,120.0,0.0,14.631340513983371,24.518291143071455
38.0,0.0,0.0,0.0,120.0,0.0,14.964326908541194,24.97557664354742
39.0,0.0,0.0,0.0,120.0,0.0,15.264556689342404,25.263415677629162
40.0,0.0,0.0,0.0,120.0,0.0,15.843075963718821,26.70966956654496
41.0,0.0,0.0,0.0,120.0,0.0,16.003026077097505,26.78593806799078
42.0,0.0,0.0,0.0,120.0,0.0,15.739469765684051,26.56691709151768
43.0,0.0,0.0,0.0,120.0,0.0,15.766780423280423,26.583631691275066
44.0,0.0,0.0,0.0,120.0,0.0,15.776137188208617,26.582035882569404
45.0,0.0,0.0,0.0,120.0,0.0,15.800338246409675,26.57889720659126
46.0,0.0,0.0,0.0,120.0,0.0,15.813839758125473,26.577393099327512
47.0,0.0,0.0,0.0,120.0,0.0,15.8155582010582,26.576486659552245
